Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.193s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
87.00	1.99	2.00	1.99	2.00
88.00	2.00	2.00	2.00	1.99
89.00	2.00	1.99	2.00	2.01
90.00	2.00	2.00	2.00	1.99
91.00	2.00	2.00	2.00	2.00
92.00	2.00	2.00	2.00	2.00
93.00	1.99	2.00	1.99	2.00
94.00	2.00	1.99	2.00	2.00
95.00	2.00	2.00	2.00	1.99
96.00	2.00	2.00	2.00	2.00
97.00	2.00	2.00	2.00	1.99
98.00	2.00	2.00	2.00	2.00
99.00	1.99	2.00	2.00	2.00
100.00	2.00	1.99	1.99	2.00
101.00	2.00	2.00	2.00	2.00
102.00	2.00	2.00	2.00	2.00
103.00	2.00	2.00	2.00	1.99
104.00	2.00	2.00	2.00	2.00
105.00	1.98	1.99	2.00	1.99
106.00	1.99	2.00	1.99	2.01
107.00	1.99	2.00	2.00	2.00
108.00	1.98	1.99	2.00	1.99
109.00	2.00	2.00	2.00	2.00
110.00	1.99	2.00	2.00	2.00
111.00	1.99	1.99	2.00	2.00
112.00	2.00	2.01	1.99	2.00
113.00	1.97	1.99	2.00	1.99
114.00	2.01	2.00	2.00	2.00
115.00	1.99	2.00	2.00	2.00
116.00	2.00	2.00	2.00	2.00
117.00	1.99	2.00	2.00	2.00
118.00	1.99	1.99	1.99	2.00
119.00	1.99	2.01	2.00	1.99
120.00	2.00	1.99	2.00	2.00
121.00	1.99	2.00	2.00	1.95
122.00	2.01	2.00	2.00	2.01
123.00	1.98	1.99	2.00	2.00
124.00	2.00	2.01	1.99	2.00
125.00	2.00	2.00	2.00	2.00
126.00	1.99	1.99	2.00	2.00
127.00	0.35	2.00	2.00	1.99
128.00	0.00	2.00	2.00	2.00
129.00	0.00	2.00	2.00	2.00
130.00	0.00	2.00	1.99	1.99
131.00	0.00	2.00	2.00	2.00
132.00	0.00	1.99	2.00	2.00
133.00	0.00	2.00	2.00	2.00
134.00	0.00	2.00	2.00	2.00
135.00	0.00	2.00	2.00	2.00
136.00	0.00	2.00	1.99	1.99
137.00	0.00	2.00	2.00	2.00
138.00	0.00	1.99	2.00	2.00
139.00	0.00	2.00	2.00	2.00
140.00	0.00	2.00	2.00	2.00
141.00	0.00	2.00	2.00	2.00
142.00	0.00	2.00	2.00	1.99
143.00	0.00	2.00	1.99	2.00
144.00	0.00	1.99	2.00	2.00
145.00	0.00	2.00	2.00	2.00
146.00	0.00	2.00	2.00	2.00
147.00	0.00	2.00	2.00	2.00
148.00	0.00	2.00	2.00	2.00
149.00	0.00	2.00	1.99	1.99
150.00	0.00	1.99	2.00	2.00
151.00	0.00	2.00	2.00	2.00
152.00	0.00	2.00	2.00	2.00
153.00	0.00	2.00	2.00	2.00
154.00	0.00	2.00	2.00	2.00
155.00	0.00	2.00	1.99	1.99
156.00	0.00	1.99	2.00	2.00
157.00	0.00	2.00	2.00	2.00
158.00	0.00	2.00	2.00	2.00
159.00	0.00	2.00	2.00	2.00
160.00	0.00	2.00	2.00	2.00
161.00	0.00	2.00	1.99	1.99
162.00	0.00	1.99	2.00	2.00
163.00	0.00	2.00	2.00	2.00
164.00	0.00	2.00	2.00	2.00
165.00	1.04	2.00	2.00	1.99
166.00	1.98	1.99	2.00	2.00
167.00	1.99	2.00	1.99	2.00
168.00	2.00	2.01	2.00	2.00
169.00	1.99	1.98	2.00	2.00
170.00	2.00	2.00	2.00	2.00
171.00	1.97	2.00	2.00	1.99
172.00	2.00	2.00	2.00	2.00
173.00	1.99	2.00	1.99	2.00
174.00	2.01	2.00	2.00	2.00
175.00	1.99	1.99	2.00	2.00
176.00	2.00	2.00	2.00	2.00
177.00	1.98	2.00	2.00	1.99
178.00	1.99	2.00	2.00	2.00
179.00	2.00	2.00	1.99	2.00
10.2.1.2	2.04	7.78
10.1.1.2	2.04	4865.41
10.1.1.1	1.59	1719.55
10.1.1.4	2.04	2507.50
