Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.183s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
2.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.85	0.00
4.00	0.00	0.00	2.00	0.00
5.00	1.44	1.44	2.00	0.00
6.00	2.00	1.99	2.00	1.66
7.00	1.99	2.00	2.00	1.99
8.00	2.00	1.99	1.99	2.00
9.00	2.00	2.00	2.00	2.00
10.00	2.00	2.00	2.00	1.99
11.00	2.00	2.01	2.00	2.01
12.00	2.00	1.99	2.00	2.00
13.00	2.00	2.00	2.00	1.99
14.00	1.99	2.00	1.99	2.00
15.00	2.00	1.99	2.00	2.00
16.00	2.00	2.00	2.00	2.00
17.00	2.00	2.01	2.00	2.00
18.00	2.00	2.00	2.00	2.00
19.00	2.00	1.99	2.00	1.99
20.00	1.99	2.00	1.99	2.00
21.00	2.00	2.00	2.00	2.00
22.00	2.00	2.00	2.00	2.00
23.00	2.00	2.00	2.00	2.00
24.00	2.00	2.00	2.00	2.00
25.00	2.00	1.99	2.00	1.98
26.00	1.99	1.99	1.99	2.00
27.00	2.00	2.01	2.00	2.00
28.00	2.00	2.00	2.00	2.00
29.00	2.00	1.99	2.00	1.99
30.00	2.00	2.00	2.00	2.00
31.00	2.00	2.00	2.00	2.01
32.00	1.99	2.00	1.99	1.99
33.00	2.00	2.00	2.00	2.00
34.00	2.00	2.00	2.00	2.00
35.00	2.00	1.99	2.00	2.00
36.00	2.00	2.01	2.00	2.00
37.00	2.00	1.99	2.00	1.99
38.00	1.99	2.00	1.99	2.00
39.00	2.00	2.00	2.00	2.00
40.00	2.00	2.00	2.00	2.00
41.00	2.00	2.00	2.00	2.00
42.00	2.00	2.00	2.00	2.00
43.00	2.00	2.00	2.00	1.99
44.00	1.99	1.99	1.99	2.00
45.00	2.00	2.00	2.00	2.00
46.00	2.00	2.00	2.00	2.00
47.00	2.00	1.99	2.00	2.00
48.00	2.00	2.00	2.00	1.99
49.00	2.00	2.00	2.00	2.00
50.00	1.99	2.00	2.00	2.00
51.00	2.00	2.00	1.99	2.00
52.00	2.00	2.00	2.00	2.00
53.00	2.00	2.00	2.00	2.00
54.00	2.00	2.00	2.00	2.00
55.00	2.00	1.99	2.00	1.99
56.00	2.00	2.00	2.00	2.00
57.00	1.99	2.00	1.99	2.00
58.00	2.00	2.00	2.00	2.00
59.00	2.00	2.00	2.00	1.99
60.00	2.00	2.00	2.00	2.00
61.00	2.00	1.99	2.00	1.99
62.00	2.00	2.00	2.00	2.00
63.00	1.99	2.00	1.99	2.00
64.00	2.00	2.00	2.00	2.00
65.00	2.00	1.99	2.00	2.00
66.00	2.00	2.01	2.00	2.00
67.00	2.00	1.99	2.00	1.99
68.00	2.00	2.00	2.00	2.00
69.00	1.99	2.00	1.99	2.00
70.00	2.00	2.00	2.00	2.00
71.00	2.00	2.00	2.00	2.00
72.00	2.00	2.00	2.00	2.00
73.00	2.00	1.99	2.00	1.99
74.00	2.00	2.00	2.00	2.00
75.00	1.99	2.00	1.99	2.00
76.00	2.00	1.99	2.00	2.00
77.00	2.00	2.00	2.00	1.99
78.00	2.00	2.00	2.00	2.01
79.00	2.00	2.00	2.00	1.99
80.00	2.00	2.00	2.00	2.00
81.00	1.99	2.00	1.99	2.00
82.00	2.00	2.00	2.00	2.00
83.00	2.00	1.99	2.00	2.00
84.00	2.00	2.00	2.00	1.99
85.00	2.00	2.01	2.00	2.00
86.00	2.00	1.99	2.00	2.00
87.00	1.99	2.00	1.99	1.99
88.00	2.00	2.00	2.00	2.00
89.00	2.00	1.99	2.00	2.00
90.00	2.00	2.00	2.00	1.99
91.00	2.00	2.00	2.00	2.00
92.00	2.00	2.00	2.00	2.00
93.00	1.99	2.00	1.99	2.00
94.00	2.00	2.00	2.00	2.00
95.00	2.00	1.99	2.00	2.00
96.00	2.00	2.01	2.00	1.99
97.00	2.00	1.99	2.00	1.99
98.00	2.00	2.00	2.00	2.00
99.00	1.99	2.00	2.00	2.00
100.00	2.00	2.00	1.99	2.00
101.00	2.00	1.99	2.00	1.99
102.00	2.00	2.00	2.00	2.01
103.00	2.00	2.00	2.00	1.99
104.00	2.00	2.00	2.00	2.00
105.00	2.00	2.00	2.00	2.00
106.00	1.99	1.99	1.99	2.00
107.00	2.00	1.98	2.00	2.00
108.00	2.00	2.00	2.00	2.00
109.00	2.00	2.00	2.00	1.98
110.00	2.00	2.00	2.00	2.00
111.00	2.00	1.99	2.00	2.00
112.00	1.99	2.00	1.99	2.00
113.00	2.00	1.99	2.00	2.00
114.00	2.00	2.00	2.00	2.00
115.00	2.00	1.99	2.00	1.99
116.00	2.00	1.99	2.00	2.00
117.00	2.00	2.00	2.00	2.00
118.00	1.99	2.00	1.99	2.00
119.00	2.00	1.99	2.00	2.00
120.00	2.00	2.00	2.00	2.00
121.00	2.00	1.98	2.00	1.99
122.00	2.00	2.00	2.00	2.00
123.00	2.00	1.99	2.00	1.99
124.00	1.99	2.00	1.99	2.00
125.00	2.00	1.98	2.00	1.99
126.00	2.00	1.99	2.00	2.00
127.00	2.00	1.99	2.00	2.00
128.00	2.00	2.00	2.00	1.99
129.00	2.00	2.00	2.00	2.00
130.00	1.99	2.00	1.99	2.00
131.00	2.00	1.99	2.00	1.99
132.00	2.00	2.00	2.00	1.99
133.00	2.00	1.99	2.00	2.01
134.00	2.00	2.00	2.00	1.98
135.00	1.99	1.99	2.00	2.00
136.00	1.99	2.00	1.99	2.00
137.00	2.00	1.99	2.00	1.99
138.00	2.00	2.00	2.00	1.99
139.00	2.00	1.99	2.00	2.01
140.00	2.00	2.00	2.00	1.99
141.00	2.00	1.99	2.00	2.00
142.00	1.99	2.00	2.00	2.00
143.00	2.00	1.98	1.99	2.00
144.00	2.00	2.00	2.00	2.00
145.00	2.00	2.00	2.00	2.00
146.00	2.00	2.00	2.00	1.99
147.00	2.00	2.00	2.00	2.00
148.00	2.00	2.00	2.00	2.00
