Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.227s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
2.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.50	0.00
4.00	0.00	0.00	2.00	0.00
5.00	0.00	1.08	2.00	1.24
6.00	1.26	2.00	2.00	2.00
7.00	1.99	1.99	2.00	2.00
8.00	2.00	2.00	1.99	2.00
9.00	2.01	1.99	2.00	1.99
10.00	1.98	1.99	2.00	2.00
11.00	1.99	2.01	2.00	2.00
12.00	2.00	2.00	2.00	2.00
13.00	1.99	1.99	2.00	2.00
14.00	2.00	2.00	1.99	2.00
15.00	2.01	2.00	2.00	1.99
16.00	1.98	2.00	2.00	2.00
17.00	1.98	2.00	2.00	2.00
18.00	1.99	1.99	2.00	2.00
19.00	2.00	2.00	2.00	1.99
20.00	1.99	2.00	1.99	2.01
21.00	1.99	2.00	2.00	2.00
22.00	2.00	2.00	2.00	1.99
23.00	2.00	1.99	2.00	2.00
24.00	2.00	1.99	2.00	2.00
25.00	2.00	2.01	2.00	2.00
26.00	1.98	1.99	1.99	2.00
27.00	1.99	2.00	2.00	1.99
28.00	1.99	2.00	2.00	2.01
29.00	1.97	2.00	2.00	1.99
30.00	1.99	2.00	2.00	2.00
31.00	1.99	1.99	2.00	2.00
32.00	2.01	2.00	1.99	2.00
33.00	1.99	2.00	2.00	2.00
34.00	2.00	2.00	2.00	1.99
35.00	2.00	1.99	2.00	2.00
36.00	1.99	2.00	2.00	2.00
37.00	1.97	1.99	2.00	2.00
38.00	2.00	1.99	1.99	1.99
39.00	1.98	2.01	2.00	2.01
40.00	2.00	2.00	2.00	1.99
41.00	1.98	1.99	2.00	2.01
42.00	2.00	2.00	2.00	1.99
43.00	1.99	2.00	2.00	2.00
44.00	2.00	1.99	1.99	1.99
45.00	1.98	2.00	2.00	2.01
46.00	2.00	2.00	2.00	2.00
47.00	1.98	2.00	2.00	1.99
48.00	2.00	2.00	2.00	2.00
49.00	1.97	1.99	2.00	2.00
50.00	2.01	2.00	2.00	2.00
51.00	1.98	2.00	1.99	2.00
52.00	2.01	2.00	2.00	1.99
53.00	1.97	1.99	2.00	2.00
54.00	2.01	2.01	2.00	2.00
55.00	1.98	1.98	2.00	1.99
56.00	1.98	2.00	2.00	2.01
57.00	2.00	2.00	1.99	1.99
58.00	1.99	2.00	2.00	2.01
59.00	1.97	1.99	2.00	1.99
60.00	2.01	2.01	2.00	2.00
61.00	1.99	2.00	2.00	2.00
62.00	2.00	1.99	2.00	1.99
63.00	1.99	1.99	1.99	2.00
64.00	1.99	2.00	2.00	2.01
65.00	2.00	2.00	2.00	2.00
66.00	1.99	2.00	2.00	1.99
67.00	1.98	1.99	2.00	2.00
68.00	2.01	2.01	2.00	2.00
69.00	1.98	1.99	1.99	2.00
70.00	2.01	2.00	2.00	1.99
71.00	1.97	2.00	2.00	2.01
72.00	2.00	2.00	2.00	1.99
73.00	1.99	2.00	2.00	2.00
74.00	1.99	1.99	2.00	2.00
75.00	1.99	2.00	1.99	2.00
76.00	2.00	2.00	2.00	1.99
77.00	1.98	2.00	2.00	2.01
78.00	1.99	1.99	2.00	1.99
79.00	2.00	2.01	2.00	2.00
80.00	2.00	2.00	2.00	2.00
81.00	1.97	1.99	1.99	1.99
82.00	2.00	2.00	2.00	2.00
83.00	1.99	2.00	2.00	1.99
84.00	2.00	2.00	2.00	2.00
85.00	1.99	1.99	2.00	2.00
86.00	1.99	2.00	2.00	2.00
87.00	1.97	1.99	1.99	2.00
88.00	2.00	2.00	2.00	1.99
89.00	2.00	2.00	2.00	2.00
90.00	2.00	2.00	2.00	2.00
91.00	1.99	2.00	2.00	2.00
92.00	1.99	1.99	2.00	2.00
93.00	2.00	2.00	1.99	2.00
94.00	1.99	2.00	2.00	2.00
95.00	2.00	2.00	2.00	1.99
96.00	1.98	2.00	2.00	2.00
97.00	1.99	2.00	2.00	2.00
