Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.243s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.99	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	0.87	0.84	0.00	2.00	0.88	0.08
6.00	1.10	0.77	0.00	2.00	2.00	0.29
7.00	1.91	1.73	0.00	2.00	1.40	0.62
8.00	2.00	2.37	1.57	1.99	0.42	2.20
9.00	2.00	2.00	1.90	2.00	0.00	2.01
10.00	2.00	2.00	2.01	2.00	0.00	2.00
11.00	0.87	0.85	0.82	2.00	0.46	0.85
12.00	1.81	1.47	0.24	2.00	1.11	0.37
13.00	1.35	1.72	1.17	2.00	1.38	0.84
14.00	1.12	1.58	2.72	1.99	1.73	0.53
15.00	2.23	1.74	0.65	2.00	1.15	0.67
16.00	1.57	1.11	0.80	2.00	1.11	0.14
17.00	2.04	2.16	1.74	2.00	0.67	0.82
18.00	1.34	0.49	0.34	2.00	1.19	0.55
19.00	1.04	1.50	0.18	2.00	1.27	0.58
20.00	1.91	1.68	1.55	1.99	1.47	0.59
21.00	1.39	1.59	0.87	2.00	0.78	0.84
22.00	2.01	1.94	0.45	2.00	2.01	2.08
23.00	1.85	1.47	0.16	2.00	1.71	1.60
24.00	0.25	1.11	0.16	2.00	0.60	0.33
25.00	2.64	1.83	1.51	2.00	0.00	0.02
26.00	1.94	1.45	0.99	1.99	1.24	0.72
27.00	2.00	1.52	1.34	2.00	1.34	0.60
28.00	1.68	0.93	0.34	2.00	1.18	0.39
29.00	1.99	1.35	0.85	2.00	2.01	0.05
30.00	1.99	0.00	2.24	2.00	1.98	2.80
31.00	2.00	1.77	1.94	2.00	1.98	1.98
32.00	1.99	2.00	2.00	1.99	2.00	2.00
33.00	1.99	1.99	1.99	2.00	1.99	1.99
34.00	2.00	2.01	2.00	2.00	2.01	2.00
35.00	2.00	2.00	2.00	2.00	2.00	2.00
36.00	2.00	1.99	2.00	2.00	1.99	2.00
37.00	1.99	2.00	2.00	2.00	1.99	1.99
38.00	2.00	2.00	1.99	1.99	2.01	2.01
39.00	2.00	2.00	2.00	2.00	2.00	1.97
40.00	2.00	1.99	2.00	2.00	2.00	2.00
41.00	1.99	2.01	2.00	2.00	2.00	1.98
42.00	2.00	1.99	2.00	2.00	1.99	2.01
43.00	1.99	2.00	2.00	2.00	2.00	2.00
44.00	1.99	2.00	2.00	1.99	2.00	2.00
45.00	2.00	2.00	1.99	2.00	1.99	1.98
46.00	2.00	1.99	1.99	2.00	2.00	2.00
47.00	2.00	2.01	2.00	2.00	2.01	2.00
48.00	2.00	1.99	2.00	2.00	1.99	2.00
49.00	2.00	2.01	2.00	2.00	2.01	2.00
50.00	1.99	1.99	1.99	2.00	1.99	1.99
51.00	1.99	2.00	2.00	1.99	2.00	2.01
52.00	2.00	2.00	1.99	2.00	2.00	2.00
53.00	2.00	2.00	2.01	2.00	2.00	2.00
54.00	2.00	2.00	2.00	2.00	2.00	1.99
55.00	1.98	1.99	1.99	2.00	1.98	1.98
56.00	2.01	2.00	2.00	2.00	2.01	2.00
57.00	1.99	1.99	1.99	1.99	2.00	1.99
58.00	2.00	2.00	2.00	2.00	2.00	2.00
59.00	2.00	2.01	2.01	2.00	2.00	1.98
60.00	2.00	2.00	1.99	2.00	2.00	2.03
61.00	1.99	1.99	1.99	2.00	1.99	1.99
62.00	2.01	2.00	2.01	2.00	2.00	2.00
63.00	1.99	2.00	1.98	1.99	2.00	1.99
64.00	2.00	1.99	2.00	2.00	1.99	2.00
65.00	2.00	2.00	2.00	2.00	1.99	2.00
66.00	2.00	2.00	1.99	2.00	2.01	2.00
67.00	2.00	2.00	2.01	2.00	2.00	1.99
68.00	2.00	2.00	2.00	2.00	1.99	2.00
69.00	1.98	2.00	1.98	1.99	2.00	1.98
70.00	2.00	1.99	2.00	2.00	2.00	2.00
71.00	2.00	2.00	2.00	2.00	2.00	2.01
72.00	2.00	2.01	2.00	2.00	2.00	2.00
73.00	1.97	1.99	1.99	2.00	1.99	1.98
74.00	2.01	2.00	2.01	2.00	2.00	2.00
75.00	1.99	2.00	1.98	1.99	2.00	1.99
76.00	2.00	1.99	1.99	2.00	1.99	2.00
77.00	1.99	2.01	2.01	2.00	2.01	2.01
78.00	2.00	2.00	2.00	2.00	2.00	2.00
79.00	2.00	1.99	1.99	2.00	1.98	1.99
80.00	1.99	2.01	2.00	2.00	2.00	2.00
81.00	2.00	1.99	1.99	1.99	2.00	1.99
82.00	2.00	2.00	1.99	2.00	2.00	1.98
83.00	2.00	2.00	2.01	2.00	2.00	2.01
84.00	2.00	1.99	1.99	2.00	1.99	1.99
85.00	2.00	2.00	2.00	2.00	2.01	2.01
86.00	2.00	2.00	2.00	2.00	1.99	1.99
87.00	1.99	1.98	1.97	1.99	1.99	1.98
88.00	1.99	2.00	2.00	2.00	2.01	2.00
89.00	2.01	2.00	1.99	2.00	2.00	2.00
90.00	2.00	2.01	2.01	2.00	2.00	2.01
91.00	1.99	2.00	1.98	2.00	2.00	1.98
92.00	1.99	1.99	2.00	2.00	1.99	1.99
93.00	2.00	2.00	1.99	1.99	2.00	1.97
94.00	2.00	2.00	2.00	2.00	2.00	2.01
95.00	2.00	1.99	1.98	2.00	1.98	1.97
96.00	2.00	2.00	2.01	2.00	2.01	2.00
97.00	2.00	2.00	2.00	2.00	1.99	1.99
98.00	2.00	2.00	2.00	2.00	2.00	2.00
99.00	1.99	2.00	1.99	2.00	2.00	2.00
100.00	2.00	2.00	2.01	1.99	2.00	2.00
101.00	2.00	2.00	2.00	2.00	2.00	1.99
102.00	2.00	2.00	1.99	2.00	2.00	1.99
103.00	1.99	2.00	2.01	2.00	0.01	2.00
104.00	2.00	2.00	1.99	2.00	0.00	2.01
105.00	2.00	1.99	2.00	2.00	0.00	1.99
