Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.253s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
88.00	0.55	1.97	2.00	1.64	0.67
89.00	0.81	1.54	2.00	1.67	0.88
90.00	0.82	1.65	2.00	1.64	0.82
91.00	0.81	1.48	2.00	1.66	0.89
92.00	0.87	1.57	2.00	1.65	0.81
93.00	0.85	1.66	1.99	1.53	0.84
94.00	0.49	1.94	2.00	1.81	0.73
95.00	0.31	2.13	2.00	1.60	0.77
96.00	1.12	1.34	2.00	1.52	0.85
97.00	0.98	1.51	2.00	1.14	0.62
98.00	0.97	1.65	2.00	1.84	0.92
99.00	0.81	1.65	2.00	1.57	0.80
100.00	0.86	1.73	1.99	1.60	0.57
101.00	0.95	1.57	2.00	1.50	0.93
102.00	0.78	1.46	2.00	1.71	0.98
103.00	0.78	1.57	2.00	1.46	0.99
104.00	0.86	1.50	2.00	1.54	0.91
105.00	1.02	1.64	2.00	1.48	0.81
106.00	0.77	1.61	1.99	1.73	0.84
107.00	0.89	1.71	2.00	1.58	0.79
108.00	0.92	1.77	2.00	1.51	0.88
109.00	0.81	1.65	2.00	1.66	0.82
110.00	0.89	1.61	2.00	1.48	0.71
111.00	0.66	1.21	2.00	1.84	1.06
112.00	0.29	2.28	1.99	2.05	0.45
113.00	0.73	1.33	2.00	1.55	1.00
114.00	0.95	1.66	2.00	1.34	0.93
115.00	0.95	1.44	2.00	1.48	0.86
116.00	0.89	1.46	2.00	1.55	0.88
117.00	0.81	1.63	2.00	1.81	0.71
118.00	0.80	1.55	1.99	1.61	0.93
119.00	0.73	1.64	2.00	1.51	0.92
120.00	0.79	1.45	2.00	1.68	0.97
121.00	0.77	1.63	2.00	1.71	0.86
122.00	0.80	1.71	2.00	1.63	0.78
123.00	0.94	1.64	2.00	1.66	0.72
124.00	0.93	1.45	1.99	1.66	0.80
125.00	0.79	1.63	2.00	1.68	0.89
126.00	0.51	1.79	2.00	1.81	0.89
127.00	0.00	2.51	2.00	1.75	0.79
128.00	0.09	2.20	2.00	1.78	0.91
129.00	1.52	1.19	2.00	1.99	0.26
130.00	0.99	1.74	1.99	1.88	0.35
131.00	0.85	1.85	2.00	1.85	0.52
132.00	0.69	1.51	2.00	1.83	0.82
133.00	0.57	1.60	2.00	1.79	0.85
134.00	0.91	1.59	2.00	1.65	0.80
135.00	0.86	1.57	2.00	1.58	0.82
136.00	0.89	1.50	1.99	1.52	0.93
137.00	0.78	1.64	2.00	1.65	0.75
138.00	0.95	1.40	2.00	1.54	0.93
139.00	0.79	1.64	2.00	1.58	0.87
140.00	0.74	1.63	2.00	1.58	0.95
141.00	0.69	1.61	2.00	1.70	0.97
142.00	0.68	1.53	2.00	1.51	1.08
143.00	0.77	1.31	1.99	1.53	0.88
144.00	0.89	1.80	2.00	1.61	0.86
145.00	0.77	1.66	2.00	1.42	0.78
146.00	1.01	1.54	2.00	1.71	0.97
147.00	0.99	1.74	2.00	1.98	0.32
148.00	0.82	1.63	2.00	1.57	0.86
149.00	0.72	1.40	1.99	1.54	0.97
150.00	0.82	1.65	2.00	1.63	0.85
151.00	0.81	1.64	2.00	1.73	0.86
152.00	0.87	1.73	2.00	1.72	0.69
153.00	0.75	1.34	2.00	1.65	0.81
154.00	0.95	1.92	2.00	1.60	0.80
155.00	0.85	1.54	1.99	1.71	0.82
156.00	0.82	1.60	2.00	1.64	0.88
157.00	0.72	1.85	2.00	1.93	0.31
158.00	0.81	1.64	2.00	1.45	0.94
159.00	0.92	1.63	2.00	1.57	0.84
160.00	0.74	1.64	2.00	1.66	0.91
161.00	0.72	1.67	1.99	1.60	0.89
162.00	0.46	1.97	2.00	1.99	0.46
163.00	0.94	1.66	2.00	1.41	0.82
164.00	0.98	1.64	2.00	1.58	0.67
165.00	0.94	1.46	2.00	1.73	0.77
166.00	0.79	1.60	2.00	1.65	0.78
167.00	0.98	1.67	1.99	1.53	0.77
168.00	0.88	1.66	2.00	1.64	0.81
169.00	0.89	1.74	2.00	1.52	0.78
170.00	0.87	1.52	2.00	1.55	0.73
171.00	0.86	1.57	2.00	1.48	1.00
172.00	0.78	1.66	2.00	1.53	0.97
173.00	0.72	1.64	1.99	1.65	0.79
174.00	0.98	1.55	2.00	1.55	0.85
175.00	0.87	1.63	2.00	1.57	0.80
176.00	0.82	1.48	2.00	1.65	0.89
177.00	0.61	1.58	2.00	1.64	0.92
178.00	0.79	1.33	2.00	1.59	0.82
179.00	1.15	1.71	1.99	1.19	0.64
10.1.1.1	0.80	528487.73
10.1.1.2	1.68	439213.00
10.2.1.2	2.04	7.97
10.1.1.4	1.67	446740.71
10.1.1.5	0.81	529067.82
