Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.327s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.92	1.60	0.79	0.15	0.00	0.00	0.00	2.00	1.27	0.00	0.00	0.00	0.00	0.00
4.00	1.35	1.94	1.94	0.00	0.00	0.00	0.00	2.00	1.71	0.00	0.00	0.00	0.00	0.00
5.00	1.61	1.68	0.57	0.20	0.00	0.00	0.00	2.00	1.85	0.00	0.00	0.00	0.00	0.00
6.00	0.66	0.75	0.00	0.07	0.00	0.00	0.00	2.00	0.69	0.00	0.21	0.26	0.00	0.00
7.00	1.35	1.67	1.26	0.22	0.00	0.00	0.00	2.00	2.05	0.00	0.07	0.15	0.00	0.00
8.00	1.64	1.65	0.91	0.11	0.00	0.00	0.00	1.99	1.18	0.11	0.14	0.00	0.00	0.00
9.00	1.24	1.44	1.22	0.00	0.00	0.00	0.00	2.00	1.68	0.00	0.00	0.00	0.00	0.00
10.00	0.78	0.77	0.00	0.00	0.00	0.00	0.00	2.00	0.32	0.00	0.00	0.00	0.00	0.00
11.00	1.81	1.91	1.46	0.00	0.00	0.00	0.00	2.00	2.10	0.01	0.00	0.00	0.00	0.00
12.00	0.88	0.84	1.48	0.00	0.00	0.00	0.00	2.00	1.95	0.02	0.00	0.00	0.00	0.00
13.00	2.00	2.00	0.27	0.38	0.00	0.00	0.00	2.00	1.84	0.02	0.24	0.00	0.00	0.00
14.00	1.83	1.97	0.00	0.32	0.00	0.00	0.00	1.99	2.00	0.00	0.00	0.04	0.00	0.00
15.00	1.63	1.84	0.00	0.99	0.00	0.00	0.00	2.00	1.95	0.09	0.00	0.51	0.00	0.60
16.00	0.65	1.12	0.04	0.00	0.00	0.00	0.00	2.00	1.84	0.00	0.00	0.00	0.00	0.00
17.00	1.74	1.92	1.40	0.00	0.00	0.00	0.00	2.00	1.19	0.00	0.00	0.00	0.07	0.04
18.00	1.86	1.98	1.98	0.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00	0.00	0.00	0.00
19.00	1.79	1.83	1.59	0.00	0.00	0.00	0.00	2.00	1.73	0.00	0.00	0.00	0.00	0.00
20.00	1.90	1.97	1.67	0.00	0.00	0.00	0.00	1.99	1.99	0.02	0.00	0.00	0.00	0.00
21.00	1.79	1.90	1.57	0.00	0.00	0.00	0.00	2.00	1.97	0.00	0.01	0.00	0.00	0.00
22.00	1.33	1.74	0.64	0.31	0.00	0.00	0.00	2.00	2.04	0.00	0.19	0.00	0.00	0.00
23.00	1.91	1.98	2.63	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00
24.00	1.41	1.93	1.60	0.02	0.00	0.06	0.00	2.00	1.61	0.00	0.02	0.07	0.00	0.07
25.00	1.41	1.45	0.34	0.00	0.00	0.00	0.00	2.00	1.59	0.00	0.00	0.00	0.00	0.00
26.00	1.65	1.68	0.01	0.94	0.00	0.31	0.00	1.99	1.75	0.00	0.00	0.44	0.00	0.16
27.00	1.95	1.97	0.00	0.67	0.00	0.22	0.00	2.00	1.92	0.00	0.16	0.33	0.00	0.00
28.00	1.34	1.72	1.35	0.06	0.00	0.00	0.00	2.00	1.83	0.00	0.45	0.01	0.00	0.00
29.00	1.02	1.01	0.74	0.00	0.00	0.00	0.00	2.00	1.07	0.00	0.00	0.00	0.00	0.00
30.00	0.42	0.45	0.46	0.00	0.00	0.00	0.00	2.00	2.01	0.00	0.00	0.00	0.00	0.00
31.00	0.84	0.78	0.00	0.18	0.00	0.00	0.00	2.00	1.99	0.00	0.00	0.13	0.00	0.00
32.00	1.24	1.25	0.00	0.40	0.00	0.00	0.00	1.99	2.00	0.07	0.09	0.37	0.00	0.00
33.00	1.99	2.00	0.00	0.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00	0.00	0.00	0.00
34.00	1.97	1.98	0.00	0.16	0.00	0.00	0.00	2.00	2.01	0.00	0.16	0.16	0.00	0.00
35.00	0.91	1.61	0.47	0.18	0.00	0.00	0.00	2.00	1.75	0.00	0.13	0.00	0.00	0.00
36.00	1.50	1.61	0.52	0.00	0.00	0.00	0.00	2.00	1.93	0.00	0.00	0.00	0.00	0.00
37.00	0.97	0.98	1.97	0.00	0.00	0.00	0.00	2.00	2.06	0.00	0.00	0.00	0.00	0.00
38.00	1.64	1.67	1.58	0.55	0.00	0.11	0.00	1.99	2.00	0.16	0.02	0.09	0.00	0.00
