Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.243s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
2.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.26	0.00	0.00
4.00	0.00	0.00	2.00	0.00	0.00
5.00	0.91	1.05	2.00	1.31	1.02
6.00	0.93	1.40	2.00	1.45	1.06
7.00	0.81	1.53	2.00	1.65	0.93
8.00	0.80	1.58	1.99	1.58	0.85
9.00	0.72	1.54	2.00	1.57	0.91
10.00	0.99	1.50	2.00	1.54	0.89
11.00	0.48	2.04	2.00	2.03	0.47
12.00	0.00	2.53	2.00	2.48	0.00
13.00	0.71	1.58	2.00	1.90	0.65
14.00	1.04	1.44	1.99	1.28	1.17
15.00	0.95	1.61	2.00	1.54	0.88
16.00	0.95	1.64	2.00	1.73	0.46
17.00	1.05	1.54	2.00	1.63	0.42
18.00	0.81	1.55	2.00	1.72	0.85
19.00	0.79	1.61	2.00	1.66	0.82
20.00	0.00	2.64	1.99	2.40	0.00
21.00	0.62	1.83	2.00	2.12	0.40
22.00	1.21	1.38	2.00	1.26	1.10
23.00	0.72	1.53	2.00	1.68	0.85
24.00	0.94	1.63	2.00	1.45	0.79
25.00	0.89	1.54	2.00	1.53	0.87
26.00	0.84	1.54	1.99	1.64	0.85
27.00	0.77	1.68	2.00	1.63	0.84
28.00	0.00	2.43	2.00	2.61	0.07
29.00	0.00	2.41	2.00	2.19	0.00
30.00	0.00	2.00	2.00	2.00	0.00
31.00	0.98	1.34	2.00	1.35	0.99
32.00	0.97	1.55	1.99	1.58	0.91
33.00	0.82	1.66	2.00	1.54	0.87
34.00	0.74	1.31	2.00	1.81	0.88
35.00	0.82	1.79	2.00	1.58	0.84
36.00	0.84	1.65	2.00	1.64	0.85
37.00	0.59	1.99	2.00	1.94	0.53
38.00	0.00	2.67	1.99	2.44	0.00
39.00	0.87	1.46	2.00	1.71	0.75
40.00	0.85	1.25	2.00	1.61	1.08
41.00	0.85	1.67	2.00	1.54	1.04
42.00	1.00	1.47	2.00	1.45	0.68
43.00	0.91	1.52	2.00	1.65	0.73
44.00	0.29	2.24	1.99	1.74	0.71
45.00	0.92	1.57	2.00	1.85	0.58
46.00	0.00	2.46	2.00	2.45	0.00
47.00	0.00	2.14	2.00	1.84	0.86
48.00	0.00	1.99	2.00	1.54	1.47
49.00	0.77	1.54	2.00	1.80	0.82
50.00	1.13	1.25	2.00	1.79	0.54
51.00	0.87	1.70	1.99	1.61	0.72
52.00	0.55	1.12	2.00	1.77	0.99
53.00	1.04	1.92	2.00	1.53	0.74
54.00	0.89	1.68	2.00	2.36	0.00
55.00	0.75	1.86	2.00	2.41	0.00
56.00	0.00	2.73	2.00	2.13	0.00
57.00	1.02	1.33	1.99	1.27	0.97
58.00	0.89	1.60	2.00	1.53	0.94
59.00	0.84	1.63	2.00	1.68	0.77
60.00	0.75	1.57	2.00	1.78	0.85
61.00	0.80	1.64	2.00	1.50	0.89
62.00	0.89	1.45	2.00	1.61	0.89
63.00	0.54	1.87	1.99	2.06	0.62
64.00	0.00	2.59	2.00	2.50	0.00
65.00	0.00	2.11	2.00	1.59	1.21
66.00	0.00	2.01	2.00	1.85	1.00
67.00	1.05	1.34	2.00	1.32	1.12
68.00	1.01	1.53	2.00	1.53	0.94
69.00	0.77	1.68	1.99	1.73	0.82
70.00	0.69	1.52	2.00	1.83	0.91
71.00	0.61	1.72	2.00	2.04	0.49
72.00	0.71	1.86	2.00	2.33	0.00
73.00	0.57	1.87	2.00	1.46	1.00
74.00	0.00	2.17	2.00	1.68	1.06
75.00	0.00	2.51	1.99	1.88	0.58
76.00	0.00	1.97	2.00	2.41	0.51
77.00	1.11	1.46	2.00	1.48	0.73
78.00	1.15	1.67	2.00	1.92	0.42
79.00	0.79	1.60	2.00	1.98	0.45
80.00	0.97	1.74	2.00	2.36	0.00
81.00	0.87	1.81	1.99	2.18	0.00
82.00	1.11	1.92	2.00	2.04	0.00
83.00	0.66	1.64	2.00	1.52	1.15
84.00	0.00	2.38	2.00	1.65	1.15
85.00	0.00	2.24	2.00	1.70	0.97
86.00	0.00	2.08	2.00	1.79	0.85
87.00	0.85	1.54	1.99	1.55	0.92
88.00	1.10	1.38	2.00	1.61	0.72
89.00	0.91	1.64	2.00	1.79	0.48
90.00	0.99	1.72	2.00	2.12	0.00
91.00	0.84	1.60	2.00	2.52	0.00
92.00	1.12	1.87	2.00	2.04	0.00
93.00	0.59	1.58	1.99	1.47	1.15
94.00	0.00	2.28	2.00	1.51	1.19
95.00	0.00	2.39	2.00	1.80	0.73
96.00	0.00	2.00	2.00	1.83	0.93
97.00	0.59	1.63	2.00	1.73	1.05
98.00	1.11	1.46	2.00	1.53	0.92
99.00	0.80	1.72	2.00	2.00	0.46
100.00	0.88	1.86	1.99	2.26	0.00
101.00	1.08	1.80	2.00	2.16	0.00
102.00	0.98	1.80	2.00	2.23	0.00
103.00	0.91	1.50	2.00	1.67	0.68
104.00	0.06	2.51	2.00	1.94	0.61
105.00	0.00	2.43	2.00	1.42	1.14
106.00	0.00	1.98	1.99	1.92	1.00
107.00	0.66	1.57	2.00	1.52	1.08
108.00	0.95	1.26	2.00	1.74	0.87
109.00	0.94	1.86	2.00	1.48	0.69
110.00	0.92	1.98	2.00	2.23	0.00
111.00	1.13	1.64	2.00	2.01	0.00
112.00	0.98	1.60	1.99	2.47	0.00
113.00	0.60	1.78	2.00	1.50	1.04
114.00	0.00	2.50	2.00	1.58	0.95
115.00	0.00	1.94	2.00	1.70	0.95
116.00	0.00	2.31	2.00	1.83	0.81
117.00	1.06	1.32	2.00	1.50	0.93
118.00	0.84	1.47	1.99	1.67	0.86
119.00	0.75	1.75	2.00	1.55	0.60
120.00	0.86	1.81	2.00	2.36	0.00
121.00	0.75	1.63	2.00	2.50	0.00
122.00	0.82	2.08	2.00	2.07	0.00
123.00	0.60	2.01	2.00	1.70	0.62
124.00	0.00	2.38	1.99	1.40	1.28
125.00	0.67	1.75	2.00	1.73	0.84
126.00	1.10	1.39	2.00	1.64	0.67
127.00	0.93	1.57	2.00	1.65	0.78
128.00	0.82	1.67	2.00	1.57	0.89
129.00	0.88	1.71	2.00	1.80	0.48
130.00	1.01	1.74	1.99	1.97	0.32
131.00	0.81	1.64	2.00	2.32	0.00
132.00	0.00	2.63	2.00	2.41	0.00
133.00	0.60	2.00	2.00	1.46	0.75
134.00	1.10	1.24	2.00	1.54	1.07
135.00	0.99	1.58	2.00	1.63	0.60
136.00	0.82	1.60	1.99	1.52	0.88
137.00	0.00	2.20	2.00	1.71	0.72
138.00	0.89	1.75	2.00	1.53	0.68
139.00	0.86	1.72	2.00	1.68	0.69
140.00	0.00	2.76	2.00	2.36	0.00
141.00	1.13	1.48	2.00	2.30	0.00
142.00	1.08	1.66	2.00	2.11	0.00
143.00	1.07	1.63	1.99	1.45	0.65
144.00	0.85	1.53	2.00	1.46	1.06
145.00	0.68	1.71	2.00	1.70	0.75
146.00	0.67	1.75	2.00	1.55	0.97
147.00	0.65	1.77	2.00	1.73	0.85
148.00	0.00	2.33	2.00	1.84	0.88
149.00	0.38	2.14	1.99	2.13	0.25
150.00	1.28	1.42	2.00	1.64	0.48
151.00	1.00	1.80	2.00	2.13	0.00
152.00	0.86	1.67	2.00	2.54	0.00
153.00	0.93	1.92	2.00	2.11	0.00
154.00	1.17	1.81	2.00	2.05	0.00
155.00	0.71	1.70	1.99	1.58	1.10
156.00	0.26	1.98	2.00	1.35	1.15
157.00	0.00	2.41	2.00	2.17	0.26
158.00	0.00	2.21	2.00	1.60	1.14
159.00	0.93	1.33	2.00	1.65	0.80
160.00	0.31	2.13	2.00	1.88	0.66
161.00	0.80	1.73	1.99	1.64	0.66
162.00	1.00	1.66	2.00	2.27	0.00
163.00	0.85	1.64	2.00	2.34	0.00
164.00	0.62	2.13	2.00	2.14	0.00
165.00	0.62	1.93	2.00	1.46	0.91
166.00	0.00	2.26	2.00	1.55	1.04
167.00	0.32	2.16	1.99	2.05	0.39
168.00	1.19	1.34	2.00	1.66	0.79
169.00	0.92	1.68	2.00	1.78	0.51
170.00	0.99	1.64	2.00	1.67	0.75
171.00	0.60	1.87	2.00	1.80	0.61
172.00	0.97	1.61	2.00	2.38	0.00
173.00	0.74	1.73	1.99	2.24	0.00
174.00	0.27	2.61	2.00	2.07	0.00
175.00	0.98	1.65	2.00	1.35	0.91
176.00	0.87	1.40	2.00	1.57	1.02
177.00	0.51	1.27	2.00	1.59	1.05
178.00	0.89	2.00	2.00	1.61	0.80
179.00	0.65	1.90	1.99	1.87	0.57
10.2.1.2	2.04	7.80
10.1.1.1	0.68	450682.78
10.1.1.2	1.83	334385.85
10.1.1.4	1.85	323784.11
10.1.1.5	0.64	463928.00
