Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.224s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.26	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	0.00	0.00	1.78	2.00	1.83	0.00
6.00	2.03	0.00	1.99	2.00	1.99	1.98
7.00	1.63	1.66	1.12	2.00	1.06	1.17
8.00	2.03	1.85	2.48	1.99	2.87	1.84
9.00	1.92	1.85	1.32	2.00	0.75	1.07
10.00	1.94	1.31	1.19	2.00	1.73	1.63
11.00	1.37	1.75	0.54	2.00	1.64	1.53
12.00	1.93	0.29	1.12	2.00	1.90	1.35
13.00	1.31	1.61	1.12	2.00	0.93	0.53
14.00	1.61	1.77	0.72	1.99	1.78	1.61
15.00	2.05	1.83	1.59	2.00	2.06	1.78
16.00	1.78	1.58	0.87	2.00	1.48	2.04
17.00	1.99	1.99	0.47	2.00	2.00	1.97
18.00	1.99	2.00	1.27	2.00	2.01	2.00
19.00	1.91	1.74	1.04	2.00	1.73	1.32
20.00	2.00	1.54	1.26	1.99	1.95	1.25
21.00	1.97	1.95	0.16	2.00	2.01	2.37
22.00	2.00	2.00	1.90	2.00	1.99	1.99
23.00	1.98	1.99	1.97	2.00	2.01	2.00
24.00	2.00	2.00	2.01	2.00	1.99	1.98
25.00	1.93	1.77	1.26	2.00	1.74	1.08
26.00	2.03	0.84	1.73	1.99	1.94	0.79
27.00	1.47	1.52	1.67	2.00	1.73	0.59
28.00	1.91	1.91	0.11	2.00	1.80	2.26
29.00	1.14	0.99	0.04	2.00	0.61	0.04
30.00	2.04	1.54	2.03	2.00	1.60	0.75
31.00	1.98	2.01	1.99	2.00	2.00	1.99
32.00	2.01	1.94	1.95	1.99	2.00	2.03
33.00	2.00	2.00	1.99	2.00	2.00	1.99
34.00	2.00	2.00	2.00	2.00	2.00	1.99
35.00	1.99	1.99	1.98	2.00	2.00	2.01
36.00	2.01	2.00	2.00	2.00	1.99	1.99
37.00	1.98	2.00	1.99	2.00	2.00	2.00
38.00	1.99	2.00	2.00	1.99	2.00	1.99
39.00	2.00	2.00	2.00	2.00	2.00	2.01
40.00	1.78	1.92	1.97	2.00	1.90	1.63
41.00	2.06	1.51	1.51	2.00	1.46	0.81
42.00	1.48	0.73	0.37	2.00	1.30	1.06
43.00	1.80	1.58	0.74	2.00	1.80	1.28
44.00	1.99	1.99	0.00	1.99	1.99	2.31
45.00	1.97	1.98	0.44	2.00	2.00	2.25
46.00	2.00	1.99	0.00	2.00	2.00	1.99
47.00	2.00	2.00	0.51	2.00	2.00	2.00
48.00	1.99	1.94	1.92	2.00	1.99	1.99
49.00	2.00	1.99	2.01	2.00	2.00	2.01
50.00	1.99	2.00	2.00	2.00	2.00	1.99
51.00	2.00	1.97	1.84	1.99	1.99	1.97
52.00	2.00	2.00	2.03	2.00	2.01	2.00
53.00	1.99	2.00	1.97	2.00	2.00	2.00
54.00	2.00	1.99	2.00	2.00	1.99	2.00
55.00	1.98	2.00	1.97	2.00	2.00	2.00
56.00	2.00	2.00	2.01	2.00	2.01	1.99
57.00	2.00	1.99	1.95	1.99	1.99	1.99
58.00	2.00	2.01	0.73	2.00	1.97	1.53
59.00	1.94	1.87	0.71	2.00	1.91	1.78
60.00	2.01	1.85	0.15	2.00	1.99	2.00
61.00	1.39	1.46	0.35	2.00	1.65	1.60
62.00	2.03	2.00	0.84	2.00	1.99	2.04
63.00	1.99	2.00	0.55	1.99	2.00	2.00
64.00	2.00	2.00	2.01	2.00	2.00	2.00
65.00	2.00	2.00	2.00	2.00	2.00	2.00
66.00	2.00	1.99	1.99	2.00	1.99	1.98
67.00	1.99	2.01	1.99	2.00	2.01	1.98
68.00	2.00	1.99	2.00	2.00	1.99	2.00
69.00	1.98	2.00	1.98	1.99	2.00	1.99
70.00	2.00	2.00	2.00	2.00	2.00	1.99
71.00	1.98	2.00	1.98	2.00	2.00	2.00
72.00	2.00	1.99	2.00	2.00	1.99	2.00
73.00	1.99	2.00	2.00	2.00	2.00	1.99
74.00	1.99	2.00	1.99	2.00	2.00	1.99
75.00	2.00	2.00	2.01	1.99	2.00	2.01
76.00	2.00	2.00	1.99	2.00	2.00	2.00
77.00	2.00	2.00	2.00	2.00	2.00	1.99
78.00	2.00	2.00	2.00	2.00	2.00	2.01
79.00	1.99	2.00	2.00	2.00	2.00	1.99
80.00	1.99	1.99	1.99	2.00	1.99	2.00
81.00	2.00	1.99	1.97	1.99	2.00	2.00
82.00	2.00	2.01	2.01	2.00	2.00	2.00
83.00	2.00	2.00	1.98	2.00	2.00	1.98
84.00	2.00	2.00	2.01	2.00	2.00	2.01
85.00	2.00	1.99	1.98	2.00	1.99	1.98
86.00	2.00	2.00	1.99	2.00	2.01	1.98
87.00	1.98	2.00	1.99	1.99	1.99	2.00
88.00	2.00	2.00	1.99	2.00	2.00	1.99
89.00	1.99	2.00	2.00	2.00	2.00	2.01
90.00	2.00	2.00	1.99	2.00	2.00	2.00
91.00	2.00	2.00	2.00	2.00	2.00	2.00
92.00	2.00	1.99	2.00	2.00	2.00	1.99
93.00	1.99	2.00	1.98	1.99	1.99	1.98
94.00	2.00	2.00	2.00	2.00	2.00	1.99
95.00	2.00	2.00	1.99	2.00	2.00	1.98
96.00	2.00	1.99	2.00	2.00	2.00	1.98
97.00	2.00	2.00	2.00	2.00	2.00	1.97
98.00	2.00	2.00	2.00	2.00	1.99	2.01
99.00	1.99	2.00	1.99	2.00	2.00	1.94
100.00	2.00	2.00	2.00	1.99	2.00	2.00
101.00	2.00	1.97	1.94	2.00	2.00	1.93
102.00	2.00	2.00	2.00	2.00	2.00	1.97
103.00	2.00	1.99	2.00	2.00	2.00	1.99
104.00	2.00	2.01	1.99	2.00	1.99	1.93
105.00	2.00	1.99	2.00	2.00	2.00	1.99
106.00	1.99	2.00	2.00	1.99	2.00	1.98
107.00	2.00	2.00	1.99	2.00	2.00	2.00
108.00	2.00	2.00	2.00	2.00	2.00	2.00
109.00	2.00	2.00	2.00	2.00	2.00	2.00
110.00	2.00	1.99	1.99	2.00	2.00	1.99
111.00	2.00	2.00	1.98	2.00	1.99	1.98
112.00	1.99	2.00	2.00	1.99	2.00	2.00
113.00	2.00	2.00	2.00	2.00	2.00	1.99
114.00	2.00	2.00	2.00	2.00	2.00	1.99
115.00	2.00	2.00	1.98	2.00	2.00	1.98
116.00	2.00	2.00	1.99	2.00	2.00	1.99
117.00	2.00	1.99	1.99	2.00	1.99	1.97
118.00	1.99	2.00	2.00	1.99	2.00	1.97
119.00	2.00	2.00	1.99	2.00	2.00	1.99
120.00	2.00	2.00	2.00	2.00	2.00	2.00
121.00	2.00	2.00	2.00	2.00	2.00	1.98
