Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.252s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
2.00	1.44	0.00	1.99	0.00	1.72
3.00	2.00	0.00	2.00	0.00	2.01
4.00	2.00	0.00	2.00	0.00	2.00
5.00	1.99	1.97	2.00	0.00	1.98
6.00	2.00	2.00	2.00	0.00	1.99
7.00	1.99	1.99	2.00	0.00	2.01
8.00	2.00	2.01	1.99	0.00	1.98
9.00	1.98	1.98	2.00	0.00	2.01
10.00	2.01	2.03	2.00	0.00	2.00
11.00	1.99	1.99	2.00	0.00	1.98
12.00	2.00	2.00	2.00	0.00	2.00
13.00	1.99	2.00	2.00	0.00	2.00
14.00	1.99	2.00	1.99	0.00	1.99
15.00	2.00	1.99	2.00	0.00	2.01
16.00	2.00	2.01	2.00	0.00	1.99
17.00	2.00	1.99	2.00	0.00	2.00
18.00	2.00	2.00	2.00	0.00	2.00
19.00	2.00	2.00	2.00	0.00	1.99
20.00	1.99	2.00	1.99	0.00	1.99
21.00	2.00	2.00	2.00	0.00	1.99
22.00	2.00	1.99	2.00	0.00	2.00
23.00	1.99	2.00	2.00	0.00	2.00
24.00	2.00	2.00	2.00	0.00	2.00
25.00	2.00	2.00	2.00	0.00	2.00
26.00	1.97	2.00	1.99	0.00	1.98
27.00	2.00	2.00	2.00	0.00	2.00
28.00	2.00	1.99	2.00	0.00	2.01
29.00	2.00	2.00	2.00	0.00	1.99
30.00	2.00	2.00	2.00	0.00	2.00
31.00	1.99	2.00	2.00	0.00	2.00
32.00	1.99	2.00	1.99	0.00	2.00
33.00	2.00	1.99	2.00	0.00	2.00
34.00	2.00	2.01	2.00	0.00	1.98
35.00	1.99	2.00	2.00	0.00	2.00
36.00	2.00	1.99	2.00	0.00	1.99
37.00	1.99	2.00	2.00	0.00	2.01
38.00	2.01	2.00	1.99	0.00	1.99
39.00	1.99	2.00	2.00	0.00	2.00
40.00	2.00	2.00	2.00	0.00	2.01
41.00	1.95	1.98	2.00	0.00	1.99
42.00	2.00	2.00	2.00	0.00	2.00
43.00	2.00	2.00	2.00	0.00	2.00
44.00	1.99	2.00	1.99	0.00	1.99
45.00	2.00	1.99	2.00	0.00	2.00
46.00	2.00	2.01	2.00	0.00	2.00
47.00	2.00	2.00	2.00	0.00	1.99
48.00	2.00	1.99	2.00	0.00	2.00
49.00	2.00	2.00	2.00	0.00	2.00
50.00	1.99	2.00	2.00	0.00	2.00
51.00	1.99	2.00	1.99	0.00	2.00
52.00	1.99	1.99	2.00	0.00	2.00
53.00	2.00	2.01	2.00	0.00	1.99
54.00	2.00	1.99	2.00	0.00	2.00
55.00	2.00	2.00	2.00	0.00	2.00
56.00	1.98	2.00	2.00	0.00	1.99
57.00	1.99	2.00	1.99	0.00	1.99
58.00	1.99	2.00	2.00	0.00	2.00
59.00	2.00	1.99	2.00	0.00	2.00
60.00	2.00	2.00	2.00	0.00	2.00
61.00	2.00	2.00	2.00	0.00	2.00
62.00	1.99	2.00	2.00	0.00	1.98
63.00	2.00	2.00	1.99	0.00	1.99
64.00	2.00	2.00	2.00	0.00	2.01
65.00	2.00	2.00	2.00	0.00	1.98
66.00	1.99	1.99	2.00	0.00	2.01
67.00	2.01	2.00	2.00	0.00	1.99
