Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.260s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	1.46	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00
3.00	1.75	1.83	0.00	0.00	0.00	2.00	0.00	0.00	0.25	0.53
4.00	1.99	1.93	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.99	1.70	0.49	0.26	0.04	2.00	1.80	0.00	0.05	0.06
6.00	2.00	1.98	0.46	0.11	0.00	2.00	1.99	0.01	0.00	0.02
7.00	2.00	2.00	0.71	0.37	0.00	2.00	2.00	0.00	0.00	0.00
8.00	1.99	1.65	1.75	0.16	0.12	1.99	1.72	0.00	0.41	0.41
9.00	1.98	1.91	0.77	0.18	0.00	2.00	2.00	0.00	0.40	0.46
10.00	1.79	1.80	1.30	0.82	0.00	2.00	1.44	0.00	0.05	0.00
11.00	1.94	1.87	0.51	0.31	0.00	2.00	1.97	0.01	0.00	0.00
12.00	2.03	1.90	0.75	0.35	0.00	2.00	1.52	0.00	0.00	0.00
13.00	2.00	1.93	1.33	0.31	0.00	2.00	1.98	0.02	0.00	0.00
14.00	2.00	1.77	1.13	0.47	0.00	1.99	1.99	0.02	1.44	0.00
15.00	1.67	0.75	0.14	0.00	0.00	2.00	1.72	0.00	0.00	0.00
16.00	2.00	1.77	1.19	0.11	0.00	2.00	1.87	0.00	0.01	0.00
17.00	1.67	1.60	0.98	0.31	0.01	2.00	1.81	0.01	0.48	0.00
18.00	1.98	1.90	0.59	0.11	0.27	2.00	1.52	0.00	0.38	0.04
19.00	1.80	1.75	1.51	0.12	0.18	2.00	1.88	0.00	0.15	0.00
20.00	1.99	1.66	0.12	0.31	0.00	1.99	1.97	0.00	0.00	0.00
21.00	1.47	1.47	0.72	0.09	0.18	2.00	1.30	0.00	0.20	0.00
22.00	2.37	1.83	0.62	0.14	0.01	2.00	2.07	0.37	1.31	0.27
23.00	2.05	1.97	1.95	0.00	0.00	2.00	2.05	0.00	0.31	0.00
24.00	1.68	1.27	0.80	0.67	0.00	2.00	0.95	0.00	0.00	0.00
25.00	2.11	2.06	1.01	0.25	0.32	2.00	2.05	0.00	0.64	0.00
26.00	2.00	2.00	2.08	0.32	0.00	1.99	2.21	0.00	0.33	0.00
27.00	1.99	1.99	1.99	0.00	0.00	2.00	2.00	0.00	1.13	0.00
28.00	2.00	1.94	1.48	0.00	0.00	2.00	1.88	0.00	0.42	0.00
29.00	1.92	1.73	1.33	1.95	0.00	2.00	1.84	0.00	1.79	0.00
30.00	1.99	1.97	2.08	0.00	0.00	2.00	2.00	0.00	1.58	0.00
31.00	2.00	1.98	0.26	0.66	0.00	2.00	1.94	0.00	0.38	0.00
32.00	1.99	1.70	0.48	0.48	0.00	1.99	2.01	0.00	0.98	0.00
33.00	2.00	1.97	1.02	0.97	0.00	2.00	2.00	0.00	0.71	1.42
34.00	1.66	1.71	0.01	0.01	0.00	2.00	1.51	0.00	0.32	0.00
35.00	2.21	2.19	0.06	0.05	0.00	2.00	2.24	0.02	0.00	0.00
36.00	1.98	1.86	0.26	0.00	0.08	2.00	1.95	0.00	1.27	0.09
37.00	1.90	1.54	1.55	0.25	0.37	2.00	2.00	0.00	0.48	0.00
38.00	2.00	1.90	1.27	0.00	0.09	1.99	1.67	0.01	0.26	0.00
39.00	2.00	2.00	0.45	0.19	0.00	2.00	1.68	0.00	0.00	0.05
40.00	2.00	1.98	2.04	0.05	0.00	2.00	2.26	0.05	0.00	0.33
41.00	2.00	2.00	2.00	0.00	0.02	2.00	2.00	0.15	0.28	0.28
42.00	1.99	1.95	1.98	2.45	0.00	2.00	2.00	0.00	0.82	0.08
43.00	1.93	1.92	0.69	0.61	0.00	2.00	1.88	0.15	0.18	0.18
44.00	1.83	1.94	0.68	0.16	0.04	1.99	1.93	0.14	0.34	0.06
45.00	1.91	1.97	0.74	0.21	0.00	2.00	1.95	0.00	0.00	0.00
46.00	2.00	2.00	1.95	0.00	0.00	2.00	1.98	0.00	0.00	0.00
47.00	1.98	1.80	0.11	0.20	0.00	2.00	1.73	0.53	0.52	0.49
48.00	2.03	2.10	1.80	1.67	0.00	2.00	2.11	0.02	1.18	0.00
