Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.264s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.98	0.00	0.00	0.20	0.00	0.42	1.08	0.00
3.00	0.95	0.00	0.00	0.00	1.75	0.00	0.00	0.00	2.00	0.00	0.21	0.87	0.00	1.02	1.12	0.00
4.00	0.19	0.18	0.00	0.00	1.12	0.00	0.00	0.00	2.00	0.49	0.01	0.00	0.00	0.75	0.74	0.00
5.00	0.00	0.24	0.00	0.00	0.07	0.00	0.00	0.00	2.00	0.77	0.00	0.00	0.00	0.59	0.19	0.00
6.00	0.46	0.55	0.00	0.00	0.52	0.00	0.00	0.00	2.00	2.40	0.07	0.02	0.00	1.24	0.32	0.00
7.00	2.01	1.81	0.00	0.00	2.08	0.00	0.00	0.00	2.00	0.52	0.00	0.00	0.00	1.33	0.01	0.00
8.00	1.95	1.91	0.00	0.00	1.99	0.00	0.00	0.00	1.99	1.47	0.97	0.00	0.00	1.45	0.00	0.00
9.00	0.55	0.01	0.00	0.00	0.59	0.00	0.00	0.00	2.00	0.09	0.02	0.00	0.00	1.46	0.00	0.00
10.00	0.16	0.00	0.00	0.00	0.13	0.00	0.00	0.00	2.00	0.86	0.18	1.00	0.00	1.01	1.17	0.00
11.00	1.84	1.73	0.00	0.00	2.12	0.00	0.00	0.00	2.00	0.94	0.75	0.07	0.00	0.44	0.09	0.00
12.00	1.99	1.45	0.00	0.00	1.99	0.00	0.00	0.00	2.00	1.74	1.06	0.00	0.00	1.42	0.00	0.00
13.00	0.04	0.18	0.00	0.00	1.98	0.00	0.00	0.00	2.00	1.51	1.55	0.46	0.00	1.25	0.47	0.00
14.00	1.32	0.00	0.00	0.00	1.75	0.00	0.00	0.00	1.99	0.87	0.39	1.07	0.00	0.49	1.00	0.00
15.00	0.28	0.00	0.00	0.00	1.78	0.00	0.00	0.00	2.00	1.66	1.65	0.21	0.00	2.16	0.48	0.00
16.00	0.65	0.49	0.00	0.00	0.66	0.00	0.00	0.00	2.00	0.54	0.00	0.16	0.00	0.89	0.35	0.00
17.00	1.34	1.13	0.00	0.00	1.34	0.00	0.00	0.00	2.00	0.86	0.19	0.00	0.00	0.99	0.00	0.00
18.00	0.86	0.77	0.00	0.00	1.45	0.00	0.00	0.00	2.00	0.24	0.48	0.00	0.00	0.74	0.00	0.00
19.00	1.30	0.81	0.00	0.00	1.10	0.00	0.00	0.00	2.00	0.00	0.00	0.74	0.00	0.60	0.84	0.00
20.00	0.00	0.04	0.00	0.00	0.19	0.00	0.00	0.00	1.99	0.92	0.07	0.00	0.00	1.39	0.40	0.00
