Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.477s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	1.77	1.74	0.00	0.00	0.32	0.00	0.00	1.99	0.00	1.50	0.00	0.00	0.00	0.00
3.00	1.90	1.94	1.15	0.00	0.01	0.00	0.00	2.00	0.00	1.94	0.00	0.00	0.00	0.01
4.00	1.94	1.88	1.35	0.00	0.00	0.00	0.00	2.00	0.00	1.50	0.00	0.00	0.00	0.00
5.00	1.99	1.92	1.53	0.00	0.38	0.06	0.00	2.00	0.00	1.54	0.00	0.04	0.00	0.07
6.00	2.00	1.92	1.37	0.00	0.00	0.00	0.00	2.00	0.00	1.54	0.00	0.47	0.00	0.00
7.00	1.92	1.91	1.74	0.00	0.00	0.00	0.00	2.00	0.00	1.92	0.00	0.59	0.00	0.00
8.00	2.00	1.99	1.39	0.00	0.95	0.22	0.00	1.99	0.00	1.92	0.00	0.59	0.00	0.51
9.00	2.00	2.00	1.67	0.00	0.78	0.45	0.00	2.00	0.00	2.00	0.00	0.00	0.00	0.06
10.00	2.00	1.94	1.90	0.00	0.00	0.00	0.00	2.00	0.00	1.95	0.00	0.00	0.00	0.00
11.00	1.97	2.00	1.95	0.00	0.39	0.38	0.00	2.00	0.00	1.72	0.00	0.00	0.00	0.12
12.00	1.77	1.94	1.85	0.00	0.29	0.29	0.00	2.00	0.00	1.70	0.00	0.00	0.00	0.33
13.00	1.98	1.98	1.92	0.00	0.57	0.55	0.00	2.00	0.00	1.86	0.00	0.00	0.00	0.58
14.00	2.01	1.78	1.68	0.00	0.00	0.00	0.00	1.99	0.00	1.74	0.00	0.00	0.00	0.00
15.00	2.00	1.99	2.00	0.00	0.00	0.00	0.00	2.00	0.00	2.01	0.00	0.00	0.00	0.00
16.00	1.98	1.91	1.63	0.00	0.00	0.00	0.00	2.00	0.00	1.97	0.00	0.64	0.00	0.00
17.00	1.99	1.97	1.84	0.00	0.45	0.28	0.00	2.00	0.00	1.95	0.00	0.52	0.00	0.24
18.00	2.01	2.05	1.94	0.00	0.25	0.29	0.00	2.00	0.00	1.48	0.00	0.89	0.00	0.27
19.00	1.99	1.99	1.72	0.00	0.00	0.00	0.00	2.00	0.00	2.18	0.00	0.02	0.00	0.00
20.00	2.00	2.00	1.97	0.00	0.24	0.16	0.00	1.99	0.00	2.00	0.00	0.71	0.00	0.22
21.00	1.99	1.99	1.71	0.00	0.20	0.15	0.00	2.00	0.00	1.92	0.00	0.20	0.00	0.09
22.00	2.01	2.01	2.08	0.00	0.00	0.00	0.00	2.00	0.00	2.03	0.00	0.00	0.00	0.00
23.00	2.00	1.99	1.86	0.00	0.71	0.74	0.00	2.00	0.00	1.87	0.00	0.28	0.00	0.45
24.00	2.00	2.00	1.99	0.00	0.48	0.48	0.00	2.00	0.00	2.01	0.00	0.02	0.00	0.47
25.00	1.98	2.00	1.85	0.00	0.16	0.16	0.00	2.00	0.00	1.86	0.00	1.64	0.00	0.16
26.00	1.95	1.87	1.85	0.00	0.06	0.02	0.00	1.99	0.00	1.79	0.00	0.00	0.00	0.04
27.00	2.00	2.03	2.00	0.00	0.34	0.37	0.00	2.00	0.00	2.01	0.00	0.00	0.00	0.35
28.00	2.00	1.90	1.75	0.00	0.00	0.00	0.00	2.00	0.00	1.87	0.00	0.46	0.00	0.00
29.00	1.98	1.93	1.53	0.00	0.66	0.57	0.00	2.00	0.00	1.86	0.00	0.31	0.00	0.55
