Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.307s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	1.17	1.64	1.70	1.99	0.00	0.00
3.00	1.17	1.53	1.70	2.00	0.00	1.46
4.00	0.88	1.63	1.91	2.00	0.00	2.00
5.00	0.86	1.46	2.10	2.00	1.15	1.14
6.00	1.21	1.40	1.77	2.00	2.30	2.23
7.00	0.94	1.53	1.99	2.00	1.99	2.01
8.00	0.93	1.57	1.91	1.99	2.01	2.00
9.00	0.99	1.55	1.91	2.00	1.99	2.00
10.00	0.82	1.50	1.83	2.00	2.00	1.99
11.00	1.00	1.33	1.83	2.00	1.93	1.88
12.00	0.35	0.55	2.31	2.00	1.84	1.85
13.00	1.18	1.61	1.45	2.00	1.59	1.58
14.00	0.58	0.74	2.19	1.99	2.38	2.36
15.00	1.04	1.58	1.68	2.00	1.98	1.98
16.00	0.93	1.54	1.88	2.00	2.01	2.00
17.00	0.92	1.47	1.90	2.00	2.00	1.97
18.00	0.94	1.52	1.90	2.00	2.00	2.03
19.00	0.94	1.53	1.94	2.00	1.99	1.97
20.00	0.88	1.46	1.79	1.99	1.90	1.90
21.00	0.87	1.52	1.87	2.00	2.00	2.03
22.00	1.06	1.47	1.95	2.00	1.99	1.95
23.00	0.91	1.55	1.87	2.00	2.00	2.04
24.00	0.89	1.63	1.91	2.00	2.00	2.00
25.00	0.91	1.52	1.88	2.00	1.99	2.00
26.00	0.88	1.45	1.79	1.99	2.00	1.99
27.00	0.87	1.40	1.86	2.00	2.00	2.00
28.00	0.79	1.44	2.05	2.00	1.99	2.01
29.00	0.49	0.49	2.36	2.00	1.99	1.99
30.00	0.00	0.00	2.00	2.00	1.99	2.00
31.00	0.00	0.00	2.00	2.00	2.00	1.99
32.00	0.69	0.80	1.42	1.99	1.85	1.80
33.00	0.18	0.28	2.52	2.00	2.07	2.07
34.00	0.45	0.45	1.67	2.00	2.01	1.99
35.00	0.81	1.15	2.26	2.00	1.99	2.01
36.00	0.60	0.64	1.45	2.00	1.31	1.33
37.00	0.21	0.26	2.26	2.00	2.17	0.00
38.00	1.30	1.59	1.57	1.99	2.00	0.00
39.00	1.01	1.05	2.06	2.00	2.00	2.33
40.00	1.01	1.51	1.81	2.00	2.00	1.98
41.00	0.98	1.50	1.92	2.00	1.98	1.93
42.00	0.59	0.93	2.43	2.00	1.85	1.84
43.00	0.80	0.89	1.94	2.00	1.86	1.87
44.00	0.00	0.00	2.00	1.99	2.00	2.00
45.00	1.19	1.54	1.41	2.00	2.00	1.99
46.00	0.82	1.54	1.83	2.00	1.99	2.00
47.00	0.98	1.50	1.92	2.00	1.99	1.94
48.00	0.94	1.52	1.85	2.00	2.01	2.03
49.00	0.40	0.92	2.43	2.00	0.33	0.34
50.00	0.02	0.04	1.94	2.00	3.12	0.49
51.00	1.33	1.66	1.55	1.99	1.99	1.33
52.00	1.01	1.50	1.80	2.00	2.00	1.98
53.00	0.32	0.51	2.45	2.00	1.99	2.01
54.00	0.46	0.46	1.84	2.00	2.00	1.97
55.00	1.28	1.52	1.60	2.00	1.99	2.01
56.00	0.93	1.58	1.81	2.00	2.00	2.01
57.00	0.89	1.57	1.92	1.99	1.98	1.99
58.00	0.93	1.57	1.85	2.00	2.01	1.98
59.00	0.86	1.51	1.84	2.00	1.99	2.01
60.00	0.08	0.16	2.52	2.00	1.99	2.00
61.00	0.72	0.91	1.44	2.00	2.00	1.98
62.00	0.85	1.58	1.91	2.00	2.00	2.01
63.00	1.07	1.58	1.94	1.99	0.53	0.49
64.00	0.33	0.38	2.46	2.00	2.66	0.49
65.00	1.17	1.65	1.37	2.00	1.98	2.68
66.00	0.85	1.27	2.41	2.00	1.94	0.97
67.00	0.82	1.05	1.45	2.00	1.99	2.43
68.00	0.35	0.65	2.50	2.00	2.00	2.00
69.00	1.00	1.26	1.42	1.99	1.99	1.99
70.00	0.93	1.38	1.78	2.00	1.84	1.78
71.00	0.65	0.78	1.90	2.00	1.83	1.79
72.00	1.02	1.48	1.90	2.00	2.00	2.01
73.00	0.84	1.57	1.93	2.00	1.98	1.99
74.00	0.93	1.52	1.88	2.00	2.00	2.00
75.00	0.89	1.52	1.88	1.99	2.00	2.00
76.00	0.46	0.64	2.50	2.00	1.98	2.00
77.00	1.11	1.66	1.39	2.00	2.00	1.95
78.00	0.82	1.47	1.80	2.00	1.65	1.61
79.00	0.89	1.53	1.87	2.00	2.13	2.12
80.00	0.62	0.74	2.14	2.00	0.42	0.44
81.00	0.62	0.64	2.07	1.99	3.04	1.77
82.00	0.15	0.15	2.26	2.00	1.99	1.99
83.00	0.35	0.35	1.65	2.00	2.00	1.98
84.00	1.04	1.51	1.72	2.00	1.99	2.00
85.00	0.91	1.40	1.92	2.00	2.01	2.00
86.00	0.85	1.58	1.86	2.00	1.98	2.00
87.00	0.40	0.64	2.43	1.99	2.01	1.99
88.00	1.15	1.72	1.47	2.00	2.00	2.01
89.00	0.97	1.50	1.84	2.00	1.98	1.94
90.00	0.92	1.34	1.84	2.00	1.80	1.77
91.00	0.88	1.57	1.88	2.00	2.00	2.01
92.00	0.86	1.57	1.87	2.00	2.00	2.00
93.00	0.72	1.18	2.47	1.99	2.00	2.01
94.00	0.82	1.15	1.41	2.00	2.00	1.99
95.00	0.13	0.22	2.50	2.00	1.99	2.00
96.00	0.98	1.39	1.39	2.00	1.99	1.99
97.00	0.72	1.34	2.38	2.00	1.99	2.01
98.00	0.58	0.59	2.05	2.00	1.99	1.99
99.00	0.98	1.30	1.41	2.00	2.00	2.00
100.00	0.99	1.44	1.88	1.99	2.00	1.99
101.00	0.38	0.49	2.50	2.00	1.99	1.98
102.00	0.47	0.47	1.58	2.00	1.99	1.97
103.00	0.92	1.59	1.85	2.00	2.00	2.00
104.00	0.79	1.27	2.41	2.00	1.38	0.28
105.00	0.89	1.68	1.39	2.00	2.11	3.00
106.00	0.71	1.12	2.44	1.99	1.91	1.86
107.00	0.00	0.00	1.99	2.00	1.98	2.00
108.00	0.40	0.40	2.00	2.00	1.99	1.99
109.00	1.07	1.41	1.39	2.00	1.99	2.00
110.00	0.86	1.48	1.88	2.00	2.00	1.98
111.00	0.64	0.79	2.05	2.00	2.00	1.97
112.00	0.95	1.58	1.79	1.99	2.00	2.01
113.00	0.88	1.40	1.92	2.00	1.99	1.95
114.00	0.94	1.54	1.93	2.00	2.00	2.04
115.00	0.69	0.78	1.97	2.00	1.99	1.98
116.00	0.95	1.52	1.88	2.00	2.00	2.00
117.00	0.86	1.61	1.91	2.00	2.00	1.99
118.00	0.88	1.60	1.85	1.99	1.93	0.64
119.00	0.92	1.45	1.81	2.00	1.99	2.72
120.00	0.86	1.53	1.80	2.00	2.00	2.03
121.00	0.88	1.50	1.91	2.00	1.87	1.80
122.00	1.02	1.59	1.98	2.00	0.41	0.42
123.00	0.52	0.66	2.12	2.00	3.07	2.16
124.00	0.51	0.53	2.30	1.99	1.99	2.01
125.00	0.61	0.62	1.46	2.00	1.99	1.97
126.00	0.82	1.59	1.90	2.00	2.01	2.00
127.00	0.85	1.53	1.97	2.00	1.55	1.25
128.00	0.97	1.05	1.86	2.00	2.23	2.16
129.00	0.51	0.62	2.50	2.00	1.99	2.00
130.00	0.00	0.00	2.00	1.99	2.00	2.00
131.00	0.64	0.71	1.45	2.00	2.00	1.95
132.00	0.84	1.57	1.98	2.00	2.00	2.01
133.00	0.98	1.47	1.90	2.00	2.00	2.01
134.00	0.85	1.55	1.93	2.00	1.63	1.63
135.00	0.94	1.51	1.74	2.00	2.31	2.12
136.00	0.85	1.59	1.87	1.99	2.00	2.00
137.00	0.97	1.50	1.93	2.00	2.00	2.00
138.00	1.00	1.38	1.84	2.00	2.00	2.00
139.00	0.92	1.55	1.93	2.00	1.98	1.99
