Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.314s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	1.10	0.00	1.98	0.66	0.00	1.30	0.00
3.00	1.86	0.89	0.00	0.12	0.00	2.00	1.53	0.00	0.19	0.00
4.00	1.84	1.77	0.00	0.33	0.00	2.00	2.00	0.00	0.31	0.00
5.00	1.92	1.66	0.18	0.05	0.00	2.00	1.59	0.62	0.24	0.00
6.00	1.99	1.87	0.01	0.00	0.00	2.00	2.01	0.66	0.32	0.00
7.00	1.99	1.95	0.02	0.00	0.00	2.00	1.18	0.74	0.20	0.00
8.00	1.95	1.81	0.31	0.22	0.00	1.99	1.63	0.71	0.09	0.00
9.00	2.00	1.60	0.41	0.41	0.00	2.00	1.74	0.38	0.00	0.00
10.00	0.93	2.04	0.71	0.15	0.00	2.00	2.05	1.12	0.33	0.00
11.00	2.92	1.13	0.14	0.01	0.00	2.00	1.40	0.88	0.34	0.00
12.00	2.00	1.99	1.30	0.78	0.00	2.00	1.99	1.80	1.37	0.00
13.00	1.99	1.95	1.30	0.29	0.00	2.00	1.92	1.64	1.37	0.00
14.00	1.59	1.94	0.00	0.00	0.00	1.99	1.81	1.72	1.80	0.00
15.00	1.90	1.94	0.00	0.59	0.00	2.00	1.45	1.13	0.38	0.18
16.00	2.01	1.94	1.07	0.59	0.00	2.00	2.03	1.84	0.78	0.64
17.00	2.00	1.93	1.77	0.52	0.00	2.00	1.93	1.77	1.06	0.00
18.00	1.99	1.91	0.16	0.44	0.00	2.00	1.78	1.70	1.13	0.49
19.00	2.00	2.08	1.74	1.00	0.00	2.00	2.00	2.00	0.08	0.77
20.00	1.95	1.97	0.00	1.34	0.00	1.99	1.94	1.77	0.49	0.01
21.00	2.00	1.99	0.95	0.84	0.00	2.00	1.81	1.75	0.31	0.00
22.00	2.00	2.00	1.66	0.73	0.00	2.00	2.00	2.01	0.37	0.00
23.00	1.99	1.92	0.48	0.14	0.00	2.00	2.00	1.87	0.31	0.16
24.00	1.91	1.93	2.30	0.13	0.00	2.00	2.00	1.97	1.50	0.00
25.00	2.00	1.98	2.00	0.00	0.00	2.00	1.99	2.00	2.00	0.00
26.00	1.97	1.95	1.37	0.01	0.00	1.99	1.75	1.67	0.06	0.00
27.00	1.93	1.98	0.49	0.41	0.00	2.00	1.74	1.84	0.49	0.00
28.00	1.86	1.79	0.31	1.01	0.00	2.00	2.01	1.67	0.89	0.00
29.00	1.64	1.91	0.00	0.31	0.00	2.00	1.59	1.40	0.00	0.00
30.00	2.00	1.74	0.04	0.00	0.00	2.00	1.88	1.67	0.31	0.00
31.00	2.00	1.93	0.58	0.08	0.00	2.00	1.95	1.37	0.00	0.00
32.00	1.99	1.84	0.46	0.93	0.00	1.99	0.44	1.73	0.00	0.00
33.00	2.00	1.73	0.35	0.64	0.00	2.00	3.14	0.91	0.47	0.00
34.00	1.86	1.67	0.68	0.00	0.00	2.00	1.61	0.54	0.49	0.00
35.00	2.00	1.80	1.52	0.48	0.00	2.00	1.94	1.27	0.55	0.00
36.00	2.00	2.00	2.25	0.00	0.00	2.00	1.99	2.39	0.31	0.00
37.00	1.99	1.99	0.24	1.02	0.00	2.00	2.00	1.80	0.61	0.53
