Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.097s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.37	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	1.80	1.79	0.00	2.00	2.00	0.00
6.00	1.47	0.97	0.39	2.00	1.04	0.42
7.00	0.65	0.44	0.49	2.00	1.58	0.22
8.00	1.66	2.19	0.91	1.99	1.85	0.35
9.00	1.72	1.71	0.37	2.00	2.00	0.93
10.00	1.99	1.70	1.30	2.00	1.72	1.04
11.00	1.66	2.00	0.52	2.00	1.85	0.24
12.00	2.20	1.24	1.40	2.00	2.24	0.16
13.00	1.97	2.33	0.65	2.00	1.15	1.52
14.00	2.00	1.91	2.06	1.99	2.13	2.47
15.00	2.00	1.99	1.98	2.00	1.99	1.97
16.00	1.99	2.01	1.99	2.00	2.00	2.00
17.00	2.00	1.99	1.97	2.00	2.00	2.00
18.00	2.01	2.00	2.01	2.00	2.00	2.00
19.00	1.99	2.00	1.97	2.00	2.00	2.00
20.00	2.00	2.00	2.01	1.99	2.00	2.00
21.00	1.99	2.00	1.99	2.00	2.00	1.99
22.00	2.01	2.00	1.99	2.00	2.00	1.99
23.00	2.00	1.99	2.01	2.00	2.00	1.98
24.00	1.99	1.98	2.00	2.00	1.99	2.00
25.00	2.00	2.03	2.97	2.00	2.00	1.98
26.00	2.00	1.94	1.94	1.99	2.00	2.04
27.00	2.00	2.00	2.00	2.00	2.00	2.00
28.00	2.00	2.00	1.99	2.00	2.00	2.00
29.00	2.00	1.99	2.00	2.00	1.99	1.98
30.00	2.00	2.00	2.00	2.00	2.00	2.00
31.00	2.00	2.00	2.00	2.00	2.00	1.99
32.00	1.99	2.00	2.00	1.99	2.00	1.99
33.00	2.00	1.98	2.00	2.00	2.00	0.84
34.00	2.00	1.99	1.99	2.00	2.00	0.00
35.00	2.00	2.01	1.99	2.00	1.99	1.74
36.00	1.75	1.97	1.80	2.00	1.77	0.52
37.00	1.54	1.52	1.39	2.00	1.53	0.64
38.00	1.99	2.00	2.00	1.99	2.00	2.00
39.00	1.99	2.00	1.99	2.00	2.00	1.98
40.00	2.00	2.00	2.00	2.00	2.00	2.01
41.00	1.99	1.99	1.99	2.00	2.00	1.99
42.00	2.00	2.01	2.00	2.00	2.00	2.01
43.00	2.00	1.99	2.00	2.00	2.00	1.99
44.00	1.99	2.00	2.00	1.99	1.99	2.00
45.00	2.00	2.00	2.00	2.00	2.00	2.00
46.00	2.00	2.00	2.00	2.00	2.00	1.99
47.00	2.00	1.99	1.99	2.00	2.00	1.99
48.00	2.00	2.00	2.00	2.00	1.99	2.00
49.00	2.00	2.01	2.00	2.00	2.00	1.99
50.00	1.99	1.99	2.00	2.00	2.00	2.00
51.00	2.00	2.00	2.00	1.99	2.00	2.00
52.00	2.00	2.00	1.99	2.00	2.00	1.99
53.00	2.00	1.99	1.99	2.00	1.98	1.98
54.00	2.00	2.01	2.01	2.00	2.01	2.01
55.00	1.99	1.99	1.98	2.00	1.99	1.99
56.00	2.01	2.00	2.01	2.00	2.00	1.99
57.00	1.99	2.00	2.00	1.99	2.00	2.00
58.00	2.00	2.00	1.99	2.00	2.00	2.00
59.00	2.00	1.98	1.98	2.00	2.00	1.98
60.00	2.00	2.01	2.01	2.00	1.99	1.99
61.00	2.00	2.00	2.00	2.00	2.00	2.00
62.00	2.00	2.00	2.00	2.00	2.00	2.00
63.00	1.99	2.00	1.99	1.99	2.00	2.00
64.00	2.00	2.00	2.00	2.00	2.00	2.00
65.00	2.00	2.00	1.99	2.00	2.00	1.98
66.00	1.98	2.00	2.00	2.00	1.99	2.01
67.00	2.01	2.00	2.00	2.00	2.00	2.00
68.00	1.99	1.99	1.99	2.00	2.00	2.00
69.00	2.00	2.00	2.00	1.99	2.00	2.00
70.00	2.00	2.00	2.00	2.00	2.00	1.98
71.00	2.00	2.00	2.00	2.00	2.00	2.00
72.00	2.00	1.99	2.00	2.00	1.99	1.99
73.00	1.98	2.00	2.00	2.00	2.00	2.00
74.00	1.99	2.00	1.99	2.00	1.99	1.99
75.00	2.00	2.00	2.01	1.99	2.01	2.01
76.00	1.99	2.00	2.00	2.00	2.00	1.99
77.00	2.00	1.99	1.98	2.00	2.00	2.00
78.00	2.00	2.00	2.00	2.00	1.99	1.99
79.00	1.99	2.00	1.99	2.00	2.01	2.00
80.00	2.00	2.00	2.00	2.00	1.99	1.99
81.00	1.98	2.00	1.99	1.99	2.00	1.97
82.00	2.00	2.00	2.01	2.00	2.00	2.01
83.00	2.00	2.00	1.99	2.00	2.00	1.98
84.00	2.00	2.00	2.01	2.00	2.00	2.00
85.00	1.99	1.99	1.97	2.00	1.99	1.99
86.00	2.01	2.00	2.01	2.00	2.00	2.00
87.00	1.99	2.00	2.00	1.99	2.00	1.99
88.00	2.00	2.00	2.00	2.00	2.00	2.00
89.00	2.00	2.00	1.98	2.00	2.00	2.00
90.00	2.00	1.99	2.00	2.00	2.00	1.99
91.00	1.99	2.01	1.99	2.00	2.00	1.99
92.00	2.00	1.99	2.00	2.00	2.00	2.00
93.00	1.99	2.00	1.98	1.99	1.99	1.99
94.00	2.00	2.00	2.01	2.00	2.00	2.00
95.00	2.00	2.00	1.99	2.00	2.00	1.99
96.00	2.00	1.99	1.99	2.00	2.00	2.00
97.00	2.00	2.00	1.98	2.00	2.00	2.01
98.00	2.00	2.01	2.01	2.00	1.99	1.99
99.00	1.99	1.99	1.99	2.00	2.00	2.00
100.00	2.00	2.00	2.01	1.99	2.00	1.97
101.00	2.00	2.00	1.99	2.00	2.00	2.01
102.00	2.00	2.00	1.99	2.00	2.00	2.00
103.00	2.00	2.00	2.00	2.00	2.00	2.01
104.00	2.00	2.00	2.00	2.00	1.99	1.99
105.00	1.99	1.99	2.00	2.00	2.00	1.98
106.00	2.00	1.99	1.98	1.99	2.00	1.99
107.00	2.00	2.01	1.99	2.00	2.00	1.99
108.00	2.00	2.00	2.00	2.00	2.00	2.00
109.00	2.00	1.99	1.99	2.00	1.99	2.00
110.00	2.00	2.01	2.00	2.00	2.00	2.00
111.00	2.00	1.99	2.00	2.00	2.00	1.99
112.00	1.99	2.00	2.00	1.99	2.00	2.00
113.00	2.00	2.00	2.00	2.00	2.00	2.00
114.00	1.99	2.00	1.99	2.00	2.00	2.00
115.00	2.01	1.99	1.98	2.00	1.99	1.97
116.00	2.00	2.00	1.98	2.00	2.01	1.99
117.00	1.99	2.00	2.00	2.00	2.00	1.99
118.00	2.00	2.00	2.00	1.99	1.99	2.00
119.00	2.00	2.00	2.00	2.00	2.00	2.00
120.00	2.00	1.99	1.99	2.00	1.99	1.99
121.00	1.99	2.01	2.00	2.00	2.00	1.98
122.00	2.00	1.99	2.00	2.00	1.99	2.01
123.00	2.00	2.00	2.00	2.00	2.00	2.08
124.00	1.99	2.00	2.00	1.99	2.00	2.00
125.00	1.99	1.99	1.99	2.00	2.00	1.99
126.00	1.98	2.01	1.99	2.00	2.00	1.88
127.00	2.00	1.99	2.00	2.00	1.99	1.99
128.00	1.99	2.00	2.00	2.00	2.00	2.00
129.00	2.00	2.00	1.98	2.00	2.00	1.99
130.00	2.00	2.00	2.01	1.99	2.00	2.00
131.00	2.00	2.00	1.99	2.00	2.00	2.00
132.00	2.00	2.00	2.01	2.00	1.99	2.00
133.00	2.00	2.00	1.99	2.00	2.00	1.99
134.00	2.00	1.99	2.00	2.00	2.00	2.01
135.00	2.00	2.00	2.00	2.00	2.00	1.99
136.00	1.99	2.00	1.99	1.99	1.99	1.98
137.00	2.00	2.00	1.68	2.00	1.91	1.54
138.00	2.00	2.00	0.88	2.00	2.05	0.44
139.00	1.95	2.00	1.08	2.00	2.00	0.58
140.00	1.58	1.58	0.47	2.00	0.71	0.80
141.00	2.05	0.81	1.04	2.00	2.11	0.24
142.00	2.04	2.18	1.74	2.00	1.77	1.72
143.00	1.80	1.94	1.42	1.99	1.20	1.19
144.00	1.99	1.94	1.20	2.00	1.97	2.32
145.00	0.73	1.41	1.24	2.00	1.32	0.29
146.00	1.94	1.97	0.48	2.00	1.74	1.99
