Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.325s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.22	0.00	0.00	0.06	0.00	0.69	1.99	0.00	0.00	0.00	0.00	0.98	0.00	0.00
3.00	0.00	0.53	0.00	0.00	0.22	0.73	0.80	2.00	0.26	0.00	0.00	0.00	1.07	0.00	0.00
4.00	0.00	0.20	0.00	0.00	0.14	0.32	0.68	2.00	0.66	0.00	0.00	0.00	0.85	0.00	0.00
5.00	0.00	0.01	0.00	0.00	0.12	0.22	0.51	2.00	0.22	0.00	0.00	0.00	1.01	0.00	0.00
6.00	0.04	0.00	0.00	0.00	0.40	0.05	0.34	2.00	1.18	0.00	0.01	0.00	0.58	0.00	0.00
7.00	0.77	0.38	0.00	0.67	0.33	0.81	0.97	2.00	1.54	0.33	0.00	0.00	0.33	0.00	0.64
8.00	0.05	0.00	0.00	0.32	0.00	0.05	0.05	1.99	0.26	0.00	0.00	0.00	0.00	0.00	0.00
9.00	0.14	0.00	0.00	0.86	1.37	0.13	0.04	2.00	0.71	1.30	0.01	0.00	0.28	0.00	0.52
10.00	0.38	1.04	0.00	0.20	0.00	0.42	0.35	2.00	0.45	0.00	0.04	0.00	0.65	0.00	0.00
11.00	0.19	0.53	0.00	1.04	0.00	0.20	0.92	2.00	1.08	0.00	0.00	0.00	1.41	0.00	0.58
12.00	0.00	0.69	0.00	1.64	1.04	0.00	0.77	2.00	2.27	0.94	0.00	0.00	0.71	0.00	0.62
13.00	0.00	0.45	0.00	0.42	0.18	0.00	0.62	2.00	0.61	0.00	0.00	0.00	0.98	0.00	0.19
14.00	0.00	0.11	0.00	0.00	0.00	0.00	0.95	1.99	0.00	0.00	0.00	0.00	0.06	0.00	0.04
15.00	0.86	1.15	0.00	0.47	0.00	0.85	1.47	2.00	0.44	0.00	0.00	0.00	1.99	0.00	0.54
16.00	0.67	1.46	0.00	0.02	0.44	0.49	0.95	2.00	0.46	0.09	0.01	0.00	1.41	0.00	0.34
17.00	0.22	0.81	0.00	0.16	0.15	0.44	1.28	2.00	0.16	0.05	0.01	0.00	0.94	0.00	0.31
18.00	0.18	0.49	0.00	0.00	0.35	0.07	0.41	2.00	0.25	0.05	0.01	0.00	0.52	0.00	0.00
19.00	0.13	0.41	0.00	1.02	0.11	0.31	0.53	2.00	1.70	0.20	0.00	0.00	0.19	0.00	0.09
20.00	0.48	0.74	0.00	0.98	0.88	0.53	0.98	1.99	2.37	0.49	0.00	0.00	0.19	0.00	0.27
21.00	0.00	0.35	0.00	0.00	0.58	0.00	0.87	2.00	0.85	0.00	0.00	0.00	0.78	0.00	0.55
22.00	0.13	0.00	0.00	0.31	0.00	0.13	0.60	2.00	1.24	0.00	0.01	0.00	0.58	0.00	0.29
23.00	0.32	0.16	0.00	0.00	0.00	0.37	1.01	2.00	0.08	0.00	0.00	0.00	0.72	0.00	0.00
24.00	0.12	1.60	0.00	0.98	0.29	0.13	1.64	2.00	1.24	0.27	0.00	0.00	0.66	0.02	0.00
25.00	0.57	1.48	0.00	0.16	0.00	0.57	0.69	2.00	0.72	0.00	0.00	0.00	1.93	0.00	0.00
26.00	0.86	0.85	0.00	1.08	1.10	0.91	1.05	1.99	0.93	0.85	0.00	0.00	0.71	0.00	0.15
27.00	0.38	0.84	0.00	0.35	0.29	0.54	0.07	2.00	1.08	0.29	0.00	0.00	1.48	0.00	0.73
28.00	0.00	0.19	0.00	0.00	0.04	0.37	0.72	2.00	0.00	0.00	0.00	0.00	0.31	0.00	0.04
29.00	0.00	0.00	0.00	0.19	0.00	0.00	0.12	2.00	0.94	0.00	0.00	0.00	0.01	0.00	0.42
30.00	0.00	1.27	0.00	1.40	0.09	0.00	0.82	2.00	2.05	0.14	0.00	0.00	2.07	0.00	1.60
31.00	0.00	0.00	0.00	0.00	0.01	0.07	1.14	2.00	0.61	0.00	0.01	0.00	0.55	0.00	0.77
32.00	0.00	1.00	0.00	0.08	0.00	0.02	0.71	1.99	0.09	0.00	0.00	0.00	0.54	0.00	0.00
33.00	0.19	0.00	0.00	0.80	0.00	0.25	0.35	2.00	0.29	0.00	0.16	0.00	1.21	0.00	0.12
34.00	0.02	0.95	0.00	1.08	0.09	0.00	1.41	2.00	0.85	0.11	0.00	0.00	0.77	0.00	0.07
35.00	0.45	0.60	0.00	0.49	0.16	0.46	0.00	2.00	0.38	0.00	0.00	0.00	0.72	0.00	0.35
36.00	0.15	0.22	0.00	0.00	0.04	0.15	0.00	2.00	0.18	0.01	0.00	0.00	0.00	0.00	0.40
37.00	0.00	0.00	0.00	0.58	0.09	0.00	0.93	2.00	0.54	0.02	0.00	0.00	1.07	0.00	0.26
38.00	0.22	0.52	0.00	0.51	0.01	0.20	1.51	1.99	0.61	0.00	0.00	0.00	0.54	0.00	0.46
39.00	0.14	2.59	0.00	0.79	0.13	0.20	1.05	2.00	0.42	0.06	0.00	0.00	1.60	0.00	0.33
40.00	0.00	0.78	0.00	0.00	0.00	0.00	1.18	2.00	0.59	0.00	0.00	0.00	1.19	0.00	0.33
41.00	0.74	0.87	0.00	1.08	0.00	0.68	1.42	2.00	1.38	0.00	0.00	0.00	1.61	0.00	0.00
42.00	0.00	0.00	0.00	0.00	0.52	0.00	0.15	2.00	0.00	0.52	0.00	0.00	0.00	0.00	0.00
43.00	0.00	0.86	0.00	0.66	0.26	0.18	0.08	2.00	1.31	0.25	0.00	0.00	0.00	0.00	0.44
44.00	0.00	0.85	0.00	0.00	0.00	0.22	0.99	1.99	0.00	0.00	0.02	0.00	0.98	0.00	0.02
45.00	0.07	0.13	0.00	0.00	0.00	0.41	0.07	2.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00
46.00	0.16	1.37	0.00	0.01	0.12	0.16	0.32	2.00	1.00	0.08	0.00	0.00	0.45	0.00	0.88
47.00	0.00	0.08	0.00	0.22	0.00	0.11	0.13	2.00	0.38	0.00	0.00	0.00	0.40	0.00	0.00
48.00	0.00	0.89	0.00	0.02	0.98	0.15	1.12	2.00	0.22	0.57	0.00	0.00	0.78	0.00	0.78
49.00	0.18	0.00	0.00	1.01	0.06	0.48	2.13	2.00	1.40	0.01	0.06	0.00	1.64	0.00	0.91
50.00	0.38	0.93	0.00	0.00	0.00	0.41	0.54	2.00	0.98	0.00	0.00	0.00	0.46	0.00	0.33
51.00	0.25	0.47	0.00	0.19	0.45	0.14	0.00	1.99	0.64	0.37	0.00	0.00	0.47	0.00	0.20
52.00	0.19	0.31	0.00	1.19	0.55	0.19	0.31	2.00	0.91	0.39	0.00	0.00	0.09	0.00	0.32
53.00	0.04	1.45	0.00	0.37	0.00	0.74	0.72	2.00	1.22	0.00	0.00	0.00	1.33	0.00	1.08
54.00	0.00	0.41	0.00	0.26	0.00	0.01	1.50	2.00	1.44	0.00	0.00	0.00	2.07	0.00	0.00
55.00	0.48	0.71	0.00	0.00	0.00	0.46	1.72	2.00	0.53	0.00	0.00	0.00	0.95	0.00	0.00
56.00	0.00	0.46	0.00	0.29	0.09	0.00	1.22	2.00	0.48	0.09	0.00	0.00	0.75	0.00	0.01
57.00	0.00	0.45	0.00	0.75	0.11	0.00	0.29	1.99	0.58	0.00	0.00	0.00	0.69	0.00	0.00
58.00	0.37	0.39	0.00	0.08	0.00	0.35	0.54	2.00	0.98	0.00	0.00	0.00	0.74	0.00	0.37
59.00	0.00	0.86	0.00	1.42	0.57	0.00	0.75	2.00	1.42	0.59	0.00	0.00	0.18	0.00	0.00
60.00	0.91	1.73	0.00	0.40	0.88	0.87	0.58	2.00	0.34	0.35	0.00	0.00	1.94	0.00	0.14
61.00	0.15	1.94	0.00	0.75	0.00	0.14	1.75	2.00	0.79	0.07	0.01	0.00	1.97	0.00	0.19
62.00	0.00	0.80	0.00	0.07	0.14	0.00	2.34	2.00	1.08	0.14	0.00	0.00	0.79	0.00	1.02
63.00	0.00	0.01	0.00	0.00	0.00	0.00	0.72	1.99	0.19	0.00	0.00	0.00	0.73	0.00	0.19
64.00	0.28	0.00	0.00	0.29	0.00	0.28	1.02	2.00	1.48	0.00	0.12	0.00	0.73	0.00	1.05
65.00	0.00	0.00	0.00	0.28	0.15	0.00	0.88	2.00	0.78	0.15	0.00	0.00	1.99	0.00	0.48
66.00	1.05	1.07	0.00	0.55	0.00	0.84	0.14	2.00	0.61	0.00	0.09	0.00	1.55	0.00	0.00
67.00	0.13	1.21	0.00	1.05	0.16	0.11	0.07	2.00	0.91	0.18	0.00	0.00	1.44	0.00	0.34
68.00	0.00	0.14	0.00	0.00	0.00	0.00	0.29	2.00	0.00	0.00	0.00	0.00	0.82	0.00	0.00
69.00	0.24	2.21	0.00	1.63	0.00	0.57	2.01	1.99	1.60	0.00	0.00	0.00	1.86	0.00	0.15
