Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.226s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
2.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.58	0.00
4.00	0.00	0.00	2.00	0.00
5.00	0.00	0.00	2.00	1.15
6.00	0.97	1.08	2.00	1.99
7.00	1.46	1.48	2.00	2.00
8.00	1.20	1.77	1.99	2.00
9.00	1.12	1.88	2.00	1.99
10.00	1.20	1.98	2.00	2.01
11.00	0.86	2.26	2.00	2.00
12.00	0.00	2.34	2.00	2.00
13.00	0.97	1.68	2.00	1.99
14.00	1.48	1.52	1.99	1.99
15.00	1.21	1.77	2.00	2.01
16.00	1.08	1.90	2.00	1.95
17.00	1.27	1.88	2.00	2.01
18.00	1.20	1.74	2.00	1.99
19.00	0.84	2.16	2.00	2.00
20.00	0.00	2.43	1.99	2.01
21.00	0.97	1.67	2.00	1.99
22.00	1.54	1.54	2.00	2.00
23.00	1.25	1.88	2.00	1.91
24.00	0.64	2.24	2.00	2.10
25.00	0.25	2.13	2.00	1.98
26.00	0.74	2.12	1.99	1.98
27.00	0.00	2.04	2.00	2.01
28.00	1.70	1.10	2.00	1.99
29.00	1.20	1.83	2.00	2.00
30.00	1.21	1.84	2.00	1.99
31.00	1.22	1.81	2.00	2.00
32.00	1.27	1.80	1.99	2.00
33.00	0.78	2.18	2.00	2.01
34.00	0.00	2.46	2.00	1.99
35.00	1.14	1.65	2.00	1.93
36.00	1.40	1.51	2.00	2.05
37.00	1.22	1.86	2.00	2.00
38.00	1.22	1.73	1.99	2.00
39.00	1.24	1.88	2.00	1.97
40.00	1.33	1.86	2.00	2.00
41.00	0.68	2.38	2.00	1.98
42.00	0.00	2.17	2.00	2.00
43.00	0.00	2.00	2.00	2.00
44.00	0.00	2.00	1.99	1.99
45.00	1.13	1.65	2.00	1.99
46.00	1.42	1.57	2.00	2.00
47.00	1.10	1.86	2.00	1.97
48.00	1.05	1.98	2.00	1.99
49.00	1.14	1.78	2.00	1.99
50.00	1.10	1.97	2.00	1.99
51.00	0.68	2.25	1.99	2.01
52.00	0.00	2.34	2.00	1.99
53.00	1.77	2.01	2.00	0.22
54.00	2.00	1.99	2.00	0.00
55.00	2.00	2.00	2.00	0.00
56.00	2.00	2.00	2.00	0.00
57.00	1.59	1.64	1.99	1.48
58.00	1.45	1.54	2.00	1.99
59.00	1.20	1.75	2.00	1.99
60.00	1.30	1.92	2.00	2.00
61.00	1.20	1.83	2.00	1.94
62.00	1.18	1.78	2.00	2.01
63.00	0.97	2.06	1.99	2.01
64.00	0.00	2.58	2.00	2.00
65.00	1.00	1.63	2.00	2.00
66.00	1.30	1.65	2.00	1.92
67.00	1.21	1.74	2.00	2.04
68.00	1.22	1.80	2.00	1.99
69.00	1.20	1.86	1.99	1.94
70.00	1.12	1.66	2.00	2.05
71.00	0.78	2.25	2.00	1.99
72.00	0.00	2.37	2.00	2.01
73.00	0.80	1.84	2.00	1.99
74.00	1.60	1.50	2.00	1.97
75.00	1.20	1.74	1.99	2.01
76.00	1.18	1.79	2.00	1.99
77.00	1.17	1.77	2.00	1.94
78.00	1.25	1.84	2.00	2.05
79.00	1.05	2.10	2.00	1.95
80.00	0.00	2.53	2.00	2.05
81.00	1.05	1.68	1.99	1.99
82.00	1.50	1.51	2.00	1.98
83.00	1.19	1.83	2.00	2.03
84.00	1.19	1.84	2.00	2.00
85.00	1.15	1.81	2.00	1.98
86.00	0.95	1.93	2.00	1.99
87.00	0.89	2.16	1.99	1.99
88.00	0.00	2.39	2.00	2.00
89.00	0.00	2.00	2.00	2.00
90.00	0.00	1.99	2.00	2.00
91.00	1.25	1.51	2.00	2.00
92.00	1.38	1.67	2.00	2.00
93.00	1.15	1.80	1.99	1.94
94.00	1.10	1.87	2.00	2.04
95.00	1.15	1.77	2.00	2.00
96.00	1.27	1.92	2.00	1.99
97.00	0.67	2.33	2.00	2.00
98.00	0.00	2.26	2.00	2.00
99.00	1.27	1.67	2.00	1.99
100.00	1.46	1.53	1.99	2.00
101.00	1.24	1.68	2.00	1.94
102.00	1.18	1.77	2.00	2.06
103.00	1.24	1.88	2.00	1.94
104.00	1.15	1.86	2.00	2.00
105.00	0.65	2.46	2.00	1.99
106.00	0.00	2.12	1.99	2.01
107.00	0.78	1.84	2.00	1.99
108.00	1.57	1.54	2.00	1.90
109.00	1.27	1.71	2.00	2.11
110.00	1.21	1.90	2.00	1.95
111.00	1.17	1.83	2.00	2.04
112.00	1.18	1.88	1.99	2.00
113.00	1.00	1.94	2.00	1.99
114.00	0.00	2.60	2.00	2.00
115.00	1.05	1.78	2.00	1.95
116.00	1.44	1.42	2.00	1.99
117.00	1.20	1.81	2.00	1.94
118.00	1.24	1.84	1.99	2.05
119.00	1.11	1.75	2.00	1.97
120.00	1.21	1.78	2.00	1.98
121.00	0.89	2.14	2.00	2.01
122.00	0.00	2.34	2.00	2.01
123.00	1.17	1.68	2.00	1.97
124.00	1.40	1.54	1.99	2.01
125.00	1.25	1.79	2.00	1.99
126.00	1.22	1.84	2.00	2.00
