Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.255s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.81	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	1.24	0.00	1.28	2.00	1.50	1.27
6.00	1.58	1.07	1.59	2.00	1.99	1.94
7.00	0.73	0.88	2.36	2.00	2.00	2.00
8.00	0.00	2.26	1.72	1.99	1.98	1.88
9.00	0.00	2.19	2.24	2.00	1.99	2.05
10.00	0.00	1.79	2.00	2.00	2.00	2.00
11.00	0.00	0.55	2.00	2.00	1.97	1.98
12.00	0.15	2.43	1.59	2.00	2.00	1.99
13.00	1.10	1.52	1.80	2.00	2.00	1.98
14.00	0.97	1.50	1.88	1.99	1.99	1.99
15.00	0.77	1.05	2.40	2.00	2.01	1.98
16.00	0.26	1.71	1.39	2.00	1.98	2.00
17.00	0.39	1.42	2.46	2.00	2.00	1.94
18.00	0.40	0.88	2.00	2.00	1.99	2.01
19.00	0.00	0.00	2.00	2.00	2.00	2.00
20.00	0.00	0.00	2.00	1.99	2.00	2.00
21.00	0.00	1.18	1.99	2.00	1.98	1.98
22.00	0.52	0.53	1.54	2.00	1.81	1.80
23.00	0.31	0.54	1.66	2.00	1.95	1.86
24.00	0.00	0.32	1.92	2.00	1.92	1.98
25.00	0.60	1.02	1.34	2.00	1.97	1.91
26.00	0.88	1.47	1.85	1.99	1.74	1.77
27.00	1.05	1.53	1.94	2.00	2.18	0.00
28.00	0.92	1.46	1.86	2.00	2.00	1.28
29.00	0.81	1.51	1.77	2.00	1.77	1.77
30.00	0.91	1.42	1.90	2.00	1.61	1.54
31.00	1.02	1.19	2.07	2.00	2.26	1.78
32.00	1.02	1.47	1.68	1.99	1.98	1.98
33.00	0.28	0.54	2.41	2.00	1.88	1.66
34.00	0.00	0.87	1.59	2.00	1.97	1.91
35.00	0.05	2.50	2.27	2.00	1.51	0.29
36.00	0.00	2.00	1.99	2.00	1.88	2.11
37.00	1.00	0.48	2.05	2.00	1.63	0.00
38.00	0.00	0.45	2.00	1.99	2.00	0.00
39.00	0.00	1.93	2.00	2.00	1.99	0.00
40.00	0.00	1.98	2.00	2.00	2.01	0.04
41.00	0.19	0.54	1.91	2.00	0.25	0.00
42.00	0.78	2.46	1.67	2.00	0.00	0.00
43.00	0.69	1.90	1.98	2.00	0.00	1.86
44.00	1.19	1.51	1.74	1.99	0.00	2.03
45.00	0.89	1.44	1.81	2.00	0.93	1.48
46.00	0.19	1.21	2.06	2.00	2.00	1.81
47.00	0.75	1.30	2.19	2.00	1.99	1.93
48.00	1.35	1.47	1.58	2.00	1.99	1.97
49.00	0.94	1.57	1.91	2.00	2.00	2.03
50.00	1.01	1.45	1.90	2.00	2.01	2.00
51.00	0.88	1.47	1.88	1.99	2.00	1.66
52.00	0.00	0.49	2.48	2.00	1.99	0.31
53.00	0.00	1.74	1.45	2.00	2.01	2.10
54.00	0.95	1.51	1.84	2.00	1.99	1.97
55.00	0.88	1.55	1.91	2.00	1.99	1.98
56.00	0.93	1.42	1.88	2.00	2.00	1.99
57.00	0.20	0.34	2.47	1.99	1.99	2.00
58.00	0.00	0.00	1.99	2.00	2.00	2.00
59.00	0.32	1.02	1.67	2.00	1.60	1.55
60.00	0.00	1.17	2.23	2.00	2.00	1.99
61.00	0.61	2.27	1.45	2.00	1.95	1.98
62.00	0.99	1.52	1.92	2.00	2.00	2.01
63.00	0.87	1.54	1.92	1.99	1.98	1.94
64.00	0.95	1.51	1.93	2.00	2.01	2.03
65.00	0.27	0.44	2.39	2.00	1.59	1.59
66.00	0.00	1.41	2.00	2.00	2.00	1.97
67.00	0.95	1.58	1.57	2.00	1.99	1.99
68.00	0.98	1.54	1.80	2.00	2.00	1.99
69.00	0.82	1.41	1.88	1.99	2.00	1.97
70.00	0.93	1.46	1.75	2.00	1.80	0.84
71.00	0.25	1.08	1.97	2.00	2.00	2.46
72.00	0.94	1.55	1.90	2.00	2.00	1.99
73.00	0.92	1.51	1.86	2.00	2.00	1.99
74.00	0.54	0.81	2.47	2.00	1.97	2.00
75.00	0.51	1.95	1.32	1.99	1.99	1.95
76.00	0.92	1.44	1.84	2.00	2.00	1.99
77.00	0.62	1.07	2.24	2.00	1.98	1.98
78.00	0.68	0.71	1.13	2.00	1.55	1.55
79.00	0.75	1.00	1.91	2.00	1.20	1.18
80.00	0.00	1.92	1.85	2.00	2.50	1.53
81.00	0.00	2.36	2.30	1.99	2.00	0.49
82.00	0.00	1.88	1.90	2.00	1.52	1.38
83.00	1.04	1.57	1.64	2.00	2.03	2.06
84.00	1.01	1.42	1.91	2.00	2.00	1.99
85.00	1.00	1.54	1.90	2.00	2.00	1.66
86.00	0.60	0.92	2.43	2.00	1.99	1.75
87.00	0.38	1.94	1.39	1.99	2.00	1.97
88.00	1.04	1.57	1.92	2.00	2.00	1.99
89.00	0.79	0.99	2.43	2.00	1.99	2.00
90.00	0.00	0.00	2.00	2.00	2.00	2.00
91.00	1.14	1.15	1.51	2.00	1.98	1.97
92.00	1.01	1.40	1.77	2.00	2.00	2.00
93.00	0.88	1.41	1.97	1.99	2.00	1.99
94.00	0.87	1.73	1.83	2.00	2.01	1.99
95.00	0.85	1.47	1.78	2.00	1.91	1.85
96.00	0.45	0.79	2.38	2.00	1.81	1.80
97.00	0.04	1.26	1.93	2.00	1.88	1.88
98.00	0.00	0.00	2.00	2.00	2.00	2.00
99.00	1.04	1.04	1.61	2.00	2.00	1.99
100.00	1.00	1.50	1.91	1.99	1.99	1.99
101.00	0.00	1.17	2.11	2.00	2.01	1.99
102.00	0.00	1.20	2.20	2.00	2.00	2.01
103.00	0.00	0.49	1.99	2.00	1.99	1.85
104.00	0.00	1.26	1.48	2.00	1.98	1.99
105.00	0.00	2.38	2.38	2.00	1.99	0.29
106.00	1.04	1.39	1.60	1.99	2.00	0.00
107.00	0.58	1.79	1.95	2.00	1.99	1.40
108.00	0.37	2.01	2.10	2.00	1.97	1.91
109.00	1.05	0.88	2.25	2.00	1.92	1.94
110.00	2.00	0.00	2.00	2.00	2.00	2.00
111.00	1.33	1.21	1.98	2.00	1.99	0.34
112.00	0.00	0.99	1.99	1.99	2.00	0.00
113.00	0.00	0.00	1.99	2.00	1.99	0.00
114.00	0.00	0.99	2.00	2.00	2.01	0.00
115.00	0.05	1.17	1.72	2.00	1.99	0.00
116.00	0.00	0.00	2.23	2.00	2.00	0.00
117.00	0.47	1.21	1.73	2.00	0.78	0.00
118.00	0.49	2.03	2.26	1.99	0.00	0.00
119.00	0.00	1.30	1.75	2.00	0.00	0.00
120.00	0.00	2.06	1.85	2.00	0.00	0.00
121.00	0.45	2.12	2.21	2.00	0.00	0.00
122.00	0.02	0.89	2.06	2.00	0.00	0.00
123.00	0.40	1.66	1.90	2.00	0.00	0.00
124.00	0.28	2.60	1.99	1.99	0.00	0.00
125.00	0.00	2.00	2.00	2.00	1.35	0.00
126.00	0.91	1.74	1.74	2.00	1.97	0.00
127.00	0.41	2.05	2.11	2.00	2.01	0.00
128.00	0.31	0.85	2.04	2.00	2.00	0.00
129.00	0.00	1.79	1.64	2.00	1.97	0.00
130.00	0.00	0.81	2.04	1.99	2.00	0.00
131.00	0.01	0.46	2.32	2.00	1.99	0.00
132.00	0.00	1.25	1.99	2.00	2.00	0.00
133.00	0.09	0.16	2.00	2.00	2.00	0.00
134.00	0.00	0.00	2.00	2.00	1.99	0.00
135.00	0.00	2.51	1.66	2.00	1.95	1.14
136.00	1.02	1.51	1.72	1.99	2.04	1.99
137.00	0.87	1.54	1.78	2.00	2.00	2.03
138.00	0.92	1.47	1.85	2.00	1.99	1.98
139.00	0.91	1.34	2.31	2.00	1.94	0.66
140.00	1.26	1.40	1.57	2.00	2.00	2.78
141.00	0.82	1.57	1.88	2.00	1.99	1.95
142.00	0.88	1.47	1.90	2.00	2.00	2.03
143.00	0.84	1.46	1.81	1.99	1.78	1.74
144.00	0.84	1.64	1.92	2.00	2.00	1.94
145.00	0.92	1.50	2.05	2.00	2.00	2.01
146.00	0.00	0.00	2.37	2.00	1.99	2.03
147.00	1.14	1.20	1.44	2.00	1.99	1.98
148.00	0.71	1.53	1.80	2.00	1.99	1.99
149.00	0.77	1.38	1.75	1.99	1.99	2.01
150.00	0.69	1.46	1.80	2.00	2.00	1.99
151.00	0.71	1.52	1.84	2.00	2.01	1.97
152.00	0.89	1.61	1.88	2.00	2.00	2.01
153.00	0.29	0.59	2.46	2.00	1.99	1.98
154.00	0.00	0.00	2.00	2.00	1.99	2.00
155.00	1.31	1.42	1.44	1.99	2.00	1.99
156.00	0.88	1.50	1.90	2.00	1.98	1.95
157.00	0.89	1.35	1.74	2.00	1.79	1.74
158.00	0.97	1.52	1.94	2.00	1.84	0.37
159.00	0.78	1.47	1.99	2.00	0.34	0.92
160.00	0.00	1.79	1.83	2.00	3.14	2.91
161.00	1.28	0.79	2.30	1.99	1.94	1.71
162.00	0.40	0.40	2.10	2.00	1.98	2.16
163.00	0.00	1.97	1.97	2.00	1.79	1.78
164.00	0.00	0.65	1.74	2.00	1.99	2.00
165.00	0.72	1.93	1.65	2.00	1.99	1.93
166.00	0.91	1.51	1.80	2.00	1.99	1.98
167.00	0.12	1.37	2.01	1.99	2.00	1.95
168.00	0.18	0.11	2.47	2.00	1.98	1.99
169.00	1.27	1.28	1.54	2.00	2.00	1.97
170.00	0.47	0.65	2.41	2.00	2.01	2.01
171.00	0.61	2.12	1.34	2.00	1.97	1.98
