Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.226s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.64	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	1.55	0.00	0.00	2.00	0.00	0.00
6.00	2.00	0.00	0.00	2.00	0.00	1.70
7.00	1.98	0.00	0.00	2.00	1.74	1.98
8.00	1.63	0.81	0.41	1.99	0.99	0.93
9.00	2.28	2.07	1.91	2.00	2.07	1.73
10.00	2.00	2.00	1.99	2.00	2.00	1.98
11.00	1.98	1.42	1.40	2.00	1.67	1.24
12.00	2.01	2.38	2.38	2.00	2.19	2.28
13.00	1.99	1.99	2.00	2.00	1.99	2.00
14.00	2.00	2.00	2.00	1.99	2.00	2.00
15.00	2.00	2.00	1.99	2.00	2.00	2.01
16.00	2.00	2.00	1.98	2.00	2.00	1.99
17.00	2.00	1.99	1.99	2.00	1.99	2.00
18.00	1.99	2.00	1.99	2.00	2.01	1.99
19.00	2.00	2.00	1.99	2.00	1.99	2.00
20.00	2.00	2.00	1.99	1.99	2.00	2.00
21.00	1.83	0.85	0.38	2.00	1.74	0.79
22.00	2.00	2.21	1.11	2.00	2.21	1.04
23.00	1.98	1.88	0.53	2.00	1.90	1.34
24.00	1.95	1.44	1.17	2.00	0.91	0.13
25.00	2.05	2.53	2.18	2.00	2.48	2.91
26.00	1.99	2.00	2.00	1.99	1.99	1.99
27.00	2.00	2.00	2.00	2.00	1.98	2.00
28.00	2.00	2.00	2.00	2.00	2.00	1.99
29.00	2.00	2.00	1.99	2.00	1.99	2.00
30.00	2.00	2.00	2.00	2.00	1.99	2.00
31.00	1.54	1.17	0.82	2.00	1.54	1.13
32.00	1.34	1.38	0.79	1.99	1.40	0.13
33.00	2.10	1.60	0.67	2.00	1.83	0.20
34.00	0.95	1.52	0.72	2.00	0.57	0.00
35.00	1.79	1.51	1.10	2.00	1.61	0.65
36.00	2.17	1.52	0.61	2.00	1.81	0.06
37.00	2.00	2.61	0.80	2.00	2.16	0.33
38.00	1.99	1.99	1.92	1.99	2.00	1.32
39.00	2.00	1.98	1.99	2.00	2.00	0.00
40.00	2.00	1.40	1.40	2.00	2.00	0.71
41.00	1.99	1.64	1.06	2.00	1.95	0.53
42.00	1.75	2.03	1.71	2.00	1.53	0.00
43.00	2.13	1.70	1.21	2.00	1.48	0.64
44.00	1.97	1.28	0.33	1.99	1.14	0.57
45.00	1.99	1.54	0.54	2.00	1.24	0.04
46.00	1.22	0.95	0.15	2.00	1.42	0.45
47.00	1.80	1.77	0.77	2.00	1.68	0.13
48.00	2.00	1.78	0.65	2.00	1.93	0.24
49.00	1.73	1.94	0.78	2.00	1.60	0.67
50.00	1.85	1.08	0.02	2.00	1.80	0.27
51.00	1.99	2.10	0.44	1.99	1.99	0.62
52.00	2.01	2.04	0.87	2.00	1.85	1.14
53.00	2.03	2.14	1.13	2.00	2.03	1.90
54.00	2.00	2.00	2.01	2.00	1.99	1.95
55.00	2.00	2.00	2.00	2.00	2.00	2.00
56.00	2.00	2.00	2.00	2.00	2.00	2.00
57.00	1.99	2.00	1.99	1.99	1.99	1.99
58.00	2.00	1.99	2.00	2.00	2.01	2.00
59.00	2.00	0.88	1.99	2.00	1.99	2.00
60.00	2.00	0.00	2.00	2.00	2.00	2.00
61.00	2.00	0.00	2.00	2.00	2.01	2.00
62.00	1.99	0.04	2.00	2.00	1.99	1.99
63.00	2.00	0.00	1.98	1.99	2.00	1.99
64.00	2.00	0.00	2.00	2.00	2.00	2.00
65.00	1.97	1.45	1.95	2.00	1.99	1.98
66.00	1.68	1.47	1.28	2.00	1.53	1.14
67.00	2.00	2.04	1.60	2.00	1.99	1.98
68.00	2.01	2.01	2.01	2.00	2.00	2.00
69.00	1.99	1.99	1.98	1.99	2.00	2.00
70.00	2.00	2.01	1.99	2.00	2.00	2.00
71.00	2.00	1.98	2.00	2.00	1.99	1.99
72.00	2.00	2.00	2.00	2.00	2.01	2.00
73.00	2.00	2.01	1.98	2.00	2.00	1.99
74.00	1.99	1.99	1.99	2.00	2.00	2.00
75.00	2.00	1.99	1.33	1.99	1.92	1.18
76.00	2.00	1.92	1.50	2.00	1.99	0.51
77.00	2.00	2.00	1.90	2.00	1.97	1.28
78.00	2.00	2.00	2.00	2.00	2.00	1.83
79.00	2.00	2.00	2.00	2.00	1.99	1.99
80.00	2.00	1.99	2.00	2.00	2.00	2.00
81.00	1.99	2.00	2.00	1.99	2.00	2.00
82.00	2.00	2.00	2.00	2.00	2.00	2.00
83.00	2.00	2.00	2.00	2.00	2.00	2.00
84.00	2.00	2.00	2.00	2.00	2.00	1.99
85.00	2.00	1.99	1.99	2.00	1.99	1.99
86.00	2.00	2.00	1.99	2.00	2.00	2.00
87.00	0.66	2.00	1.99	1.99	1.99	1.99
88.00	0.00	2.00	2.00	2.00	2.00	2.00
89.00	2.00	1.99	2.00	2.00	2.00	2.00
90.00	2.00	2.00	2.00	2.00	1.99	1.99
91.00	2.00	2.00	1.99	2.00	2.01	1.99
92.00	2.00	2.00	2.00	2.00	1.98	2.00
93.00	1.99	1.99	2.00	1.99	2.00	1.98
94.00	2.00	2.00	2.00	2.00	2.00	2.00
95.00	2.00	2.00	2.00	2.00	2.00	1.99
96.00	1.95	1.98	1.95	2.00	1.98	1.94
97.00	2.01	2.00	1.59	2.00	1.98	1.84
98.00	2.00	2.00	1.99	2.00	2.00	1.99
99.00	2.00	2.00	2.00	2.00	2.00	1.99
100.00	2.00	2.00	2.00	1.99	2.00	2.00
101.00	2.00	2.00	2.00	2.00	2.00	1.99
102.00	2.00	2.00	1.99	2.00	2.00	1.99
103.00	2.00	1.99	2.00	2.00	1.99	1.99
104.00	2.00	2.01	2.00	2.00	2.01	2.00
105.00	1.99	1.99	2.00	2.00	1.99	2.00
106.00	1.99	2.00	1.99	1.99	1.99	1.98
107.00	2.00	2.00	2.01	2.00	2.01	2.03
108.00	2.00	2.00	1.99	2.00	2.00	1.99
109.00	0.64	1.90	1.39	2.00	1.70	1.70
110.00	0.00	1.99	1.92	2.00	2.00	2.04
111.00	1.32	1.99	1.99	2.00	1.99	1.97
112.00	2.00	2.00	2.00	1.99	2.00	2.01
113.00	2.04	2.00	2.00	2.00	2.00	2.00
114.00	2.00	2.00	2.00	2.00	2.00	2.00
115.00	2.00	1.99	1.98	2.00	1.99	1.98
116.00	1.97	1.94	1.90	2.00	2.00	1.94
117.00	1.99	1.98	1.87	2.00	1.97	1.90
118.00	1.97	1.97	2.03	1.99	2.01	1.88
119.00	2.00	1.99	2.00	2.00	1.99	1.99
120.00	1.97	1.98	1.97	2.00	1.97	1.94
121.00	2.00	1.99	1.99	2.00	2.00	1.99
122.00	2.00	2.00	2.00	2.00	1.99	2.00
123.00	2.00	2.00	2.00	2.00	2.01	1.99
124.00	1.99	2.00	2.00	1.99	1.99	2.00
125.00	2.00	2.00	2.00	2.00	2.00	2.01
126.00	1.99	2.00	2.00	2.00	2.00	1.99
127.00	2.00	2.00	1.98	2.00	1.99	2.00
128.00	2.00	2.00	2.00	2.00	2.01	2.00
129.00	2.00	1.99	1.99	2.00	1.99	2.00
130.00	1.99	2.00	2.00	1.99	2.00	1.99
131.00	2.00	2.00	1.97	2.00	2.00	1.99
132.00	2.00	2.00	2.01	2.00	2.00	2.01
133.00	2.00	2.00	2.00	2.00	2.00	1.99
134.00	2.00	1.99	1.99	2.00	1.99	2.00
135.00	2.00	2.00	1.99	2.00	2.01	1.99
136.00	1.99	2.00	1.99	1.99	1.99	2.01
137.00	2.00	2.00	2.00	2.00	2.00	2.00
138.00	2.00	2.00	2.00	2.00	2.00	1.99
139.00	2.00	2.00	1.99	2.00	2.00	2.00
140.00	2.00	1.99	1.99	2.00	1.99	1.99
141.00	2.00	2.00	1.99	2.00	2.00	2.00
142.00	1.99	2.00	2.00	2.00	1.99	1.99
143.00	2.00	2.00	2.00	1.99	2.01	2.00
144.00	2.00	2.00	2.00	2.00	2.00	2.00
145.00	2.00	2.00	1.98	2.00	2.00	1.99
146.00	1.98	1.98	1.95	2.00	1.99	1.90
147.00	1.97	1.98	1.87	2.00	1.98	1.99
148.00	2.01	1.98	1.64	2.00	1.98	1.97
149.00	2.00	2.00	2.00	1.99	2.00	2.00
150.00	2.00	2.00	1.99	2.00	2.00	2.00
151.00	1.99	1.97	1.98	2.00	2.00	1.93
152.00	2.00	2.00	1.99	2.00	2.00	1.99
153.00	2.00	1.99	2.00	2.00	1.99	2.00
154.00	2.00	2.00	1.97	2.00	2.00	2.00
155.00	1.99	2.00	1.99	1.99	2.00	1.99
156.00	2.00	2.00	1.98	2.00	2.00	1.99
157.00	2.00	2.00	1.97	2.00	2.00	2.00
158.00	2.00	2.00	1.94	2.00	2.00	1.99
159.00	2.00	1.99	2.00	2.00	2.00	1.99
160.00	2.00	2.00	1.98	2.00	1.99	2.00
161.00	1.99	1.99	1.99	1.99	2.00	2.00
162.00	2.00	2.00	1.99	2.00	2.00	2.00
163.00	2.00	2.00	1.99	2.00	2.00	1.99
164.00	2.00	2.00	1.99	2.00	2.00	1.99
165.00	2.00	2.00	1.99	2.00	2.00	2.00
166.00	2.00	1.99	1.99	2.00	1.99	1.98
167.00	1.99	2.00	1.99	1.99	2.00	1.99
168.00	2.00	2.00	2.00	2.00	2.00	2.00
169.00	2.00	2.00	1.98	2.00	2.00	2.00
170.00	2.00	2.00	1.98	2.00	2.00	1.99
171.00	2.00	2.00	1.98	2.00	1.99	1.98
172.00	2.00	1.99	1.98	2.00	2.01	2.00
173.00	1.99	2.00	1.98	1.99	1.99	2.00
174.00	2.00	2.00	1.99	2.00	2.00	2.00
175.00	2.00	2.00	1.98	2.00	2.00	2.00
176.00	2.00	2.00	1.99	2.00	2.00	1.99
177.00	2.00	2.00	1.98	2.00	2.00	2.00
178.00	2.00	1.99	1.97	2.00	1.99	2.00
179.00	1.99	2.00	1.98	1.99	2.00	1.99
10.2.1.2	2.04	7.83
10.1.1.1	1.97	6677.42
10.1.1.2	1.88	31657.93
10.1.1.3	1.79	26381.89
10.1.1.5	1.95	11473.13
10.1.1.6	1.76	19687.21
