Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.262s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
88.00	2.00	2.00	2.00	1.99
89.00	2.00	2.00	2.00	2.00
90.00	2.00	1.99	2.00	2.00
91.00	2.00	2.00	2.00	2.00
92.00	2.00	2.00	2.00	2.00
93.00	1.99	1.99	1.99	2.00
94.00	2.00	1.99	2.00	2.00
95.00	2.00	2.01	2.00	1.99
96.00	2.00	2.00	2.00	2.00
97.00	2.00	1.98	2.00	2.00
98.00	2.00	2.00	2.00	2.00
99.00	1.99	2.00	2.00	2.00
100.00	2.00	1.99	1.99	2.00
101.00	2.00	2.01	2.00	1.98
102.00	2.00	1.99	2.00	2.00
103.00	2.00	2.00	2.00	2.00
104.00	2.00	2.00	2.00	2.00
105.00	1.99	1.98	2.00	1.98
106.00	1.98	2.00	1.99	2.00
107.00	1.97	1.99	2.00	2.00
108.00	2.00	1.99	2.00	2.00
109.00	1.98	2.00	2.00	1.98
110.00	1.99	2.00	2.00	2.00
111.00	1.98	1.95	2.00	1.99
112.00	2.00	2.00	1.99	2.00
113.00	2.00	2.00	2.00	2.00
114.00	2.00	2.00	2.00	2.00
115.00	2.00	2.00	2.00	2.00
116.00	1.99	1.99	2.00	1.99
117.00	2.00	1.99	2.00	2.00
118.00	2.00	2.00	1.99	2.00
119.00	1.99	1.99	2.00	2.00
120.00	2.00	2.00	2.00	1.99
121.00	1.99	2.00	2.00	2.00
122.00	2.00	2.00	2.00	2.00
123.00	2.00	2.00	2.00	2.00
124.00	2.00	2.00	1.99	2.00
125.00	2.00	2.00	2.00	2.00
126.00	1.99	1.99	2.00	2.00
127.00	1.99	1.99	2.00	1.99
128.00	2.00	2.00	2.00	2.00
129.00	2.00	1.99	2.00	2.00
130.00	2.00	2.00	1.99	2.00
131.00	1.99	1.99	2.00	1.98
132.00	2.01	2.01	2.00	2.01
133.00	1.99	1.99	2.00	2.00
134.00	2.00	2.00	2.00	1.99
135.00	2.00	1.99	2.00	2.01
136.00	2.00	1.99	1.99	1.99
137.00	2.00	2.00	2.00	2.00
138.00	2.00	2.00	2.00	2.00
139.00	2.00	2.00	2.00	2.00
140.00	2.00	2.00	2.00	2.00
141.00	1.98	1.97	2.00	1.99
142.00	2.00	2.00	2.00	2.00
143.00	2.00	1.99	1.99	2.00
144.00	1.99	2.00	2.00	2.00
145.00	1.99	1.99	2.00	1.98
146.00	1.99	2.01	2.00	1.98
147.00	1.99	1.99	2.00	1.98
148.00	2.01	2.00	2.00	2.01
149.00	1.98	1.98	1.99	1.97
150.00	2.00	2.01	2.00	2.01
151.00	1.98	1.99	2.00	1.99
152.00	2.00	2.00	2.00	2.00
153.00	2.00	2.00	2.00	1.99
154.00	1.99	2.00	2.00	2.01
155.00	2.01	2.00	1.99	1.99
156.00	2.00	2.00	2.00	1.98
157.00	1.99	1.99	2.00	1.99
158.00	2.01	2.00	2.00	1.99
159.00	2.00	2.00	2.00	2.00
160.00	1.99	2.00	2.00	1.99
161.00	2.00	2.00	1.99	1.98
162.00	1.98	1.99	2.00	1.99
163.00	2.01	2.00	2.00	1.99
164.00	2.01	1.99	2.00	2.01
165.00	1.99	1.99	2.00	1.99
166.00	2.01	1.99	2.00	1.99
167.00	1.99	2.00	1.99	1.98
168.00	2.00	2.00	2.00	2.00
169.00	1.98	1.99	2.00	1.95
170.00	2.01	1.98	2.00	1.98
171.00	2.00	1.99	2.00	1.99
172.00	2.00	1.99	2.00	1.98
173.00	1.99	2.00	1.99	1.99
174.00	2.00	2.00	2.00	1.99
175.00	2.00	2.00	2.00	1.99
176.00	2.00	2.00	2.00	2.00
177.00	2.00	2.00	2.00	2.00
178.00	2.00	1.99	2.00	1.99
179.00	1.99	2.00	1.99	1.98
10.2.1.2	2.04	8.05
10.1.1.1	2.04	1566.42
10.1.1.2	2.03	3803.25
10.1.1.4	2.04	4609.70
