Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.286s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	1.92	0.00	1.99	0.00	0.00
3.00	0.00	1.94	1.10	2.00	1.92	0.00
4.00	1.86	1.67	0.52	2.00	1.31	0.60
5.00	2.03	1.60	0.51	2.00	2.51	0.27
6.00	1.98	1.66	1.26	2.00	1.77	1.18
7.00	1.57	1.91	0.09	2.00	1.84	0.75
8.00	0.00	0.54	0.07	1.99	0.99	0.00
9.00	2.43	2.03	0.41	2.00	2.07	0.59
10.00	2.01	1.98	1.73	2.00	2.01	1.15
11.00	1.99	1.99	3.10	2.00	1.99	0.73
12.00	2.00	2.00	1.99	2.00	2.01	2.00
13.00	1.99	2.00	2.00	2.00	1.99	1.99
14.00	2.00	2.00	2.01	1.99	2.00	2.01
15.00	2.00	1.99	1.99	2.00	2.00	1.99
16.00	1.99	1.79	1.79	2.00	1.84	1.71
17.00	2.01	2.00	2.01	2.00	2.00	2.01
18.00	1.99	2.00	2.00	2.00	2.01	1.99
19.00	2.01	1.90	1.97	2.00	1.87	1.86
20.00	1.98	2.00	2.00	1.99	2.00	2.00
21.00	1.97	1.81	1.75	2.00	1.94	1.20
22.00	2.04	2.13	0.28	2.00	1.99	1.26
23.00	0.79	0.67	1.41	2.00	0.45	0.16
24.00	2.31	1.66	1.72	2.00	2.26	1.55
25.00	1.93	1.93	0.95	2.00	1.99	2.36
26.00	2.01	2.01	0.00	1.99	2.01	1.98
27.00	2.00	1.99	0.00	2.00	2.00	2.00
28.00	2.00	2.01	0.00	2.00	2.00	2.01
29.00	2.00	2.00	0.00	2.00	2.00	2.00
30.00	2.00	1.99	0.00	2.00	1.99	1.99
31.00	2.00	2.00	0.00	2.00	2.01	2.00
32.00	1.99	2.00	0.00	1.99	1.98	2.00
33.00	2.00	2.00	0.00	2.00	1.99	1.99
34.00	2.00	1.99	0.00	2.00	1.99	1.99
35.00	2.00	2.00	0.00	2.00	2.00	2.00
36.00	2.00	2.01	0.00	2.00	2.00	2.01
37.00	2.00	1.99	0.00	2.00	1.99	1.99
38.00	1.99	2.00	0.00	1.99	2.00	2.00
39.00	2.00	2.00	0.00	2.00	2.00	2.00
40.00	2.00	2.00	0.00	2.00	1.99	2.00
41.00	2.00	1.99	0.00	2.00	1.99	1.99
42.00	2.00	2.01	0.00	2.00	2.00	2.01
43.00	2.00	1.99	0.00	2.00	1.99	1.99
44.00	1.98	2.00	0.00	1.99	1.99	2.00
45.00	2.00	2.00	0.00	2.00	2.00	2.00
46.00	2.00	2.00	0.00	2.00	2.00	2.00
47.00	1.99	1.99	0.00	2.00	2.00	1.99
48.00	2.00	2.00	0.00	2.00	1.99	2.00
49.00	2.00	2.00	0.00	2.00	1.98	2.00
50.00	1.98	2.00	0.00	2.00	1.98	1.99
51.00	2.00	1.99	0.00	1.99	2.00	2.00
52.00	2.00	2.00	0.00	2.00	2.00	2.00
53.00	2.00	2.00	0.00	2.00	2.00	1.99
54.00	2.00	2.00	0.00	2.00	1.99	2.00
55.00	2.00	2.00	0.00	2.00	2.00	2.00
56.00	2.00	2.00	0.00	2.00	2.00	2.00
57.00	1.99	2.00	0.00	1.99	1.99	1.99
58.00	2.00	2.00	0.00	2.00	2.01	2.01
59.00	1.99	1.99	0.00	2.00	2.00	1.99
60.00	2.00	2.01	0.00	2.00	2.00	2.00
61.00	2.00	2.00	0.00	2.00	1.98	1.99
62.00	1.99	1.99	0.21	2.00	2.00	1.92
63.00	1.99	2.00	1.98	1.99	2.00	2.00
64.00	2.00	2.00	1.99	2.00	2.00	2.00
65.00	2.00	2.00	1.99	2.00	2.00	1.98
66.00	2.00	2.00	1.98	2.00	2.00	1.99
67.00	2.00	1.99	2.00	2.00	1.99	2.00
68.00	2.00	2.00	1.99	2.00	1.99	1.99
69.00	1.99	2.00	1.98	1.99	2.00	2.00
70.00	2.00	2.00	1.99	2.00	2.00	2.00
71.00	2.00	2.00	1.98	2.00	2.00	2.00
