Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.353s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.42	0.00	1.99	1.88	0.00	0.00	0.00	0.00
3.00	1.97	0.00	0.00	0.00	1.11	0.00	2.00	1.83	1.48	0.00	0.00	0.13
4.00	1.98	1.37	0.00	0.00	0.46	0.00	2.00	1.84	1.59	0.38	0.00	0.35
5.00	1.99	1.93	0.00	0.00	0.49	0.00	2.00	1.94	0.84	0.41	0.00	0.37
6.00	1.97	1.84	0.00	0.00	0.61	0.00	2.00	1.99	1.80	1.52	0.00	0.47
7.00	1.90	1.70	0.00	0.00	0.00	0.00	2.00	2.00	1.50	0.02	0.00	0.00
8.00	1.99	1.80	0.00	0.00	0.49	0.00	1.99	2.00	1.52	1.47	0.00	0.00
9.00	2.00	1.95	0.00	0.00	0.00	0.00	2.00	1.94	1.90	2.01	0.00	0.00
10.00	1.13	1.07	0.00	0.00	0.09	0.41	2.00	1.40	1.04	0.38	0.00	0.00
11.00	1.92	2.18	0.00	0.00	0.01	0.02	2.00	1.97	1.63	1.13	0.00	0.49
12.00	2.01	2.01	0.00	0.00	0.49	0.00	2.00	1.92	1.84	0.88	0.00	0.00
13.00	2.00	1.99	0.00	0.00	0.00	0.00	2.00	1.99	1.93	1.00	0.00	0.00
14.00	1.99	2.00	0.00	0.00	0.31	0.00	1.99	2.00	1.84	0.88	0.00	0.00
15.00	2.00	2.00	0.00	0.00	0.00	0.00	2.00	1.99	1.99	0.42	0.00	0.08
16.00	2.00	2.00	0.00	0.00	0.65	0.00	2.00	2.01	1.84	0.57	0.00	0.40
17.00	1.99	1.97	0.00	0.00	0.24	0.16	2.00	1.81	1.57	1.54	0.00	0.00
18.00	2.01	2.01	0.00	0.00	0.00	0.06	2.00	2.06	2.07	0.19	0.00	0.00
19.00	1.99	1.64	0.00	0.00	0.39	0.80	2.00	1.97	1.95	0.53	0.00	0.00
20.00	2.00	1.99	0.00	0.00	0.73	0.04	1.99	1.92	1.84	0.22	0.00	0.00
21.00	2.00	2.00	0.00	0.00	0.26	0.06	2.00	1.90	1.94	0.00	0.00	0.00
22.00	1.58	1.90	0.00	0.00	0.40	0.00	2.00	1.44	0.69	0.00	0.00	0.15
23.00	0.94	1.70	0.00	0.00	0.00	0.00	2.00	0.80	0.97	0.14	0.00	0.00
24.00	1.99	1.94	0.00	0.00	0.06	0.00	2.00	2.21	1.67	1.24	0.00	0.00
25.00	2.01	1.98	0.00	0.00	0.01	0.00	2.00	1.93	0.02	0.04	0.00	0.00
26.00	1.99	1.88	0.00	0.00	0.00	0.00	1.99	1.63	1.48	0.26	0.00	0.00
27.00	2.00	1.99	0.00	0.00	0.22	0.00	2.00	2.00	0.49	0.00	0.00	0.49
28.00	1.99	1.99	0.00	0.00	1.33	0.42	2.00	1.99	2.25	1.27	0.00	0.02
29.00	1.98	1.92	0.00	0.00	0.98	0.04	2.00	2.00	1.30	1.68	0.00	0.00
30.00	0.98	1.54	0.00	0.00	0.00	0.00	2.00	2.00	0.55	0.42	0.00	0.00
31.00	2.40	1.99	0.00	0.00	0.53	0.00	2.00	1.99	1.06	0.66	0.00	0.46
32.00	1.99	2.00	0.00	0.00	0.49	0.00	1.99	2.00	2.00	0.47	0.00	0.00
33.00	1.98	1.95	0.00	0.00	1.01	0.54	2.00	1.99	1.95	0.01	0.00	0.00
34.00	2.03	2.04	0.00	0.00	1.28	0.14	2.00	2.01	1.85	0.99	0.00	0.31
35.00	1.99	1.91	0.00	0.00	1.04	0.27	2.00	1.98	1.72	0.14	0.00	0.00
36.00	1.98	1.95	0.00	0.00	1.48	0.00	2.00	2.01	1.84	1.01	0.00	0.04
37.00	2.03	2.01	0.00	0.00	0.00	0.00	2.00	1.99	1.98	1.85	0.00	0.00
38.00	1.99	1.85	0.00	0.00	0.86	1.15	1.99	1.80	1.64	0.54	0.00	0.00
39.00	2.00	2.06	0.00	0.00	0.00	0.81	2.00	2.11	2.08	0.00	0.00	0.33
40.00	2.00	1.92	0.00	0.00	0.49	0.40	2.00	2.00	1.48	1.11	0.00	0.33
41.00	1.99	1.95	0.00	0.00	0.14	0.00	2.00	1.85	1.94	0.04	0.00	0.00
42.00	2.01	1.90	0.00	0.00	0.00	0.00	2.00	1.91	1.81	0.33	0.00	0.00
43.00	1.99	1.90	0.00	0.00	1.50	0.00	2.00	1.92	1.99	1.22	0.00	0.00
44.00	1.99	1.83	0.00	0.00	0.45	0.29	1.99	1.12	1.74	0.60	0.00	0.00
45.00	2.00	1.85	0.00	0.00	0.98	0.20	2.00	2.28	1.80	1.55	0.00	0.32
46.00	1.99	2.16	0.00	0.00	0.00	0.74	2.00	2.06	1.60	0.86	0.00	0.00
47.00	2.01	1.85	0.00	0.00	1.13	0.37	2.00	1.77	0.69	0.14	0.00	0.00
48.00	2.00	1.99	0.00	0.00	1.37	0.04	2.00	1.92	1.51	1.28	0.00	0.41
49.00	2.00	1.94	0.00	0.00	0.62	0.35	2.00	1.95	1.52	0.33	0.00	0.25
50.00	1.99	2.05	0.00	0.00	0.00	0.28	2.00	2.05	1.44	0.04	0.00	0.19
51.00	1.87	1.53	0.00	0.00	0.00	0.00	1.99	1.55	0.06	0.00	0.00	0.00
52.00	0.31	1.99	0.00	0.00	0.00	0.00	2.00	1.99	1.99	1.33	0.00	0.00
53.00	2.50	2.00	0.00	0.00	0.08	0.49	2.00	2.01	1.92	0.04	0.00	0.00
54.00	1.99	1.99	0.00	0.00	0.04	0.05	2.00	1.94	0.97	0.00	0.00	0.11
55.00	2.01	1.95	0.00	0.00	0.34	0.00	2.00	2.00	1.71	0.94	0.00	0.31
56.00	1.99	1.90	0.00	0.00	0.53	0.00	2.00	1.95	1.20	0.00	0.00	0.00
57.00	1.99	1.98	0.00	0.00	0.00	0.29	1.99	2.00	2.30	1.17	0.00	1.01
58.00	1.98	1.83	0.00	0.00	0.00	1.01	2.00	1.70	1.68	1.19	0.00	0.77
59.00	2.00	2.01	0.00	0.00	0.00	0.89	2.00	1.94	1.97	0.35	0.00	0.00
60.00	2.00	1.85	0.00	0.00	0.39	0.09	2.00	2.00	1.64	1.11	0.00	0.15
61.00	1.99	1.79	0.00	0.00	0.54	0.00	2.00	1.84	1.00	0.42	0.00	0.00
62.00	1.99	1.97	0.00	0.00	0.95	0.99	2.00	1.90	1.81	1.50	0.00	0.29
63.00	2.01	1.98	0.00	0.00	0.00	0.00	1.99	2.04	1.81	1.68	0.00	0.00
64.00	1.92	1.86	0.00	0.00	0.49	0.31	2.00	1.97	2.00	1.32	0.00	0.00
65.00	2.00	2.00	0.00	0.00	0.44	0.00	2.00	1.94	1.77	1.15	0.00	0.55
66.00	2.00	1.93	0.00	0.00	0.38	0.00	2.00	2.01	1.74	0.91	0.00	0.00
67.00	1.91	1.90	0.00	0.00	0.51	0.00	2.00	1.80	1.51	1.55	0.00	0.00
68.00	2.07	1.38	0.00	0.00	0.09	0.00	2.00	1.37	1.28	0.27	0.00	0.33
69.00	1.99	2.00	0.00	0.00	1.02	1.37	1.99	2.00	2.00	0.00	0.00	0.00
70.00	2.00	2.00	0.00	0.00	1.06	1.60	2.00	2.00	1.84	0.75	0.00	0.00
71.00	1.99	1.98	0.00	0.00	0.25	0.09	2.00	1.98	1.58	0.74	0.00	0.20
72.00	1.98	1.99	0.00	0.00	0.11	0.25	2.00	1.99	1.84	0.54	0.00	0.00
73.00	1.98	1.99	0.00	0.00	0.00	0.00	2.00	1.94	1.88	0.00	0.00	0.00
74.00	2.00	1.99	0.00	0.00	0.05	0.00	2.00	2.00	1.77	1.60	0.00	0.00
75.00	2.00	2.01	0.00	0.00	0.14	0.00	1.99	2.01	1.91	1.80	0.00	0.00
76.00	2.00	1.68	0.00	0.00	0.49	0.91	2.00	1.84	1.46	0.59	0.00	0.24
77.00	1.47	1.73	0.00	0.00	1.25	0.77	2.00	1.86	1.39	1.10	0.00	0.00
78.00	1.99	1.93	0.00	0.00	0.62	0.00	2.00	1.86	1.67	1.37	0.00	0.00
79.00	1.98	1.92	0.00	0.00	0.31	0.28	2.00	1.94	2.01	0.60	0.00	0.04
80.00	1.83	1.85	0.00	0.00	0.58	0.00	2.00	1.92	1.54	0.60	0.00	0.00
81.00	1.97	1.94	0.00	0.00	0.01	0.00	1.99	2.00	1.70	0.04	0.00	0.00
82.00	1.97	1.86	0.00	0.00	0.13	0.01	2.00	1.99	1.98	0.78	0.00	0.28
83.00	1.99	2.00	0.00	0.00	0.08	0.61	2.00	2.00	2.00	0.00	0.00	0.31
84.00	2.00	1.97	0.00	0.00	0.00	0.00	2.00	1.75	1.47	1.20	0.00	0.24
85.00	1.93	1.81	0.00	0.00	0.00	0.00	2.00	1.81	1.00	0.49	0.00	0.26
86.00	1.33	2.00	0.00	0.00	0.00	0.00	2.00	2.05	1.85	1.66	0.00	0.09
87.00	1.99	2.01	0.00	0.00	0.62	0.00	1.99	1.95	1.64	0.54	0.00	0.32
88.00	2.00	2.00	0.00	0.00	0.00	0.00	2.00	2.00	1.88	1.80	0.00	0.00
89.00	2.00	1.85	0.00	0.00	0.32	0.00	2.00	2.00	1.78	1.46	0.00	0.00
90.00	2.00	1.99	0.00	0.00	0.29	0.00	2.00	2.00	1.99	1.63	0.00	0.00
91.00	2.00	2.01	0.00	0.00	0.64	0.61	2.00	1.92	1.72	1.19	0.00	0.00
92.00	1.99	1.99	0.00	0.00	0.05	0.00	2.00	1.99	1.88	1.68	0.00	0.00
93.00	1.95	1.81	0.00	0.00	0.33	0.16	1.99	2.00	1.40	0.28	0.00	0.00
94.00	2.00	1.93	0.00	0.00	0.00	0.00	2.00	2.00	1.92	1.47	0.00	0.74
95.00	1.99	1.94	0.00	0.00	0.59	0.00	2.00	1.99	1.97	0.82	0.00	0.69
96.00	1.98	2.00	0.00	0.00	0.49	0.00	2.00	2.01	1.90	0.49	0.00	0.02
97.00	2.01	2.00	0.00	0.00	0.00	0.62	2.00	1.99	2.00	0.67	0.00	0.00
98.00	2.00	1.98	0.00	0.00	0.34	0.35	2.00	1.90	1.51	0.00	0.00	0.11
99.00	1.99	1.86	0.00	0.00	0.02	0.00	2.00	1.99	1.79	0.89	0.00	0.01
100.00	2.00	1.81	0.00	0.00	0.00	0.00	1.99	2.00	1.73	0.95	0.00	0.00
101.00	1.99	2.00	0.00	0.00	0.00	0.00	2.00	1.92	1.88	0.49	0.00	0.00
102.00	1.61	1.88	0.00	0.00	0.49	0.00	2.00	1.58	1.80	0.05	0.00	0.02
103.00	1.90	1.99	0.00	0.00	0.09	0.00	2.00	2.25	1.98	0.69	0.00	0.00
104.00	1.99	1.97	0.00	0.00	0.40	0.55	2.00	2.00	1.65	1.19	0.00	0.15
105.00	2.00	1.92	0.00	0.00	0.00	0.11	2.00	1.92	1.95	0.46	0.00	0.00
106.00	1.99	1.93	1.01	0.00	0.34	0.00	1.99	1.67	1.14	0.77	0.00	0.00
107.00	2.00	1.94	1.08	0.00	1.05	0.61	2.00	2.00	1.58	1.68	0.00	0.00
108.00	2.00	1.98	1.25	0.00	0.62	0.00	2.00	2.00	1.41	0.80	0.00	0.00
109.00	2.00	1.73	0.00	0.00	0.01	0.00	2.00	1.68	1.10	0.00	0.00	0.55
110.00	2.00	0.80	0.86	0.00	0.00	0.00	2.00	0.55	0.00	0.00	0.00	0.13
111.00	1.95	1.85	0.55	0.00	0.52	0.00	2.00	2.05	0.49	0.40	0.00	0.00
112.00	1.85	1.52	0.00	0.00	0.99	0.00	1.99	1.67	0.45	0.02	0.00	0.28
113.00	1.34	1.95	2.26	0.00	0.86	0.00	2.00	1.94	0.88	0.95	0.00	0.00
114.00	2.00	1.80	1.25	0.00	0.12	0.00	2.00	1.83	1.31	0.51	0.00	0.00
115.00	2.00	2.06	2.20	0.00	0.00	0.13	2.00	2.01	0.71	0.33	0.00	0.80
116.00	1.97	1.91	1.35	0.00	0.12	0.01	2.00	2.01	1.63	0.80	0.00	0.49
117.00	1.97	1.81	1.42	0.00	0.00	0.31	2.00	1.99	1.92	0.38	0.00	0.00
118.00	2.00	2.00	1.85	0.00	0.14	0.00	1.99	2.00	1.70	0.00	0.00	0.00
119.00	1.99	1.88	1.31	0.00	1.17	0.00	2.00	1.99	1.92	1.73	0.00	0.00
120.00	2.00	1.86	1.44	0.00	0.00	0.00	2.00	1.92	1.55	0.40	0.00	0.00
121.00	2.00	1.93	1.17	0.00	0.08	0.44	2.00	1.98	1.35	0.08	0.00	0.00
122.00	2.00	1.85	1.60	0.00	0.00	0.61	2.00	1.99	1.20	0.71	0.00	0.00
123.00	1.98	1.97	1.83	0.00	0.41	0.00	2.00	1.99	1.24	0.00	0.00	0.01
124.00	2.00	1.87	1.06	0.00	0.00	0.00	1.99	1.64	1.53	0.99	0.00	0.00
125.00	2.00	1.78	1.33	0.00	0.84	0.00	2.00	2.00	1.48	0.26	0.00	0.00
126.00	2.00	1.73	1.78	0.00	0.00	0.20	2.00	1.97	1.81	0.47	0.00	0.09
127.00	2.00	1.50	1.58	0.00	0.00	0.00	2.00	1.70	1.52	0.00	0.00	0.00
128.00	2.00	1.92	0.59	0.00	0.00	0.00	2.00	1.91	1.41	0.00	0.00	0.59
129.00	2.00	2.06	1.86	0.00	0.29	0.49	2.00	2.05	2.01	0.64	0.00	0.26
130.00	1.99	1.80	1.64	0.00	0.00	0.28	1.99	1.88	1.84	0.19	0.00	0.00
131.00	1.95	1.53	1.41	0.00	0.00	0.00	2.00	1.51	1.01	0.69	0.00	0.00
132.00	1.99	1.63	1.57	0.00	0.00	0.00	2.00	1.99	0.89	1.08	0.00	0.00
133.00	2.01	2.01	2.00	0.00	0.00	0.02	2.00	2.00	1.34	0.89	0.00	0.29
134.00	2.00	1.95	1.78	0.00	0.09	0.00	2.00	2.01	1.97	0.88	0.00	0.18
135.00	1.06	1.00	0.66	0.00	0.00	0.00	2.00	1.63	1.52	0.13	0.00	0.00
136.00	2.13	2.00	1.79	0.00	0.04	0.00	1.99	1.98	1.13	0.54	0.00	0.00
137.00	1.87	1.73	1.51	0.00	0.15	0.82	2.00	1.91	1.46	1.38	0.00	0.00
138.00	2.12	2.06	1.38	0.00	0.51	0.09	2.00	1.99	1.50	0.77	0.00	0.00
139.00	2.00	1.99	1.74	0.00	0.38	0.29	2.00	1.98	1.20	0.45	0.00	0.01
140.00	2.00	1.83	1.24	0.00	0.32	0.49	2.00	1.99	1.04	0.47	0.00	0.00
141.00	1.99	1.95	1.75	0.00	0.98	0.00	2.00	1.97	2.19	2.92	0.00	0.01
142.00	2.00	1.70	1.18	0.00	0.00	0.00	2.00	2.04	1.18	0.51	0.00	0.32
143.00	1.98	2.00	0.85	0.00	0.00	0.00	1.99	1.74	1.01	0.94	0.00	0.00
144.00	0.66	0.66	1.72	0.00	0.00	0.00	2.00	1.91	1.27	1.47	0.00	0.00
145.00	2.40	1.24	0.91	0.00	0.00	0.02	2.00	1.07	0.75	0.00	0.00	0.00
146.00	2.00	1.53	1.53	0.00	0.00	0.00	2.00	1.64	0.46	0.34	0.00	0.61
147.00	2.01	1.28	0.79	0.00	0.00	0.00	2.00	1.95	1.79	1.14	0.00	0.00
148.00	1.95	2.18	1.50	0.00	0.00	0.00	2.00	1.93	1.47	0.71	0.00	0.00
149.00	2.00	1.86	1.52	0.00	0.00	0.00	1.99	1.73	1.73	0.00	0.00	0.00
150.00	1.99	2.00	1.68	0.00	0.09	0.01	2.00	2.00	1.64	0.69	0.00	0.84
151.00	1.99	2.00	1.87	0.00	0.31	0.00	2.00	2.00	1.71	1.44	0.00	0.68
152.00	0.58	1.48	1.13	0.00	0.51	0.00	2.00	1.83	1.30	1.00	0.00	0.00
153.00	2.33	1.95	0.72	0.00	0.00	0.00	2.00	1.97	1.40	0.64	0.00	0.49
154.00	2.00	2.04	2.41	0.00	0.34	0.00	2.00	1.94	1.53	0.48	0.00	0.06
155.00	1.99	1.98	1.80	0.00	0.00	0.00	1.99	1.79	0.54	0.00	0.00	0.00
156.00	2.00	1.81	0.94	0.00	0.00	0.00	2.00	1.90	2.05	0.31	0.00	0.00
157.00	1.98	1.98	1.30	0.00	0.00	0.49	2.00	2.01	1.20	0.62	0.00	0.00
158.00	1.63	1.99	1.97	0.00	0.54	0.00	2.00	1.57	1.64	0.04	0.00	0.08
159.00	2.38	1.93	1.54	0.00	0.59	0.00	2.00	2.19	1.63	0.00	0.00	0.00
160.00	1.99	1.97	1.80	0.00	0.38	0.02	2.00	2.00	2.05	0.53	0.00	0.85
161.00	2.00	2.00	1.68	0.00	0.00	0.00	1.99	2.00	1.84	0.00	0.00	0.61
162.00	2.00	1.87	1.67	0.00	0.00	0.00	2.00	2.00	0.81	0.68	0.00	0.00
163.00	2.00	2.12	2.11	0.00	0.00	0.00	2.00	2.00	1.88	0.48	0.00	0.22
164.00	1.46	1.71	1.01	0.00	0.00	0.21	2.00	1.97	0.64	0.38	0.00	0.00
165.00	2.21	1.95	0.55	0.00	0.34	0.54	2.00	1.52	1.34	1.13	0.00	0.00
166.00	2.00	2.10	1.25	0.00	0.38	0.48	2.00	2.17	1.20	0.29	0.00	0.00
167.00	1.99	1.93	2.08	0.00	0.01	0.00	1.99	1.94	1.92	1.22	0.00	0.00
168.00	1.99	1.78	1.35	0.00	0.00	0.00	2.00	1.70	0.80	0.42	0.00	0.00
169.00	1.98	1.74	1.63	0.00	0.00	0.27	2.00	1.97	2.10	0.29	0.00	0.59
170.00	1.98	1.88	1.70	0.00	0.00	0.00	2.00	1.79	1.52	0.00	0.00	0.29
171.00	1.99	2.00	1.95	0.00	0.28	0.80	2.00	2.00	1.92	0.00	0.00	0.00
172.00	1.54	1.66	1.44	0.00	1.02	0.00	2.00	1.74	1.21	0.42	0.00	0.00
173.00	1.95	1.91	1.72	0.00	0.55	0.00	1.99	2.01	0.65	1.15	0.00	0.00
174.00	1.83	1.88	1.61	0.00	0.00	0.02	2.00	2.00	2.44	0.39	0.00	0.01
175.00	0.73	1.84	1.80	0.00	0.00	0.00	2.00	1.97	1.46	0.00	0.00	0.05
176.00	1.50	1.77	1.40	0.00	0.11	0.09	2.00	1.42	0.94	0.62	0.00	0.00
177.00	1.14	1.57	0.00	0.00	0.00	0.00	2.00	1.58	0.98	0.38	0.00	0.00
178.00	2.79	1.72	0.40	0.00	0.00	0.00	2.00	1.80	1.04	0.24	0.00	0.00
179.00	1.99	2.10	2.50	0.00	0.58	0.80	1.99	2.04	1.41	0.38	0.00	0.00
10.1.1.1	1.95	18077.15
10.1.1.2	1.88	11486.15
10.1.1.3	0.60	64164.06
10.1.1.4	0	0
10.1.1.5	0.31	323355.02
10.1.1.6	0.16	507679.61
10.2.1.2	2.04	7.93
10.1.1.8	1.93	13984.66
10.1.1.9	1.54	40779.31
10.1.1.10	0.68	210233.93
10.1.1.11	0	0
10.1.1.12	0.13	470051.61
