Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.369s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.09	0.11	1.99	0.00	1.39
3.00	0.00	0.42	0.39	2.00	0.00	0.67
4.00	1.92	2.07	2.07	2.00	0.72	1.61
5.00	2.00	1.91	2.00	2.00	1.99	1.95
6.00	1.99	1.88	2.00	2.00	2.00	1.99
7.00	2.00	1.95	1.99	2.00	2.00	1.99
8.00	2.00	1.94	2.00	1.99	2.00	1.99
9.00	2.00	1.93	2.00	2.00	2.00	2.00
10.00	2.00	1.97	2.00	2.00	1.99	1.99
11.00	1.99	1.91	2.00	2.00	2.00	1.98
12.00	1.99	1.91	2.00	2.00	1.99	1.98
13.00	2.00	1.93	2.00	2.00	2.00	1.99
14.00	2.00	1.93	1.99	1.99	2.00	1.98
15.00	2.00	1.97	2.00	2.00	2.00	1.99
16.00	2.00	1.86	2.00	2.00	2.00	1.99
17.00	1.99	1.91	2.00	2.00	2.00	2.00
18.00	2.00	1.92	2.00	2.00	1.99	1.98
19.00	2.00	1.92	2.00	2.00	2.00	1.98
20.00	2.00	1.90	1.99	1.99	1.99	1.99
21.00	2.00	1.90	2.00	2.00	2.00	2.00
22.00	1.99	1.91	2.00	2.00	2.00	2.00
23.00	1.99	1.91	2.00	2.00	2.00	1.99
24.00	1.99	1.90	2.00	2.00	1.99	1.97
25.00	2.00	1.93	2.00	2.00	2.00	1.98
26.00	1.99	1.92	1.99	1.99	2.00	2.00
27.00	2.00	1.91	2.00	2.00	2.00	1.98
28.00	2.00	1.92	2.00	2.00	2.00	2.00
29.00	2.00	1.88	2.00	2.00	2.00	2.00
30.00	1.99	1.91	2.00	2.00	1.99	1.98
31.00	2.00	1.90	2.00	2.00	2.00	1.99
32.00	2.00	1.90	1.99	1.99	2.00	1.97
33.00	2.00	1.90	2.00	2.00	2.00	1.97
34.00	2.00	1.92	2.00	2.00	1.99	1.94
35.00	2.00	1.93	2.00	2.00	1.99	1.99
36.00	1.99	1.86	2.00	2.00	2.00	1.99
37.00	2.00	1.92	2.00	2.00	1.99	1.97
38.00	2.00	1.93	1.99	1.99	2.00	2.00
39.00	2.00	1.92	2.00	2.00	2.00	1.98
40.00	2.00	1.92	2.00	2.00	2.00	1.97
41.00	1.99	1.94	2.00	2.00	2.00	2.00
42.00	2.00	1.91	2.00	2.00	1.99	1.95
43.00	2.00	1.92	2.00	2.00	2.00	1.98
44.00	2.00	1.95	1.99	1.99	2.00	1.99
45.00	2.00	1.91	2.00	2.00	2.00	1.95
46.00	2.00	1.94	2.00	2.00	2.00	2.00
47.00	2.00	1.88	2.00	2.00	2.00	1.99
48.00	1.99	1.86	2.00	2.00	2.00	1.97
49.00	2.00	1.92	2.00	2.00	1.99	1.98
50.00	2.00	1.92	1.99	2.00	1.99	2.00
51.00	2.00	1.90	2.00	1.99	2.00	1.97
52.00	2.00	1.95	2.00	2.00	2.00	2.00
