Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.356s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.98	0.89	0.00	0.00	0.00	0.00	0.00	0.89
3.00	0.09	0.00	0.00	0.00	0.00	0.00	0.52	2.00	0.49	0.00	0.00	1.07	0.00	0.00	0.48
4.00	0.25	0.00	0.00	0.00	0.00	0.00	0.86	2.00	1.33	0.00	0.00	0.01	0.00	0.00	0.49
5.00	0.00	0.00	0.00	0.00	0.00	0.00	1.02	2.00	0.32	0.00	0.00	0.41	0.00	0.00	0.02
6.00	0.15	0.00	0.12	0.00	0.00	0.14	0.57	2.00	0.59	0.00	0.00	0.93	0.02	0.00	0.35
7.00	0.08	0.00	0.93	0.00	0.00	0.07	0.37	2.00	0.80	0.00	0.00	0.73	0.00	0.00	0.48
8.00	0.00	0.00	0.04	0.00	0.19	0.00	0.08	1.99	0.28	0.00	0.00	0.59	0.00	0.00	0.38
9.00	0.00	0.16	1.24	0.00	0.06	0.00	0.72	2.00	2.31	0.00	0.00	0.40	0.14	0.00	0.42
10.00	0.15	0.25	0.52	0.00	0.00	0.15	0.48	2.00	1.30	0.00	0.00	1.32	0.00	0.00	0.62
11.00	0.00	0.60	0.07	0.00	0.00	0.00	0.81	2.00	0.67	0.00	0.00	0.86	0.00	0.00	0.41
12.00	0.00	0.68	0.46	0.00	1.17	0.00	0.40	2.00	1.54	0.00	0.00	0.64	0.01	0.00	0.00
13.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	2.00	0.55	0.00	0.00	0.20	0.00	0.00	0.22
14.00	0.00	0.57	2.00	0.00	0.93	0.00	1.14	1.99	1.22	0.00	0.00	1.74	0.05	0.00	0.31
15.00	0.31	0.42	1.33	0.00	0.85	0.31	1.34	2.00	1.25	0.00	0.00	1.17	0.11	0.00	0.62
16.00	0.27	0.00	1.95	0.00	0.19	0.28	0.33	2.00	1.48	0.00	0.00	0.22	0.00	0.00	0.00
17.00	0.00	0.68	0.80	0.00	0.42	0.00	0.73	2.00	1.84	0.00	0.00	1.57	0.00	0.00	0.18
18.00	0.00	0.53	0.00	0.00	0.00	0.00	0.60	2.00	1.21	0.00	0.00	0.45	0.00	0.00	0.61
19.00	0.00	0.15	0.84	0.00	0.00	0.00	0.45	2.00	0.92	0.00	0.00	1.06	0.38	0.00	1.13
20.00	0.00	0.27	1.54	0.00	0.00	0.00	0.16	1.99	0.97	0.00	0.00	0.92	0.00	0.00	1.32
21.00	0.00	0.48	1.10	0.00	0.44	0.01	0.81	2.00	1.67	0.00	0.00	1.65	0.00	0.00	0.00
22.00	0.45	0.00	1.30	0.00	0.42	0.19	0.88	2.00	1.41	0.00	0.00	1.38	0.00	0.00	0.00
23.00	0.00	0.13	0.71	0.00	0.71	0.00	0.12	2.00	0.62	0.00	0.00	0.55	0.00	0.00	0.00
24.00	0.27	0.40	0.00	0.00	0.75	0.28	0.98	2.00	0.68	0.00	0.00	0.64	0.00	0.00	0.42
25.00	0.00	0.40	1.60	0.00	0.16	0.00	0.55	2.00	0.22	0.00	0.00	1.73	0.00	0.00	0.07
26.00	0.00	0.98	0.81	0.00	0.64	0.00	1.59	1.99	1.57	0.00	0.00	1.74	0.00	0.00	0.12
27.00	0.00	0.00	1.37	0.00	0.00	0.00	1.66	2.00	1.93	0.00	0.00	0.91	0.00	0.00	1.12
28.00	0.00	1.07	2.00	0.00	0.19	0.00	1.53	2.00	1.59	0.00	0.00	0.35	0.00	0.00	0.00
29.00	0.00	0.51	1.83	0.00	0.91	0.00	0.66	2.00	1.83	0.00	0.00	0.00	0.00	0.00	0.48
30.00	0.00	0.73	1.55	0.00	0.40	0.00	1.00	2.00	1.10	0.00	0.00	0.77	0.00	0.00	0.00
31.00	0.00	0.00	1.41	0.00	0.37	0.00	1.53	2.00	0.87	0.00	0.00	0.39	0.00	0.00	0.49
32.00	0.52	0.67	0.88	0.00	0.00	0.14	0.78	1.99	0.72	0.00	0.00	1.32	0.00	0.00	0.00
33.00	1.22	1.14	0.37	0.00	0.00	0.81	1.72	2.00	0.53	0.00	0.00	1.24	0.00	0.00	0.45
34.00	0.12	0.35	1.61	0.00	0.67	0.09	0.78	2.00	0.84	0.00	0.00	1.52	0.00	0.00	0.02
35.00	0.13	0.25	0.60	0.00	0.24	0.19	0.34	2.00	0.79	0.00	0.00	0.00	0.00	0.00	0.00
36.00	0.26	0.53	1.33	0.00	0.69	0.25	0.55	2.00	1.75	0.00	0.00	1.18	0.00	0.00	0.25
37.00	0.44	0.00	1.90	0.00	0.32	0.24	1.18	2.00	0.98	0.00	0.00	1.66	0.00	0.00	0.00
38.00	0.00	0.00	0.75	0.00	0.07	0.00	0.00	1.99	1.78	0.00	0.00	1.24	0.00	0.00	0.32
39.00	0.11	0.73	2.12	0.00	1.02	0.11	0.99	2.00	1.99	0.00	0.00	0.47	0.00	0.00	0.00
40.00	0.00	0.57	1.45	0.00	0.01	0.00	0.62	2.00	1.98	0.00	0.00	2.17	0.00	0.00	0.00
41.00	0.21	0.48	1.17	0.00	0.18	0.18	0.54	2.00	1.22	0.00	0.00	1.97	0.00	0.00	0.00
42.00	0.00	0.35	0.84	0.00	0.31	0.00	0.32	2.00	0.89	0.00	0.00	0.47	0.00	0.00	0.18
43.00	0.15	0.98	0.28	0.00	0.86	0.15	1.59	2.00	0.81	0.00	0.00	1.40	0.00	0.00	0.60
44.00	0.00	0.14	1.40	0.00	0.00	0.00	0.15	1.99	2.10	0.00	0.00	0.32	0.00	0.00	1.60
45.00	0.00	0.05	1.63	0.00	0.93	0.00	0.04	2.00	0.07	0.00	0.00	0.75	0.00	0.00	0.86
46.00	0.00	1.01	1.12	0.00	0.16	0.01	0.65	2.00	0.86	0.00	0.00	0.75	0.00	0.00	0.24
47.00	0.16	0.31	1.59	0.00	1.15	0.22	0.54	2.00	0.49	0.00	0.00	1.44	0.00	0.00	1.26
48.00	0.45	0.20	0.99	0.00	0.09	0.04	0.31	2.00	1.80	0.00	0.00	0.66	0.00	0.00	0.00
49.00	0.00	0.19	1.91	0.00	0.00	0.00	0.16	2.00	0.77	0.00	0.00	1.30	0.00	0.00	0.93
50.00	0.00	0.13	1.18	0.00	0.16	0.00	0.13	2.00	2.43	0.00	0.00	1.54	0.00	0.00	0.07
51.00	0.25	0.80	1.30	0.00	0.01	0.00	0.81	1.99	0.04	0.00	0.00	1.34	0.00	0.00	0.00
52.00	0.71	1.38	0.93	0.00	0.00	0.32	1.30	2.00	1.33	0.00	0.00	1.73	0.00	0.00	0.18
53.00	0.00	1.63	1.99	0.00	0.71	0.00	1.57	2.00	1.68	0.00	0.00	1.78	0.00	0.00	0.31
54.00	0.68	1.10	0.69	0.00	0.42	0.42	0.75	2.00	0.68	0.00	0.00	1.17	0.00	0.00	0.08
55.00	0.42	1.73	1.47	0.00	0.00	0.44	1.02	2.00	1.98	0.00	0.00	0.88	0.00	0.00	0.11
56.00	0.41	1.72	1.39	0.00	0.00	0.40	1.73	2.00	1.92	0.00	0.00	1.27	0.00	0.00	0.02
57.00	0.00	0.00	0.99	0.00	0.11	0.00	0.64	1.99	0.49	0.00	0.00	0.61	0.00	0.00	0.32
58.00	0.00	0.00	1.41	0.00	0.58	0.00	0.15	2.00	1.57	0.00	0.00	0.35	0.00	0.00	0.71
59.00	0.00	1.63	0.26	0.00	0.44	0.00	1.20	2.00	1.11	0.00	0.00	0.40	0.00	0.00	0.41
60.00	0.00	0.93	2.10	0.00	1.41	0.00	1.87	2.00	1.33	0.00	0.00	2.31	0.00	0.00	0.00
61.00	0.00	1.04	1.05	0.00	0.19	0.00	1.02	2.00	0.45	0.00	0.00	0.91	0.00	0.00	0.18
62.00	0.01	0.78	0.93	0.00	0.77	0.02	0.45	2.00	1.06	0.00	0.00	0.51	0.00	0.00	0.79
63.00	0.00	0.00	0.39	0.00	0.00	0.00	0.57	1.99	1.06	0.00	0.00	0.68	0.00	0.00	0.00
64.00	0.01	0.67	1.58	0.00	1.92	0.00	0.54	2.00	1.66	0.00	0.00	0.32	0.00	0.00	0.01
65.00	0.46	0.05	1.46	0.00	0.57	0.48	0.29	2.00	1.11	0.00	0.00	1.05	0.00	0.00	0.61
66.00	0.00	0.27	0.62	0.00	1.13	0.00	0.27	2.00	1.30	0.00	0.00	0.00	0.00	0.00	1.10
67.00	0.00	0.09	0.85	0.00	0.38	0.00	0.18	2.00	1.20	0.00	0.00	2.21	0.00	0.00	1.41
68.00	0.00	0.95	0.62	0.00	0.00	0.00	1.26	2.00	0.59	0.00	0.00	1.17	0.00	0.00	0.00
69.00	0.00	0.13	0.26	0.00	0.02	0.00	0.31	1.99	1.48	0.00	0.00	0.14	0.00	0.00	0.31
70.00	0.00	0.00	0.72	0.00	0.00	0.00	0.42	2.00	0.95	0.00	0.00	0.40	0.00	0.00	0.00
71.00	0.00	0.65	0.04	0.00	0.00	0.00	0.59	2.00	1.77	0.00	0.00	2.13	0.00	0.00	0.37
72.00	0.00	0.14	0.75	0.00	0.00	0.00	0.58	2.00	0.98	0.00	0.00	0.58	0.00	0.00	0.00
73.00	0.00	0.00	0.61	0.00	0.00	0.00	0.04	2.00	0.07	0.00	0.00	0.40	0.00	0.00	0.00
74.00	0.00	0.00	2.20	0.00	2.45	0.00	0.31	2.00	2.01	0.00	0.00	0.58	0.00	0.00	0.65
75.00	0.00	1.08	1.78	0.00	1.92	0.00	1.08	1.99	1.87	0.00	0.00	0.00	0.00	0.00	0.00
76.00	0.22	0.61	0.92	0.00	0.52	0.18	0.79	2.00	0.99	0.00	0.00	0.75	0.00	0.00	0.25
77.00	0.00	0.00	1.68	0.00	0.04	0.00	0.68	2.00	2.19	0.00	0.00	1.17	0.00	0.00	0.69
78.00	0.00	0.00	1.57	0.00	0.00	0.00	0.04	2.00	0.86	0.00	0.00	0.62	0.00	0.00	0.01
79.00	0.00	0.00	1.85	0.00	1.51	0.00	0.97	2.00	1.54	0.00	0.00	1.72	0.00	0.00	0.00
80.00	0.00	0.08	2.13	0.00	1.98	0.00	0.15	2.00	2.14	0.00	0.00	2.38	0.00	0.00	0.00
81.00	0.81	0.87	1.40	0.00	0.00	0.84	0.86	1.99	1.99	0.00	0.00	1.40	0.00	0.00	0.00
82.00	0.00	1.05	1.31	0.00	0.49	0.00	1.06	2.00	2.00	0.00	0.00	1.80	0.00	0.00	0.91
83.00	0.00	0.80	0.45	0.00	0.68	0.00	0.91	2.00	1.02	0.00	0.00	1.44	0.00	0.00	0.00
84.00	0.15	0.82	2.43	0.00	0.51	0.14	0.78	2.00	2.70	0.00	0.00	1.72	0.00	0.00	0.71
85.00	0.00	1.92	1.90	0.00	0.00	0.00	1.90	2.00	1.99	0.00	0.00	1.91	0.00	0.00	0.00
86.00	0.62	1.46	1.52	0.00	1.75	0.61	1.52	2.00	1.79	0.00	0.00	1.85	0.00	0.00	0.14
87.00	0.00	1.85	1.83	0.00	1.81	0.00	1.83	1.99	1.88	0.00	0.00	1.61	0.00	0.00	1.39
88.00	0.00	0.02	0.99	0.00	0.26	0.00	0.37	2.00	0.77	0.00	0.00	0.71	0.00	0.00	0.00
89.00	0.34	1.47	1.72	0.00	0.02	0.35	0.99	2.00	1.26	0.00	0.00	0.42	0.00	0.00	0.00
90.00	0.00	0.58	0.97	0.00	0.61	0.00	0.60	2.00	1.30	0.00	0.00	1.46	0.00	0.00	0.00
91.00	0.00	0.00	1.67	0.00	0.26	0.00	0.26	2.00	1.59	0.00	0.00	0.24	0.00	0.00	0.31
92.00	0.00	1.40	1.90	0.00	0.32	0.00	1.71	2.00	1.78	0.00	0.00	1.17	0.00	0.00	1.31
93.00	0.00	0.69	0.61	0.00	0.14	0.00	1.01	1.99	0.88	0.00	0.00	1.70	0.00	0.00	0.79
94.00	0.53	0.00	0.31	0.00	0.51	0.53	0.41	2.00	0.49	0.00	0.00	0.24	0.00	0.00	0.53
95.00	0.22	0.05	0.00	0.00	0.00	0.08	0.67	2.00	0.97	0.00	0.00	0.58	0.24	0.00	0.26
96.00	0.00	0.00	0.44	0.00	0.14	0.00	1.18	2.00	1.19	0.00	0.00	1.21	0.06	0.00	0.46
97.00	0.00	0.00	0.57	0.00	0.32	0.00	0.16	2.00	1.46	0.00	0.00	1.86	0.00	0.00	0.29
98.00	0.00	0.00	1.90	0.00	0.74	0.00	0.00	2.00	1.02	0.00	0.00	0.72	0.00	0.00	0.18
99.00	0.00	0.42	0.21	0.00	0.06	0.00	0.49	2.00	0.81	0.00	0.00	0.95	0.00	0.00	0.00
100.00	0.00	0.84	1.00	0.00	0.00	0.00	1.02	1.99	0.48	0.00	0.00	0.72	0.00	0.00	0.00
101.00	0.19	0.26	1.60	0.00	0.00	0.15	0.58	2.00	0.31	0.00	0.00	0.65	0.00	0.00	0.00
102.00	0.00	0.00	1.15	0.00	0.75	0.00	0.05	2.00	1.46	0.00	0.00	0.46	0.00	0.00	0.69
