Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.327s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.55	0.01	0.29	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00
3.00	1.84	1.95	0.01	1.07	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
4.00	1.81	1.81	0.00	0.05	0.00	0.00	2.00	0.51	0.52	0.00	0.00	0.00
5.00	1.99	1.99	0.29	0.00	0.00	0.00	2.00	2.19	1.22	0.00	0.00	0.00
6.00	1.55	1.71	0.55	0.42	0.00	0.00	2.00	1.63	1.37	0.00	0.00	0.00
7.00	2.18	2.01	0.45	0.49	0.00	0.00	2.00	2.04	0.41	0.00	0.00	0.00
8.00	2.04	1.92	0.61	0.47	0.00	0.00	1.99	2.01	0.73	0.00	0.00	0.00
9.00	2.00	2.01	0.84	1.31	0.00	0.00	2.00	2.00	1.28	0.00	0.00	0.00
10.00	2.00	2.00	1.73	1.48	0.08	0.25	2.00	1.93	2.43	0.02	0.00	0.00
11.00	2.00	1.93	0.05	0.64	0.00	0.00	2.00	1.75	0.49	0.00	0.00	0.00
12.00	2.00	1.97	0.55	0.94	0.00	0.00	2.00	1.97	1.58	0.00	0.00	0.00
13.00	1.99	1.90	0.00	0.00	0.00	0.00	2.00	1.85	1.98	0.00	0.00	0.00
14.00	1.97	2.08	0.26	1.47	0.00	0.00	1.99	1.94	1.65	0.00	0.00	0.00
15.00	2.00	2.00	2.04	2.00	0.00	0.00	2.00	2.00	1.95	0.00	0.00	0.00
16.00	2.00	2.00	1.90	1.72	0.00	0.00	2.00	1.99	1.95	0.00	0.00	0.00
