Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.242s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.46	1.46	1.92	0.00	1.98	1.92	1.81	1.90
3.00	1.86	1.78	1.85	0.00	2.00	2.00	1.86	2.00
4.00	1.78	1.72	1.75	1.52	2.00	2.00	1.97	1.98
5.00	0.73	0.97	0.89	1.55	2.00	1.55	1.53	1.53
6.00	0.00	1.30	1.33	0.72	2.00	1.39	0.79	0.16
7.00	1.24	2.00	1.98	1.73	2.00	2.65	2.70	0.45
8.00	0.42	1.77	1.92	1.65	1.99	1.74	0.31	0.60
9.00	0.27	0.91	0.87	2.04	2.00	1.97	3.11	0.48
10.00	1.28	1.88	1.93	2.00	2.00	1.99	2.00	0.40
11.00	2.00	1.92	1.92	1.98	2.00	2.00	1.99	1.99
12.00	2.00	1.92	1.97	2.01	2.00	2.00	1.97	2.00
13.00	2.00	1.92	1.93	1.99	2.00	1.99	1.97	2.00
14.00	1.97	1.93	1.94	2.00	1.99	2.00	1.94	1.99
15.00	1.99	1.85	1.95	2.00	2.00	1.99	1.97	2.00
16.00	2.00	1.91	1.97	2.00	2.00	2.00	1.95	2.00
17.00	1.99	1.88	1.92	1.99	2.00	1.99	1.97	1.99
18.00	2.00	1.87	1.94	2.01	2.00	1.99	2.00	2.00
19.00	1.99	1.88	1.94	1.99	2.00	1.99	1.99	2.00
20.00	1.98	1.93	1.92	2.00	1.99	1.99	1.97	2.00
21.00	2.00	1.90	1.95	2.00	2.00	2.00	1.94	2.00
22.00	1.98	1.93	1.94	2.00	2.00	2.00	1.92	2.00
23.00	1.98	1.93	1.93	2.00	2.00	2.00	1.97	1.98
24.00	2.00	1.88	1.93	2.00	2.00	1.99	1.97	2.00
25.00	2.00	1.85	1.93	1.99	2.00	1.99	1.97	2.00
26.00	1.99	1.90	1.98	2.00	1.99	2.00	1.99	1.99
27.00	2.00	1.90	1.93	2.00	2.00	1.98	1.99	2.00
28.00	1.98	1.91	1.93	2.00	2.00	2.00	1.98	1.99
29.00	1.98	1.91	1.95	2.00	2.00	2.00	1.99	1.99
30.00	2.00	1.95	1.97	2.00	2.00	2.00	1.98	2.00
31.00	1.99	1.92	1.95	1.99	2.00	1.98	1.97	1.99
32.00	0.44	0.78	0.75	1.81	1.99	1.88	1.86	0.66
33.00	0.44	1.01	1.14	2.00	2.00	1.99	1.99	2.72
34.00	0.91	1.50	1.91	2.00	2.00	1.98	1.99	2.00
35.00	0.00	0.31	1.92	1.93	2.00	1.95	1.94	1.99
36.00	0.59	2.18	1.47	1.99	2.00	1.98	1.95	1.99
37.00	1.20	1.91	1.88	1.99	2.00	1.99	1.97	2.00
38.00	1.98	1.90	1.97	2.00	1.99	2.00	2.00	2.00
39.00	2.00	1.94	1.95	2.00	2.00	2.00	1.98	2.00
40.00	1.99	1.92	1.97	2.00	2.00	2.00	1.93	2.00
41.00	1.98	1.88	1.92	2.00	2.00	1.99	1.95	1.98
42.00	2.00	1.86	1.95	2.00	2.00	1.99	1.94	2.00
