Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.496s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	1.44	1.94	1.99	0.00	1.95
3.00	1.30	1.41	1.44	2.00	1.88	1.87
4.00	0.86	1.53	1.87	2.00	2.00	2.03
5.00	0.61	0.91	2.34	2.00	1.81	1.77
6.00	0.16	1.42	1.93	2.00	1.84	1.79
7.00	0.00	2.72	1.83	2.00	2.00	0.45
8.00	0.44	1.83	2.00	1.99	1.99	2.91
9.00	0.00	2.21	2.16	2.00	2.01	2.03
10.00	0.41	1.87	1.87	2.00	2.00	1.95
11.00	1.19	1.48	1.55	2.00	1.99	2.03
12.00	0.80	1.63	1.90	2.00	1.91	1.83
13.00	1.12	1.60	1.88	2.00	2.04	0.49
14.00	0.40	0.60	2.39	1.99	1.99	2.40
15.00	0.65	2.17	1.41	2.00	2.01	2.01
16.00	0.86	1.57	1.91	2.00	1.99	1.79
17.00	0.77	1.73	1.98	2.00	1.95	0.00
18.00	0.77	1.06	2.40	2.00	2.00	1.95
19.00	0.00	0.00	2.00	2.00	2.00	1.99
20.00	0.01	1.18	1.97	1.99	2.00	2.00
21.00	0.46	1.81	1.26	2.00	1.80	1.75
22.00	0.45	1.68	1.92	2.00	2.00	2.03
23.00	0.91	1.31	2.30	2.00	1.88	1.87
24.00	0.88	0.87	2.13	2.00	2.01	2.03
25.00	0.41	1.85	1.39	2.00	2.00	1.98
26.00	0.86	1.35	1.73	1.99	1.75	1.25
27.00	0.99	1.42	1.86	2.00	2.00	2.32
28.00	0.91	1.57	1.88	2.00	1.99	2.01
29.00	0.92	1.51	1.86	2.00	1.58	1.57
30.00	0.85	1.59	1.87	2.00	2.32	2.33
31.00	0.92	1.57	1.94	2.00	2.00	1.95
32.00	0.67	1.32	2.16	1.99	2.00	2.05
33.00	1.07	1.60	1.65	2.00	2.00	2.00
34.00	0.88	1.32	1.98	2.00	2.00	2.00
35.00	0.00	1.59	2.45	2.00	1.71	1.65
36.00	0.24	1.52	1.41	2.00	2.06	2.04
37.00	0.87	1.61	1.90	2.00	1.99	2.03
38.00	0.94	1.52	1.90	1.99	1.99	1.97
39.00	0.59	0.89	2.50	2.00	2.00	2.03
40.00	0.18	1.40	1.93	2.00	1.84	1.83
41.00	0.58	2.16	1.38	2.00	1.99	2.00
42.00	0.21	0.35	2.52	2.00	1.99	2.00
43.00	0.04	2.13	1.57	2.00	1.93	1.87
44.00	0.26	2.07	2.12	1.99	1.99	1.99
45.00	0.65	1.83	1.91	2.00	1.72	1.68
46.00	0.49	1.86	2.04	2.00	1.77	1.65
47.00	0.61	2.00	2.07	2.00	0.81	0.82
48.00	0.49	2.23	2.18	2.00	1.25	0.47
49.00	0.00	1.99	2.00	2.00	1.47	1.37
50.00	0.39	1.50	2.00	2.00	0.00	0.00
51.00	0.00	1.25	1.47	1.99	1.59	1.51
52.00	0.38	1.85	1.93	2.00	2.00	2.00
53.00	1.00	1.39	1.79	2.00	1.98	1.98
54.00	0.81	1.59	1.95	2.00	2.01	1.99
55.00	0.68	1.46	2.10	2.00	1.24	1.21
56.00	0.86	1.84	1.73	2.00	2.27	2.12
57.00	0.00	2.18	2.31	1.99	2.00	1.99
58.00	0.00	0.89	2.20	2.00	2.00	2.01
59.00	0.24	1.57	1.44	2.00	2.00	2.00
60.00	0.81	1.53	1.79	2.00	1.99	1.97
61.00	0.84	1.51	1.94	2.00	2.00	2.01
62.00	0.22	0.89	2.12	2.00	1.63	1.65
63.00	0.46	2.20	1.68	1.99	2.20	2.18
64.00	0.88	1.59	1.92	2.00	1.99	2.00
65.00	0.97	1.48	1.90	2.00	1.99	1.95
66.00	0.82	1.48	1.86	2.00	1.59	1.55
67.00	0.20	1.21	2.19	2.00	2.16	2.18
68.00	0.80	1.92	1.66	2.00	2.01	2.00
69.00	0.87	1.59	1.91	1.99	1.92	1.91
70.00	0.85	1.52	1.87	2.00	1.99	2.00
71.00	0.95	1.48	1.92	2.00	2.00	1.97
72.00	0.98	1.53	1.94	2.00	1.99	2.01
73.00	0.98	1.48	1.87	2.00	2.00	1.99
74.00	0.97	1.51	1.85	2.00	2.00	1.97
75.00	0.91	1.57	1.90	1.99	2.00	2.03
76.00	0.89	1.48	1.85	2.00	2.00	2.01
77.00	0.65	1.77	1.99	2.00	2.00	1.95
78.00	0.89	1.58	1.92	2.00	1.99	1.99
79.00	0.91	1.40	1.74	2.00	1.35	1.37
80.00	0.89	1.54	1.86	2.00	2.38	2.39
81.00	0.95	1.61	1.92	1.99	1.95	1.93
82.00	0.33	0.71	2.28	2.00	1.94	0.49
83.00	0.00	2.11	1.60	2.00	1.99	1.80
84.00	0.00	2.21	2.21	2.00	2.01	1.99
85.00	0.00	1.97	2.12	2.00	0.72	0.68
86.00	0.79	1.71	1.78	2.00	2.74	2.63
87.00	0.68	1.86	1.86	1.99	1.95	1.84
88.00	1.11	1.50	1.81	2.00	2.04	1.98
89.00	0.52	0.93	2.34	2.00	1.88	1.90
90.00	0.39	1.91	1.38	2.00	1.99	1.97
91.00	0.92	1.53	1.88	2.00	2.00	1.98
92.00	0.57	0.92	2.45	2.00	2.00	2.04
93.00	0.00	2.33	1.54	1.99	1.66	1.57
94.00	0.00	2.20	2.37	2.00	1.83	0.80
95.00	0.00	1.97	2.05	2.00	2.00	1.98
96.00	0.48	0.68	1.99	2.00	1.99	2.00
97.00	0.02	2.23	1.53	2.00	1.80	1.77
98.00	1.06	1.52	1.83	2.00	2.00	1.97
99.00	0.95	1.51	1.91	2.00	1.98	2.00
100.00	0.98	1.52	1.93	1.99	2.01	2.03
101.00	0.94	1.55	1.79	2.00	1.83	1.83
102.00	0.88	1.54	1.91	2.00	2.00	2.01
