Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.347s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.81	0.00	1.21	1.27	1.99	0.00	0.00	0.00
3.00	1.94	0.00	0.00	1.95	2.00	1.99	1.54	1.58
4.00	0.06	1.91	2.94	2.00	2.00	2.00	1.94	1.99
5.00	0.24	1.02	1.31	1.99	2.00	2.00	1.92	1.99
6.00	1.32	1.73	2.10	2.00	2.00	1.99	1.95	1.99
7.00	2.00	1.98	2.00	1.99	2.00	2.00	1.98	2.00
8.00	2.00	1.97	2.00	2.00	1.99	2.00	1.90	2.00
9.00	2.00	1.94	2.00	2.00	2.00	2.00	1.90	2.00
10.00	2.00	1.99	1.99	2.00	2.00	2.00	1.92	1.99
11.00	1.99	1.95	1.98	2.00	2.00	1.99	1.92	2.01
12.00	2.00	1.95	1.99	2.00	2.00	1.98	1.95	1.99
13.00	2.00	1.97	2.00	2.00	2.00	1.99	1.94	2.00
14.00	2.00	1.95	1.99	1.99	1.99	1.99	1.92	1.99
15.00	1.99	1.95	1.99	2.00	2.00	2.00	1.94	2.00
16.00	2.00	1.99	1.98	2.00	2.00	1.99	1.92	1.99
17.00	1.98	1.97	1.99	2.00	2.00	2.01	1.97	2.01
18.00	2.00	1.98	1.98	2.00	2.00	1.99	1.92	1.99
19.00	1.99	1.99	2.00	2.00	2.00	1.99	1.90	2.00
20.00	1.99	1.92	1.99	1.99	1.99	2.00	1.98	1.99
21.00	1.99	1.95	1.99	2.00	2.00	2.00	1.92	2.00
22.00	1.99	1.98	2.00	2.00	2.00	1.99	1.95	2.00
23.00	1.98	1.93	1.99	2.00	2.00	1.99	1.95	2.00
24.00	2.00	1.97	1.99	2.00	2.00	1.99	1.92	1.99
25.00	2.00	1.95	1.98	2.00	2.00	1.98	1.93	2.00
26.00	1.99	1.95	2.00	1.99	1.99	1.99	1.95	2.00
27.00	2.00	1.99	1.99	2.00	2.00	2.00	1.98	2.00
28.00	1.99	1.97	1.99	2.00	2.00	2.00	1.92	2.00
29.00	2.00	1.94	2.00	2.00	2.00	1.99	1.97	1.98
30.00	2.00	1.97	2.01	2.00	2.00	1.98	1.93	1.99
31.00	2.00	1.97	1.98	2.00	2.00	2.00	1.94	2.00
32.00	2.00	1.98	2.00	1.99	1.99	1.99	1.94	2.00
33.00	2.00	1.95	1.99	2.00	2.00	2.00	1.95	1.99
34.00	2.00	1.98	2.00	2.00	2.00	2.00	1.95	1.99
35.00	1.98	1.95	1.98	2.00	2.00	2.00	1.95	2.01
36.00	1.99	1.95	1.99	2.00	2.00	1.99	1.92	1.99
37.00	2.00	1.98	1.99	2.00	2.00	2.00	1.95	2.00
38.00	2.00	1.93	2.00	1.99	1.99	2.00	1.93	2.00
39.00	2.00	1.95	1.99	2.00	2.00	2.00	1.93	2.00
40.00	2.00	1.99	2.00	2.00	2.00	1.98	1.94	2.00
41.00	1.99	1.97	1.98	2.00	2.00	2.00	1.97	2.00
42.00	2.00	1.97	2.01	2.00	2.00	2.00	1.97	1.99
43.00	2.00	1.97	1.99	2.00	2.00	2.00	1.92	2.00
44.00	2.00	1.97	1.99	1.99	1.99	1.99	1.92	2.00
45.00	2.00	1.99	2.00	2.00	2.00	2.00	1.93	2.00
46.00	2.00	1.94	2.00	2.00	2.00	2.00	1.94	2.00
47.00	2.00	1.98	1.99	2.00	2.00	2.00	1.92	1.99
48.00	1.99	1.94	1.98	2.00	2.00	2.00	1.90	2.00
49.00	2.00	1.97	2.00	2.00	2.00	1.99	1.93	2.00
50.00	0.49	0.49	0.51	0.49	2.00	2.00	1.93	1.99
51.00	0.00	0.18	2.67	2.93	1.99	2.00	1.93	1.98
52.00	0.00	0.40	2.01	2.01	2.00	2.00	1.94	2.01
53.00	0.59	2.76	1.95	2.05	2.00	2.00	1.95	2.00
54.00	0.00	0.35	0.38	2.00	2.00	2.00	1.92	2.00
55.00	0.68	1.71	2.97	1.98	2.00	1.99	1.92	1.99
56.00	1.99	1.97	2.00	2.00	2.00	1.99	1.95	2.00
57.00	2.00	1.97	2.00	1.99	1.99	2.00	1.92	2.00
58.00	1.99	1.94	1.99	2.00	2.00	1.99	1.94	2.00
59.00	2.00	1.94	2.00	2.00	2.00	2.00	1.93	1.97
60.00	1.99	1.97	1.99	2.00	2.00	2.00	1.95	1.99
61.00	2.00	1.98	1.98	2.00	2.00	2.00	1.94	2.00
62.00	2.00	1.97	1.98	2.00	2.00	1.99	1.92	1.99
63.00	2.00	1.92	1.99	1.99	1.99	1.99	1.95	2.00
64.00	2.00	1.97	1.99	2.00	2.00	1.99	1.95	2.00
65.00	2.00	1.98	2.00	2.00	2.00	2.00	1.88	1.99
66.00	1.99	1.94	1.97	2.00	2.00	1.99	1.93	2.00
67.00	1.99	1.95	1.98	2.00	2.00	2.00	1.92	1.99
68.00	1.99	1.97	1.99	2.00	2.00	1.99	1.92	2.00
69.00	2.00	1.95	1.99	1.99	1.99	1.99	1.93	2.00
