Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.318s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
2.00	1.32	0.60	1.99	1.91
3.00	2.05	1.71	2.00	2.01
4.00	2.17	2.14	2.00	2.01
5.00	1.99	2.00	2.00	2.00
6.00	2.00	2.00	2.00	1.99
7.00	2.00	2.00	2.00	2.00
8.00	1.98	2.00	1.99	2.00
9.00	2.00	2.00	2.00	2.00
10.00	2.00	1.99	2.00	2.00
11.00	1.99	2.00	2.00	2.00
12.00	2.00	2.00	2.00	1.99
13.00	2.00	2.00	2.00	2.01
14.00	1.99	2.00	1.99	1.98
15.00	2.00	2.00	2.00	2.00
16.00	2.00	2.00	2.00	2.00
17.00	2.00	1.98	2.00	1.99
18.00	2.00	2.00	2.00	2.00
19.00	2.00	2.00	2.00	2.00
20.00	1.99	2.00	1.99	2.00
21.00	2.00	2.00	2.00	2.00
22.00	2.00	2.00	2.00	2.00
23.00	2.00	1.99	2.00	2.00
24.00	2.00	2.00	2.00	1.99
25.00	2.00	2.00	2.00	2.00
26.00	1.99	2.00	1.99	2.00
27.00	2.00	2.00	2.00	2.00
28.00	2.00	1.99	2.00	2.00
29.00	2.00	2.00	2.00	2.00
30.00	2.00	2.00	2.00	2.00
31.00	1.99	2.00	2.00	1.99
32.00	1.99	2.00	1.99	2.00
33.00	2.00	2.00	2.00	2.00
34.00	2.00	2.00	2.00	2.00
35.00	2.00	1.99	2.00	1.99
36.00	2.00	2.00	2.00	2.01
37.00	2.00	2.00	2.00	1.99
38.00	1.99	2.00	1.99	1.99
39.00	2.00	2.00	2.00	2.01
40.00	2.00	2.00	2.00	2.00
41.00	1.99	2.00	2.00	1.99
42.00	2.00	1.99	2.00	2.01
43.00	1.99	2.00	2.00	1.99
44.00	2.00	2.00	1.99	2.00
45.00	1.99	2.00	2.00	2.00
46.00	2.00	2.00	2.00	1.99
47.00	2.00	1.99	2.00	2.00
48.00	2.00	2.00	2.00	1.99
49.00	2.00	2.00	2.00	2.00
50.00	1.99	2.00	2.00	1.99
51.00	2.00	1.99	1.99	2.01
52.00	2.00	2.01	2.00	2.00
53.00	2.00	2.00	2.00	2.00
54.00	2.00	1.99	2.00	1.99
55.00	2.00	2.00	2.00	2.01
56.00	1.99	2.00	2.00	1.99
57.00	2.00	2.00	1.99	2.00
58.00	2.00	2.00	2.00	2.00
59.00	2.00	1.99	2.00	2.00
60.00	2.00	2.00	2.00	1.99
61.00	2.00	2.00	2.00	2.00
