Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.623s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	1.99	1.78	0.00	0.98	0.00
3.00	0.11	1.11	0.00	0.60	0.00	2.00	1.80	0.00	1.04	0.00
4.00	1.70	1.68	0.00	0.00	0.00	2.00	1.41	0.00	0.01	0.00
5.00	2.00	1.85	0.04	0.00	0.00	2.00	1.84	0.00	0.01	0.00
6.00	1.97	1.97	1.25	0.35	0.00	2.00	1.90	0.00	0.32	0.24
7.00	1.50	1.45	1.47	0.21	0.00	2.00	1.45	0.00	0.27	0.00
8.00	2.00	1.92	1.27	0.59	0.00	1.99	1.93	0.00	0.39	0.05
9.00	1.99	1.80	1.52	0.48	0.00	2.00	1.86	0.00	0.45	0.00
10.00	2.01	2.04	1.61	0.58	0.47	2.00	2.03	0.00	0.87	0.00
11.00	1.99	1.73	1.81	0.69	0.00	2.00	1.98	0.00	0.68	0.00
12.00	2.00	2.28	1.79	0.38	0.21	2.00	2.00	0.00	0.39	0.66
13.00	1.84	1.80	1.99	0.48	0.37	2.00	1.85	0.00	0.61	0.73
14.00	2.00	1.73	1.44	0.64	0.26	1.99	1.75	0.00	0.74	0.29
15.00	1.99	1.91	1.14	0.51	0.00	2.00	1.90	0.00	0.47	0.47
16.00	2.00	1.37	1.35	0.37	0.26	2.00	1.94	0.00	0.29	0.00
17.00	1.95	2.10	0.57	0.09	0.00	2.00	1.97	0.00	0.11	0.00
18.00	2.05	1.93	1.08	0.95	0.00	2.00	1.90	0.00	0.82	0.00
19.00	1.99	1.98	1.18	1.11	0.00	2.00	1.99	0.00	1.12	0.08
20.00	1.99	1.77	1.58	0.28	0.44	1.99	1.99	0.00	0.27	0.35
21.00	1.90	0.45	1.80	0.32	0.00	2.00	1.66	0.00	0.40	0.00
22.00	2.00	1.99	1.50	0.00	0.22	2.00	2.00	0.00	0.00	0.00
23.00	1.99	1.50	0.64	0.47	0.00	2.00	1.99	0.00	0.45	0.00
24.00	1.99	1.98	1.92	0.00	0.00	2.00	2.00	0.00	0.00	0.00
25.00	2.03	0.29	1.81	0.00	1.17	2.00	0.32	0.00	0.00	0.11
26.00	1.99	1.70	1.67	0.59	1.18	1.99	2.36	0.00	0.93	0.21
27.00	2.00	1.97	1.80	0.33	1.00	2.00	1.98	0.00	1.38	0.00
28.00	2.00	2.00	1.91	0.57	0.00	2.00	2.00	0.00	0.88	0.58
29.00	1.91	1.75	1.74	0.00	0.46	2.00	1.83	0.00	0.00	1.01
30.00	2.01	1.95	1.99	0.00	0.35	2.00	1.93	0.00	0.00	0.28
31.00	2.00	1.99	0.78	0.13	0.00	2.00	2.00	0.00	0.14	0.00
32.00	1.99	2.00	1.51	0.21	0.00	1.99	1.99	0.00	0.22	0.54
33.00	2.00	1.72	1.70	0.81	0.47	2.00	1.86	0.00	0.82	0.00
34.00	1.99	1.80	1.79	0.12	0.00	2.00	1.77	0.00	0.11	0.40
