Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.212s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.00	1.98	0.00	0.44	0.00	0.00	0.00	0.00	0.61	0.00
3.00	0.00	0.00	0.00	0.00	1.58	0.20	0.00	0.00	0.47	2.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.21
4.00	0.00	0.00	0.00	0.00	1.06	0.08	0.00	0.00	0.38	2.00	0.51	0.22	0.00	0.00	0.00	0.09	0.61	0.16
5.00	0.00	0.00	0.00	0.00	0.89	0.09	0.00	0.00	0.00	2.00	0.72	0.11	0.00	0.00	0.00	0.00	0.46	0.07
6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.18	0.00	0.00	0.00	0.00	0.00	0.26	0.00
7.00	0.00	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.00	2.00	1.10	0.27	0.00	0.00	0.00	0.00	0.31	0.42
8.00	0.00	0.00	0.00	0.55	0.91	0.00	0.00	0.00	0.00	1.99	0.42	0.06	0.00	0.00	0.00	0.57	0.75	0.05
9.00	0.00	0.00	0.00	0.59	0.72	0.08	0.09	0.00	0.47	2.00	1.78	0.22	0.00	0.00	0.00	0.20	0.78	0.20
10.00	0.07	0.00	0.00	0.00	0.01	0.08	0.09	0.00	0.24	2.00	1.13	0.08	0.00	0.00	0.00	0.00	0.13	0.13
11.00	0.00	0.00	0.00	1.84	1.84	0.00	0.00	0.00	0.25	2.00	1.61	0.00	0.00	0.00	0.00	0.25	1.04	0.00
12.00	0.00	0.00	0.00	0.88	0.21	0.00	0.00	0.00	0.08	2.00	1.40	0.00	0.00	0.00	0.00	1.06	1.18	0.00
13.00	0.00	0.00	0.00	0.55	1.38	0.00	0.00	0.00	0.00	2.00	0.57	0.00	0.00	0.00	0.00	0.01	0.25	0.01
14.00	0.00	0.00	0.00	0.94	0.45	0.11	0.00	0.00	0.00	1.99	0.59	0.11	0.00	0.00	0.00	0.00	0.13	0.09
15.00	0.25	0.00	0.00	1.19	1.35	0.16	0.27	0.00	2.19	2.00	0.44	0.16	0.00	0.00	0.00	0.00	0.87	0.15
16.00	0.00	0.00	0.00	1.20	0.46	0.05	0.00	0.00	0.00	2.00	1.24	0.08	0.00	0.00	0.00	0.06	0.48	0.08
17.00	0.00	0.00	0.00	0.48	0.78	0.00	0.00	0.00	0.00	2.00	0.73	0.00	0.00	0.00	0.00	0.19	0.89	0.00
18.00	0.00	0.00	0.00	0.97	0.55	0.00	0.00	0.00	0.00	2.00	1.14	0.00	0.00	0.00	0.00	0.00	0.28	0.00
19.00	0.00	0.00	0.00	0.00	0.91	0.75	0.00	0.00	0.00	2.00	0.51	0.86	0.00	0.00	0.00	0.00	0.39	0.73
20.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00	1.99	1.61	0.00	0.00	0.00	0.00	0.13	0.19	0.00
21.00	0.00	0.00	0.00	0.28	0.18	0.00	0.00	0.00	0.00	2.00	0.29	0.00	0.00	0.00	0.00	0.34	0.57	0.00
22.00	0.00	0.00	0.00	0.55	0.40	0.00	0.00	0.00	0.00	2.00	0.02	0.00	0.00	0.00	0.00	0.25	0.31	0.00
23.00	0.00	0.00	0.00	1.06	0.38	0.00	0.00	0.00	0.00	2.00	1.63	0.00	0.00	0.00	0.00	0.55	1.52	0.00
24.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00
25.00	0.00	0.00	0.00	0.66	0.00	0.00	0.00	0.00	0.00	2.00	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	0.00	0.00	0.00	0.67	0.88	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	0.00	0.00	0.00	1.06	0.60	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.55	0.00
28.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.00
29.00	0.05	0.00	0.00	0.00	0.84	0.01	0.05	0.00	0.65	2.00	0.12	0.00	0.00	0.06	0.00	0.00	0.15	0.04
30.00	0.00	0.00	0.00	1.90	1.48	0.05	0.00	0.00	0.49	2.00	1.84	0.06	0.00	0.00	0.00	0.39	0.74	0.05
31.00	0.00	0.00	0.00	0.84	0.26	0.00	0.00	0.00	0.49	2.00	0.45	0.00	0.00	0.00	0.00	0.26	0.05	0.00
32.00	0.00	0.00	0.00	2.18	1.12	0.00	0.00	0.00	0.49	1.99	1.20	0.00	0.00	0.00	0.00	0.00	0.26	0.00
33.00	0.00	0.00	0.00	0.89	0.68	0.00	0.00	0.00	0.00	2.00	0.68	0.00	0.00	0.00	0.00	0.00	1.31	0.00
34.00	0.00	0.00	0.00	1.63	1.84	0.01	0.00	0.00	0.74	2.00	1.52	0.00	0.00	0.00	0.00	0.60	0.46	0.00
35.00	0.00	0.00	0.00	0.95	1.19	0.00	0.00	0.00	0.38	2.00	0.55	0.00	0.00	0.00	0.00	0.58	0.58	0.00
36.00	0.00	0.00	0.00	1.24	0.46	0.00	0.00	0.00	0.00	2.00	1.45	0.00	0.00	0.00	0.00	0.84	0.67	0.00
37.00	0.00	0.00	0.00	1.72	0.80	0.00	0.00	0.00	0.00	2.00	1.24	0.00	0.00	0.00	0.00	0.00	0.81	0.00
38.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	1.38	1.33	0.00
39.00	0.00	0.00	0.00	0.31	0.62	0.00	0.00	0.00	0.00	2.00	1.27	0.00	0.00	0.00	0.00	0.07	0.99	0.00
40.00	0.00	0.00	0.00	0.82	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
