Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.249s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	1.93	0.00	0.00	0.71	1.99	0.00	0.00	0.00	0.00
3.00	1.06	0.59	0.00	1.53	2.00	1.95	0.00	0.00	0.00
4.00	1.98	1.98	1.92	2.00	2.00	2.00	0.00	1.91	1.92
5.00	1.99	1.98	1.99	1.99	2.00	1.99	1.51	1.99	2.00
6.00	1.99	2.00	1.99	2.00	2.00	2.00	1.99	2.00	1.99
7.00	2.00	1.99	2.00	1.99	2.00	1.98	2.00	2.00	1.99
8.00	1.99	2.00	2.00	2.00	1.99	1.99	1.99	1.98	1.99
9.00	2.00	2.00	1.98	2.00	2.00	1.99	2.00	1.99	1.98
10.00	1.99	1.99	1.98	2.00	2.00	2.00	1.98	2.00	2.00
11.00	0.86	0.84	1.80	1.90	2.00	2.00	2.00	2.00	2.00
12.00	0.38	0.38	1.30	1.99	2.00	1.88	1.88	1.90	1.88
13.00	0.13	0.00	1.99	2.00	2.00	1.11	0.00	0.00	0.00
14.00	0.32	0.00	0.01	1.51	1.99	0.00	0.00	0.00	0.00
15.00	0.00	0.00	2.03	2.00	2.00	2.70	1.91	1.07	1.06
16.00	0.73	0.73	1.99	2.00	2.00	1.99	1.99	1.99	1.99
17.00	2.00	1.99	2.01	2.00	2.00	2.00	1.98	1.95	1.99
18.00	1.98	2.00	1.98	2.00	2.00	2.00	1.99	2.00	1.99
19.00	2.00	2.00	2.00	2.00	2.00	1.98	1.98	1.99	2.00
20.00	1.99	1.99	2.00	1.99	1.99	2.00	1.99	2.00	2.00
21.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	1.99	1.99
22.00	1.99	1.98	1.97	2.00	2.00	2.00	2.00	2.00	1.99
23.00	2.00	2.00	2.00	2.00	2.00	1.99	1.99	1.98	1.99
24.00	1.99	2.00	1.99	2.00	2.00	1.99	2.01	2.00	1.99
25.00	1.99	2.00	1.99	2.00	2.00	1.99	1.99	2.00	1.99
26.00	1.99	1.99	1.99	1.99	1.99	2.00	1.99	1.99	1.99
27.00	2.00	2.01	1.99	2.00	2.00	2.00	2.00	1.99	2.00
28.00	1.98	1.99	1.99	2.00	2.00	2.00	2.00	2.00	1.98
29.00	1.99	1.97	2.00	2.00	2.00	1.98	1.99	1.95	2.00
30.00	2.00	2.00	1.98	2.00	2.00	2.01	1.99	2.00	2.00
31.00	1.99	2.00	1.99	2.00	2.00	1.99	2.00	2.00	2.00
32.00	2.00	2.00	1.99	1.99	1.99	1.99	1.99	1.97	1.99
33.00	2.00	2.00	2.00	2.00	2.00	2.00	1.98	1.99	1.99
34.00	1.99	1.99	2.00	2.00	2.00	1.99	1.99	2.00	2.00
35.00	1.97	1.99	1.99	2.00	2.00	1.98	1.97	1.99	1.98
36.00	1.99	2.00	2.00	2.00	2.00	1.99	1.99	2.00	2.00
37.00	2.00	2.00	1.99	2.00	2.00	2.01	2.00	2.00	2.00
38.00	1.98	1.99	2.00	1.99	1.99	1.98	2.00	2.00	1.99
39.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
40.00	1.98	1.99	1.99	2.00	2.00	2.00	1.99	1.98	1.97
41.00	2.00	1.99	1.98	2.00	2.00	2.00	1.98	2.00	1.99
42.00	1.99	2.00	1.98	2.00	2.00	1.98	1.99	2.00	2.00
43.00	1.97	2.00	1.99	2.00	2.00	2.01	2.00	2.00	2.00
