Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.246s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	1.95	0.01	0.00	1.99	0.00	1.97
3.00	1.31	1.19	1.27	2.00	1.91	1.97
4.00	0.89	1.64	1.92	2.00	0.06	2.00
5.00	0.71	1.74	2.05	2.00	0.00	1.94
6.00	0.55	1.24	2.36	2.00	1.92	1.87
7.00	0.00	1.15	1.99	2.00	2.00	2.00
8.00	1.27	0.98	1.40	1.99	1.99	1.95
9.00	0.91	1.58	1.95	2.00	2.01	2.01
10.00	0.99	1.42	1.90	2.00	1.99	1.97
11.00	0.86	1.54	1.97	2.00	2.00	2.01
12.00	0.89	1.51	1.91	2.00	2.00	2.00
13.00	0.62	1.08	2.45	2.00	1.99	2.01
14.00	0.33	1.75	1.37	1.99	2.00	1.97
15.00	0.77	1.35	2.30	2.00	2.00	2.00
16.00	0.00	1.80	1.72	2.00	1.99	1.97
17.00	0.88	1.63	1.79	2.00	2.00	2.00
18.00	0.95	1.42	1.98	2.00	2.00	1.99
19.00	0.04	1.30	1.90	2.00	1.99	1.91
20.00	0.24	1.30	2.41	1.99	2.01	2.00
21.00	0.00	1.15	1.98	2.00	2.00	1.99
22.00	0.00	1.18	1.44	2.00	1.99	2.01
23.00	0.93	1.46	1.80	2.00	1.84	1.81
24.00	0.95	1.57	1.91	2.00	2.01	1.87
25.00	0.86	1.51	1.87	2.00	1.99	1.95
26.00	0.92	1.46	1.86	1.99	2.01	2.05
27.00	0.47	0.95	2.46	2.00	2.00	2.01
28.00	0.00	1.26	1.95	2.00	2.00	1.99
29.00	0.64	2.20	1.37	2.00	1.98	1.97
30.00	0.95	1.47	1.85	2.00	2.01	2.01
31.00	0.85	1.57	1.93	2.00	2.00	2.00
32.00	0.88	1.45	1.86	1.99	1.79	1.77
33.00	0.95	1.65	1.88	2.00	2.00	1.99
34.00	0.91	1.48	1.81	2.00	1.32	0.86
35.00	0.35	0.64	2.36	2.00	2.46	2.31
36.00	0.09	2.71	1.68	2.00	1.99	1.99
37.00	0.71	0.78	2.24	2.00	1.73	1.73
38.00	0.00	0.00	2.04	1.99	2.01	2.01
39.00	0.00	0.66	1.68	2.00	1.98	1.92
40.00	0.47	2.26	1.75	2.00	2.01	2.00
41.00	0.85	1.57	1.90	2.00	2.00	1.97
42.00	0.92	1.52	1.85	2.00	1.99	2.00
43.00	0.89	1.40	1.97	2.00	2.00	1.98
44.00	0.11	1.58	2.01	1.99	1.98	2.01
45.00	0.54	1.98	2.06	2.00	2.01	1.91
46.00	0.82	1.71	1.81	2.00	1.88	0.45
47.00	0.57	0.92	2.40	2.00	2.00	2.74
48.00	0.00	2.36	1.66	2.00	1.98	1.95
49.00	0.89	1.66	1.80	2.00	2.01	2.05
50.00	0.87	1.52	1.84	2.00	2.00	1.98
51.00	0.99	1.48	1.95	1.99	2.00	1.98
52.00	0.95	1.40	1.80	2.00	1.99	2.03
53.00	0.88	1.57	1.87	2.00	1.99	1.97
54.00	1.00	1.50	1.91	2.00	2.01	2.01
55.00	0.37	0.77	2.47	2.00	1.99	2.00
56.00	0.00	1.60	1.68	2.00	1.99	1.98
57.00	0.75	1.77	1.94	1.99	2.01	2.03
58.00	0.00	0.00	2.23	2.00	1.95	1.99
59.00	0.49	1.81	1.64	2.00	1.88	1.08
60.00	0.60	0.65	1.97	2.00	2.00	2.21
61.00	1.15	1.51	1.66	2.00	1.99	1.97
62.00	0.81	1.45	1.85	2.00	1.99	2.01
63.00	0.98	1.45	1.85	1.99	2.00	2.01
64.00	0.86	1.57	1.88	2.00	2.00	1.97
65.00	0.87	1.60	1.91	2.00	1.97	1.91
66.00	0.95	1.47	1.78	2.00	1.84	1.35
67.00	0.92	1.44	1.99	2.00	1.93	1.81
68.00	1.07	1.42	1.81	2.00	1.99	2.01
69.00	0.93	1.55	1.87	1.99	1.99	1.97
70.00	0.94	1.46	1.83	2.00	2.00	2.01
71.00	0.47	0.82	2.41	2.00	1.99	2.01
72.00	0.00	0.93	1.88	2.00	1.98	2.00
