Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.292s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	1.78	0.00	0.00	0.00	1.99	0.00	0.24	0.00
3.00	1.91	1.80	0.07	0.00	2.00	0.00	1.51	0.00
4.00	1.79	1.14	0.73	0.00	2.00	0.00	0.66	0.00
5.00	1.97	1.61	0.74	0.00	2.00	0.00	0.34	0.00
6.00	2.01	1.57	1.05	0.04	2.00	0.00	1.17	0.00
7.00	2.00	1.15	0.28	0.12	2.00	0.00	0.06	0.00
8.00	1.98	1.40	1.32	0.02	1.99	0.00	0.06	0.01
9.00	2.01	2.01	0.93	0.00	2.00	0.00	0.71	0.00
10.00	1.67	1.73	1.20	0.04	2.00	0.00	0.80	0.06
11.00	0.80	0.67	0.33	0.00	2.00	0.00	0.15	0.01
12.00	1.42	1.17	0.55	0.01	2.00	0.00	1.05	0.02
13.00	1.87	1.70	0.88	0.00	2.00	1.08	1.21	0.00
14.00	0.19	1.10	0.62	0.31	1.99	0.19	0.13	0.45
15.00	1.88	2.24	1.73	0.00	2.00	0.44	0.00	0.00
16.00	2.14	1.94	1.57	0.00	2.00	1.97	0.02	0.00
17.00	1.85	0.97	0.48	0.09	2.00	0.26	0.09	0.00
18.00	0.32	1.05	0.68	0.00	2.00	0.00	0.00	0.04
19.00	1.55	1.46	0.80	0.32	2.00	0.00	0.67	0.15
20.00	1.79	2.44	2.14	0.02	1.99	0.00	1.07	0.00
21.00	1.95	1.13	1.30	0.00	2.00	0.00	0.00	0.00
22.00	2.04	1.67	0.89	0.73	2.00	0.00	0.66	0.21
23.00	0.85	1.40	1.07	0.28	2.00	0.31	0.41	0.12
24.00	0.58	1.86	2.03	0.01	2.00	0.00	0.69	0.66
25.00	1.14	0.28	0.07	1.52	2.00	0.29	1.25	0.79
26.00	2.63	1.98	1.64	0.98	1.99	2.26	0.93	0.12
27.00	2.03	1.34	0.85	0.11	2.00	2.03	0.27	0.00
28.00	1.99	2.01	2.10	0.00	2.00	0.74	0.38	0.08
29.00	1.97	1.12	1.21	0.09	2.00	2.14	0.40	0.00
30.00	1.90	1.98	2.25	0.60	2.00	0.00	0.53	0.00
31.00	2.03	0.32	0.38	0.00	2.00	1.37	0.00	0.00
32.00	1.99	1.31	0.66	0.01	1.99	2.30	0.64	0.05
33.00	1.13	1.80	1.88	0.00	2.00	0.55	0.67	0.18
34.00	2.33	1.15	1.11	0.00	2.00	0.00	0.00	0.00
35.00	2.00	0.73	0.39	0.00	2.00	0.01	0.64	0.00
36.00	1.98	1.21	0.33	0.00	2.00	0.18	0.00	0.00
37.00	1.88	0.37	0.71	0.00	2.00	0.08	0.39	0.00
38.00	0.89	0.80	0.84	0.00	1.99	0.16	0.09	0.00
39.00	1.19	1.41	1.19	0.00	2.00	0.93	0.66	0.00
40.00	1.99	1.19	0.88	0.01	2.00	1.46	0.32	0.09
41.00	1.84	1.73	1.80	0.00	2.00	1.71	0.00	0.00
42.00	1.17	1.53	1.12	0.69	2.00	1.02	1.46	0.38
43.00	2.08	1.28	0.79	0.29	2.00	2.05	1.26	0.20
44.00	1.01	0.33	0.16	0.14	1.99	0.89	0.28	0.18
45.00	0.91	0.00	0.00	0.04	2.00	0.73	0.42	0.04
46.00	1.12	1.39	1.32	0.00	2.00	1.53	0.00	0.00
47.00	0.66	1.91	1.77	0.16	2.00	0.02	0.92	0.00
48.00	1.95	2.01	1.67	0.21	2.00	1.60	0.21	0.21
49.00	1.46	1.81	1.19	0.25	2.00	0.00	0.80	0.05
50.00	2.03	1.84	1.24	0.00	2.00	0.82	1.20	0.14
51.00	1.67	1.86	1.46	0.21	1.99	1.64	0.22	0.18
52.00	2.30	1.93	1.66	0.45	2.00	0.28	1.63	0.82
53.00	1.61	1.84	2.30	0.05	2.00	0.00	0.25	0.00
54.00	2.00	1.64	1.64	0.00	2.00	1.27	0.37	0.00
55.00	0.74	1.39	1.07	0.54	2.00	0.73	0.48	0.00
56.00	1.14	0.74	0.29	0.02	2.00	0.39	0.21	0.20
57.00	1.80	1.44	1.46	1.24	1.99	0.00	1.33	1.19
58.00	2.00	2.00	2.00	0.14	2.00	0.00	0.18	0.00
59.00	2.01	2.00	2.00	0.00	2.00	0.00	0.00	0.00
60.00	2.00	2.00	1.99	1.63	2.00	0.00	1.63	1.60
61.00	2.00	1.99	2.00	1.83	2.00	0.00	1.83	1.83
62.00	1.88	1.28	1.27	1.32	2.00	0.00	1.71	1.18
63.00	1.99	2.04	0.01	1.45	1.99	0.02	1.64	1.34
64.00	2.00	1.88	1.22	1.88	2.00	0.00	2.00	2.00
65.00	2.00	2.00	0.00	1.99	2.00	0.00	2.00	2.00
66.00	1.98	1.95	0.00	1.88	2.00	0.00	1.87	1.86
67.00	1.80	1.64	1.48	0.16	2.00	0.00	0.22	0.14
68.00	1.99	2.00	0.00	1.20	2.00	2.34	1.07	1.14
69.00	1.83	1.75	1.87	1.08	1.99	1.54	1.55	0.89
70.00	2.11	1.35	0.72	0.04	2.00	1.73	0.32	0.06
71.00	1.50	2.00	0.00	0.22	2.00	1.47	0.25	0.07
72.00	2.40	1.99	0.00	0.00	2.00	1.97	0.00	0.00
73.00	2.00	2.01	0.00	0.00	2.00	2.01	0.00	0.00
74.00	2.00	1.95	0.00	0.00	2.00	2.00	0.00	0.00
75.00	1.99	1.94	0.00	1.74	1.99	1.99	1.73	1.75
76.00	2.00	0.68	0.37	0.32	2.00	1.87	0.33	0.18
77.00	2.00	2.46	2.43	0.00	2.00	1.75	0.04	0.00
78.00	2.00	1.94	1.87	1.08	2.00	0.46	1.18	1.08
79.00	2.00	2.00	1.99	0.39	2.00	0.00	1.17	0.74
