Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.714s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.45
5.00	0.00	0.69	0.00	0.06	2.00	0.00	0.53	0.00
6.00	1.47	0.79	0.00	0.06	2.00	1.59	0.08	0.00
7.00	1.95	1.15	0.12	0.01	2.00	2.14	0.22	0.62
8.00	1.98	2.06	0.00	0.06	1.99	2.00	0.54	0.02
9.00	1.55	1.63	0.00	0.00	2.00	1.59	0.05	0.01
10.00	1.61	1.90	1.11	0.00	2.00	2.04	0.11	0.24
11.00	2.00	1.79	0.69	0.00	2.00	1.57	0.04	0.00
12.00	1.94	1.83	0.45	0.00	2.00	1.87	0.49	1.22
13.00	1.95	1.98	0.00	0.00	2.00	2.00	2.01	0.00
14.00	1.98	2.05	0.00	0.00	1.99	2.01	0.47	0.00
15.00	1.90	1.99	0.00	0.08	2.00	1.94	1.67	0.02
16.00	2.08	1.98	0.00	0.24	2.00	2.06	0.71	0.11
17.00	1.95	1.93	0.00	0.21	2.00	1.99	1.01	0.33
18.00	1.99	1.91	0.00	0.00	2.00	0.46	1.21	0.02
19.00	1.51	1.52	0.32	0.00	2.00	1.31	0.52	0.58
20.00	1.54	1.90	0.00	0.37	1.99	1.45	1.12	0.00
21.00	1.90	1.44	0.00	0.34	2.00	1.79	0.62	0.00
22.00	1.93	1.79	0.00	0.58	2.00	1.98	1.28	0.00
23.00	2.00	2.00	0.00	0.16	2.00	2.01	1.20	0.46
24.00	1.99	1.84	0.00	0.00	2.00	1.99	1.44	0.85
