Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.990s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	1.87	0.00	0.00	1.99	0.00	0.00
3.00	1.47	0.00	0.00	2.00	1.34	0.00
4.00	0.84	0.00	0.24	2.00	1.48	0.00
5.00	1.58	0.77	1.72	2.00	2.56	0.09
6.00	2.46	0.19	0.20	2.00	1.37	0.00
7.00	1.28	0.29	0.49	2.00	1.10	0.09
8.00	1.46	0.05	0.68	1.99	0.98	0.01
9.00	1.68	0.01	0.09	2.00	0.53	0.00
10.00	2.07	0.28	0.48	2.00	1.93	0.12
11.00	2.07	0.02	0.05	2.00	1.67	0.00
12.00	2.13	0.33	0.64	2.00	2.23	0.12
13.00	1.80	0.00	0.33	2.00	1.99	0.00
14.00	1.77	0.39	0.89	1.99	1.92	0.18
15.00	2.30	0.18	0.52	2.00	2.00	0.18
16.00	2.10	0.00	0.01	2.00	1.99	0.00
17.00	1.85	0.78	0.80	2.00	1.77	0.74
18.00	1.85	0.77	1.67	2.00	1.92	0.00
19.00	2.27	0.77	0.97	2.00	2.01	0.00
20.00	2.00	1.73	1.72	1.99	2.00	0.00
21.00	1.99	2.00	2.00	2.00	1.99	0.00
22.00	1.99	2.00	1.99	2.00	1.99	0.00
23.00	1.91	1.77	1.83	2.00	2.00	0.04
24.00	1.78	0.00	0.26	2.00	1.64	0.16
25.00	1.28	0.51	1.10	2.00	1.10	0.19
26.00	2.61	0.98	2.00	1.99	2.03	0.21
27.00	1.92	0.93	1.14	2.00	1.77	0.00
28.00	2.12	0.60	0.69	2.00	2.14	0.00
29.00	2.00	0.78	0.78	2.00	1.99	0.00
30.00	2.00	1.99	1.99	2.00	2.00	0.00
31.00	2.00	2.01	2.01	2.00	2.00	0.00
32.00	2.00	1.99	2.00	1.99	1.99	0.00
33.00	2.00	2.00	2.00	2.00	2.00	0.00
34.00	1.67	0.65	0.77	2.00	1.50	0.02
35.00	1.88	0.09	0.06	2.00	2.25	0.01
36.00	2.33	0.28	0.38	2.00	2.00	0.00
37.00	2.07	0.00	0.00	2.00	2.00	0.00
38.00	1.99	0.01	0.04	1.99	2.00	0.00
39.00	1.99	0.93	0.94	2.00	2.00	0.00
40.00	2.00	2.01	2.00	2.00	2.00	0.00
41.00	2.00	1.98	2.00	2.00	2.00	0.00
42.00	2.00	2.00	1.99	2.00	2.00	0.00
43.00	2.00	2.00	2.00	2.00	2.00	0.00
44.00	2.00	2.00	2.00	1.99	1.99	0.00
45.00	1.99	0.20	0.58	2.00	2.00	0.02
46.00	2.00	0.00	0.02	2.00	2.00	0.00
47.00	1.83	0.00	0.00	2.00	1.90	0.00
48.00	2.14	0.00	0.00	2.00	1.99	0.00
49.00	2.00	0.00	2.50	2.00	2.00	0.04
50.00	2.00	0.00	1.99	2.00	2.00	0.06
51.00	2.00	0.00	2.00	1.99	2.00	0.01
52.00	2.00	0.00	2.00	2.00	2.00	0.04
53.00	1.98	0.00	1.94	2.00	1.97	0.07
54.00	2.01	0.00	1.65	2.00	2.03	0.06
55.00	1.66	0.00	0.01	2.00	1.20	0.00
56.00	2.26	0.62	1.13	2.00	1.98	0.24
57.00	2.04	0.00	0.02	1.99	2.00	0.00
58.00	1.99	0.00	0.00	2.00	1.51	0.00
59.00	1.33	0.00	0.02	2.00	2.07	0.00
60.00	2.10	1.00	1.30	2.00	1.71	0.39
61.00	1.83	0.32	0.55	2.00	1.90	0.16
62.00	2.30	0.53	1.52	2.00	2.01	0.65
63.00	1.94	0.64	0.65	1.99	2.00	0.54
64.00	2.06	1.07	1.02	2.00	2.00	1.14
65.00	1.85	0.42	0.68	2.00	1.81	0.34
66.00	2.10	0.00	1.02	2.00	2.00	0.00
67.00	2.03	0.00	2.03	2.00	2.01	0.00
68.00	2.00	0.00	2.00	2.00	2.00	0.00
69.00	2.00	0.00	1.98	1.99	2.00	0.00
70.00	1.99	0.00	2.00	2.00	2.00	0.00
71.00	2.00	0.00	2.00	2.00	1.99	0.00
72.00	2.00	0.00	2.00	2.00	2.00	0.00
73.00	2.00	0.00	2.00	2.00	2.00	0.00
74.00	2.00	0.00	1.99	2.00	2.00	0.00
75.00	2.00	0.00	1.99	1.99	2.00	0.00
76.00	1.99	0.00	2.00	2.00	2.00	0.00
77.00	2.00	0.00	0.09	2.00	1.73	0.00
78.00	1.92	0.00	0.27	2.00	1.53	0.01
79.00	0.94	0.01	1.19	2.00	1.32	0.14
80.00	1.91	0.00	0.00	2.00	1.15	0.00
81.00	1.58	0.00	0.00	1.99	1.15	0.00
82.00	1.53	0.01	0.05	2.00	1.41	0.00
83.00	2.30	0.61	0.68	2.00	1.60	0.39
84.00	2.48	0.45	0.54	2.00	1.66	0.15
85.00	2.00	0.21	1.04	2.00	2.16	0.14
86.00	2.03	0.00	0.00	2.00	2.00	0.00
87.00	1.98	0.00	0.00	1.99	2.00	0.00
88.00	2.00	0.00	0.35	2.00	1.99	0.00
89.00	2.00	0.00	1.30	2.00	2.00	0.00
90.00	1.99	0.00	2.91	2.00	2.00	0.00
91.00	2.00	0.00	1.99	2.00	1.99	0.00
92.00	2.00	0.00	2.01	2.00	2.00	0.00
93.00	2.00	0.00	1.98	1.99	1.99	0.00
94.00	2.00	0.00	2.01	2.00	2.00	0.00
95.00	1.97	0.42	1.94	2.00	1.98	0.35
96.00	1.98	0.25	1.01	2.00	1.91	0.12
97.00	1.86	0.44	0.41	2.00	1.70	0.02
98.00	1.38	0.06	0.06	2.00	1.45	0.00
99.00	1.83	0.00	0.00	2.00	2.06	0.16
100.00	1.98	0.01	0.07	1.99	0.86	0.00
101.00	1.30	0.64	0.37	2.00	1.52	0.41
102.00	2.53	0.18	1.98	2.00	2.00	0.18
103.00	2.00	0.79	1.26	2.00	2.00	0.80
104.00	2.00	0.00	0.65	2.00	1.94	0.00
105.00	2.00	2.57	2.27	2.00	1.99	2.26
106.00	1.99	2.00	2.00	1.99	2.00	2.00
107.00	2.00	1.99	2.00	2.00	2.00	2.00
108.00	2.00	1.99	1.99	2.00	2.00	1.99
109.00	2.00	2.00	2.00	2.00	2.00	2.00
110.00	2.00	2.00	2.00	2.00	2.00	1.99
111.00	2.00	2.00	2.00	2.00	1.99	2.00
112.00	1.99	2.00	2.00	1.99	2.00	1.99
113.00	2.00	2.00	2.00	2.00	2.00	2.01
114.00	2.00	2.00	2.00	2.00	2.00	1.99
115.00	2.00	1.99	1.99	2.00	2.00	2.00
116.00	2.00	2.00	2.00	2.00	2.00	1.99
117.00	2.00	2.00	2.00	2.00	1.99	2.00
118.00	1.99	2.00	2.00	1.99	2.00	2.00
119.00	2.00	2.00	2.00	2.00	2.00	2.00
120.00	2.00	2.00	2.00	2.00	2.00	1.99
121.00	2.00	1.99	1.99	2.00	2.00	2.00
122.00	2.00	1.99	1.99	2.00	1.99	2.00
123.00	2.00	2.00	2.00	2.00	2.01	2.00
124.00	1.99	2.00	2.00	1.99	1.99	2.00
125.00	2.00	1.98	2.00	2.00	2.00	2.00
126.00	2.00	1.99	1.99	2.00	2.00	1.99
127.00	2.00	2.00	2.00	2.00	2.00	2.00
128.00	2.00	2.00	2.00	2.00	2.00	1.99
129.00	2.00	2.00	2.00	2.00	1.99	2.00
130.00	1.99	2.00	2.00	1.99	2.00	2.00
131.00	2.00	2.00	2.00	2.00	2.00	2.00
132.00	2.00	2.00	2.00	2.00	2.00	1.99
133.00	2.00	1.98	1.99	2.00	2.00	2.00
134.00	2.00	2.00	2.01	2.00	2.00	1.99
135.00	2.00	2.00	1.99	2.00	2.00	2.00
136.00	1.99	2.00	2.00	1.99	1.99	2.00
137.00	2.00	2.00	2.00	2.00	2.00	2.00
138.00	2.00	2.00	2.00	2.00	2.00	2.00
139.00	2.00	1.99	2.00	2.00	2.00	1.99
140.00	2.00	2.01	2.00	2.00	2.00	2.00
141.00	2.00	1.99	1.99	2.00	1.99	2.00
142.00	1.99	2.00	2.00	2.00	2.00	2.00
143.00	2.00	2.00	2.00	1.99	2.00	2.00
144.00	2.00	2.00	2.00	2.00	2.00	2.00
145.00	2.00	2.00	2.00	2.00	2.00	1.99
146.00	2.00	1.98	1.99	2.00	2.00	1.98
147.00	2.00	2.00	2.00	2.00	2.00	2.00
148.00	2.00	2.00	2.00	2.00	1.99	2.00
149.00	1.99	1.98	2.00	1.99	2.00	2.00
150.00	2.00	1.99	2.00	2.00	2.00	2.00
151.00	2.00	1.99	2.00	2.00	2.00	1.99
152.00	2.00	1.99	1.99	2.00	2.00	1.99
153.00	2.00	2.00	2.00	2.00	1.99	2.00
154.00	2.00	2.00	2.00	2.00	2.00	2.00
155.00	1.99	1.99	2.00	1.99	2.00	2.00
156.00	2.00	2.00	2.00	2.00	2.00	2.00
157.00	2.00	2.00	2.00	2.00	2.00	1.99
