Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.261s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.49	1.99	0.00	0.00	0.46	0.15	0.00
3.00	0.00	0.00	0.00	0.68	0.00	1.30	2.00	0.93	0.00	0.42	1.28	1.07
4.00	0.00	0.00	0.05	0.00	0.00	0.86	2.00	0.80	0.00	1.88	0.91	1.05
5.00	0.00	0.00	0.05	0.00	0.00	0.93	2.00	0.49	0.00	0.79	1.25	0.34
6.00	0.00	0.00	0.40	1.41	0.00	0.69	2.00	0.68	0.00	0.67	0.64	0.00
7.00	0.00	0.00	1.51	1.39	0.00	0.57	2.00	0.18	0.00	0.08	2.58	0.66
8.00	0.00	0.00	1.52	0.81	0.00	1.04	1.99	0.53	0.00	0.00	1.99	0.00
9.00	0.00	0.00	2.11	0.00	0.00	1.61	2.00	0.00	0.00	0.00	1.98	2.40
10.00	0.00	0.00	1.79	0.60	0.00	1.04	2.00	1.71	0.00	0.00	1.90	1.34
11.00	0.00	0.00	0.31	0.48	0.00	1.40	2.00	0.88	0.00	1.41	0.51	0.29
12.00	0.00	0.00	0.25	0.38	0.00	1.07	2.00	0.39	0.00	0.00	2.08	0.61
13.00	0.00	0.01	2.07	0.34	0.00	0.28	2.00	0.85	0.00	0.00	1.05	0.47
14.00	0.00	0.00	0.39	0.39	0.00	0.27	1.99	0.52	0.00	1.64	1.37	0.59
15.00	0.00	0.01	2.59	1.10	0.00	2.39	2.00	1.35	0.00	0.98	1.45	0.98
16.00	0.00	0.42	1.27	1.13	0.00	1.46	2.00	1.18	0.00	0.00	1.45	2.19
17.00	0.00	0.09	0.67	0.19	0.00	0.39	2.00	2.31	0.00	0.18	1.70	1.74
18.00	0.00	0.00	2.11	0.00	0.00	1.93	2.00	0.93	0.00	0.07	1.91	1.20
19.00	0.00	0.09	1.68	1.95	0.00	2.00	2.00	1.95	0.00	0.00	1.99	0.24
20.00	0.00	0.32	1.77	1.24	0.00	1.99	1.99	1.74	0.00	0.48	1.75	0.29
21.00	0.00	0.00	0.25	0.15	0.00	0.64	2.00	0.61	0.00	0.02	0.59	1.15
22.00	0.00	0.01	1.73	0.14	0.00	0.81	2.00	0.07	0.00	1.24	1.14	0.60
23.00	0.00	0.00	1.92	1.63	0.00	2.25	2.00	1.72	0.00	0.38	1.53	1.08
24.00	0.00	0.00	2.01	0.88	0.00	2.01	2.00	1.66	0.00	0.00	2.01	1.74
25.00	0.00	0.00	1.99	1.48	0.53	1.42	2.00	0.97	0.00	1.44	1.02	1.34
26.00	0.00	0.00	1.61	0.67	0.75	1.66	1.99	0.58	0.00	1.10	0.25	0.21
27.00	0.00	0.00	1.35	1.38	0.01	2.26	2.00	1.51	0.00	0.12	1.87	1.22
28.00	0.00	0.00	1.12	1.31	0.24	1.67	2.00	1.54	0.00	0.61	1.42	0.47
29.00	0.00	0.00	1.32	1.17	0.22	0.06	2.00	1.18	0.00	0.34	1.41	0.14
30.00	0.00	0.00	0.54	0.27	1.18	1.68	2.00	0.77	0.00	1.46	1.40	0.74
31.00	0.00	0.00	1.53	1.26	0.06	0.78	2.00	0.61	0.00	0.25	0.81	1.45
32.00	0.00	0.00	1.11	1.06	0.77	1.72	1.99	1.06	0.00	0.89	1.44	0.92
33.00	0.00	0.00	1.86	1.79	0.00	2.00	2.00	1.90	0.00	0.00	2.00	1.18
34.00	0.00	0.00	2.00	2.00	0.00	2.00	2.00	2.00	0.00	0.00	2.00	0.00
35.00	0.00	0.00	0.60	0.29	0.00	2.00	2.00	1.12	0.00	0.00	2.00	2.07
36.00	0.00	0.00	0.95	0.48	0.13	1.99	2.00	1.67	0.00	0.21	1.99	1.39
37.00	0.00	0.00	1.30	0.39	0.13	1.83	2.00	1.81	0.00	0.22	2.00	0.00
38.00	0.00	0.00	1.87	1.31	0.39	0.68	1.99	1.12	0.00	0.84	1.05	0.60
39.00	0.00	0.00	1.87	1.90	0.67	1.66	2.00	1.21	0.00	0.68	1.78	0.41
40.00	0.00	0.00	1.04	1.46	0.45	1.80	2.00	0.66	0.00	0.42	0.66	0.67
41.00	0.00	0.00	1.30	1.88	0.98	1.98	2.00	1.86	0.00	1.12	2.63	1.54
42.00	0.00	0.00	1.37	1.42	0.35	1.46	2.00	1.27	0.00	0.35	1.90	1.41
43.00	0.00	0.00	1.17	1.61	0.16	0.00	2.00	1.75	0.00	0.16	1.84	2.03
44.00	0.00	0.00	1.98	2.01	1.18	1.45	1.99	1.86	0.00	1.31	1.72	1.66
45.00	0.00	0.00	1.64	1.58	0.38	1.79	2.00	2.18	0.00	0.61	1.70	1.88
46.00	0.00	0.00	0.29	0.78	0.31	0.59	2.00	1.47	0.00	0.74	1.35	0.53
47.00	0.00	0.00	0.32	1.80	0.00	1.71	2.00	1.91	0.00	0.01	2.01	1.95
48.00	0.00	0.00	0.97	0.01	0.73	1.26	2.00	0.74	0.00	1.04	1.45	0.69
49.00	0.00	0.00	1.01	1.72	0.93	1.40	2.00	1.38	0.00	0.95	1.54	1.30
