Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.164s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.73	1.99	0.00	1.32
3.00	0.00	0.00	1.06	2.00	1.63	0.99
4.00	0.00	1.73	0.87	2.00	2.28	1.99
5.00	1.83	2.00	1.26	2.00	1.94	0.81
6.00	2.01	1.95	2.11	2.00	1.91	0.59
7.00	1.98	1.68	0.84	2.00	1.99	0.00
8.00	0.74	1.18	0.59	1.99	1.94	1.31
9.00	0.51	0.64	0.19	2.00	2.01	0.20
10.00	0.98	0.85	0.28	2.00	1.50	0.79
11.00	0.88	0.88	0.25	2.00	1.83	1.05
12.00	0.69	1.18	0.67	2.00	2.11	2.12
13.00	1.70	1.50	0.31	2.00	1.64	0.67
14.00	2.04	1.51	1.05	1.99	2.00	1.54
15.00	1.91	2.20	0.65	2.00	1.77	0.02
16.00	1.81	1.67	0.00	2.00	1.50	0.59
17.00	2.06	1.35	0.14	2.00	1.80	0.85
18.00	2.00	2.33	1.48	2.00	1.93	1.67
19.00	2.00	2.00	2.00	2.00	1.99	2.00
20.00	1.99	2.00	2.00	1.99	2.00	2.00
21.00	2.00	2.00	2.00	2.00	2.00	2.00
22.00	2.00	1.99	2.00	2.00	2.00	2.00
23.00	2.00	1.99	2.00	2.00	2.00	1.99
24.00	2.00	2.00	1.99	2.00	2.00	2.00
25.00	2.00	1.98	1.99	2.00	2.00	2.00
26.00	1.99	2.00	2.00	1.99	1.99	2.00
27.00	2.00	1.99	2.00	2.00	2.00	2.00
28.00	2.00	2.00	2.00	2.00	1.99	2.00
29.00	2.00	2.00	2.00	2.00	2.00	2.00
30.00	2.00	1.99	2.00	2.00	1.99	1.99
31.00	2.00	1.99	1.99	2.00	2.00	2.00
32.00	1.99	2.00	2.00	1.99	2.00	2.00
33.00	2.00	2.00	2.00	2.00	1.99	2.00
34.00	2.00	2.00	2.00	2.00	2.00	2.00
35.00	2.00	2.00	2.00	2.00	2.00	2.00
36.00	2.00	1.98	1.98	2.00	2.00	1.99
37.00	2.00	1.98	2.00	2.00	1.99	2.00
38.00	1.99	1.99	2.00	1.99	2.00	2.00
39.00	2.00	2.00	2.00	2.00	2.00	2.00
40.00	2.00	2.00	2.00	2.00	2.00	2.00
41.00	2.00	2.00	2.00	2.00	2.00	2.00
42.00	2.00	1.99	1.99	2.00	2.00	2.00
43.00	2.00	1.99	2.00	2.00	1.99	1.99
44.00	1.99	2.00	2.00	1.99	2.00	2.00
45.00	2.00	1.99	2.00	2.00	2.00	2.00
46.00	2.00	2.00	2.00	2.00	2.00	2.00
47.00	2.00	2.00	2.00	2.00	2.00	2.00
48.00	2.00	1.99	2.00	2.00	2.00	1.99
49.00	2.00	2.00	1.99	2.00	1.99	2.00
50.00	1.99	1.99	2.00	2.00	2.00	2.00
51.00	2.00	2.00	1.99	1.99	2.00	2.00
52.00	2.00	2.00	2.00	2.00	1.99	2.00
53.00	2.00	1.99	2.00	2.00	1.99	2.00
54.00	2.00	2.00	2.00	2.00	2.00	1.99
55.00	2.00	1.98	1.99	2.00	1.99	2.00
56.00	2.00	2.00	2.00	2.00	2.00	2.00
57.00	1.99	2.00	2.00	1.99	2.00	2.00
58.00	2.00	2.00	2.00	2.00	2.00	2.00
59.00	2.00	1.99	2.00	2.00	2.00	2.00
60.00	2.00	1.99	2.00	2.00	2.00	1.99
61.00	2.00	1.99	1.99	2.00	2.00	2.00
62.00	2.00	1.98	1.99	2.00	1.98	2.00
63.00	1.99	1.99	1.99	1.99	2.00	2.00
64.00	2.00	2.00	2.00	2.00	2.00	2.00
65.00	2.00	2.00	2.00	2.00	2.00	2.00
66.00	2.00	2.00	1.99	2.00	2.00	2.00
67.00	2.00	1.99	2.00	2.00	2.00	2.00
68.00	2.00	2.00	2.00	2.00	1.99	1.99
69.00	1.99	1.99	2.00	1.99	2.00	2.00
70.00	2.00	1.99	2.00	2.00	2.00	2.00
71.00	2.00	1.99	2.00	2.00	2.00	2.00
72.00	2.00	1.99	2.00	2.00	2.00	2.00
73.00	2.00	1.99	1.99	2.00	2.00	2.00
74.00	2.00	2.00	2.00	2.00	1.99	1.99
75.00	1.99	1.99	2.00	1.99	2.00	2.00
76.00	2.00	2.00	2.00	2.00	2.00	2.00
77.00	2.00	2.00	2.00	2.00	2.00	2.00
78.00	2.00	2.00	2.00	2.00	2.00	2.00
79.00	2.00	1.99	1.99	2.00	2.00	2.00
80.00	2.00	2.00	2.00	2.00	2.00	1.99
81.00	1.99	2.00	2.00	1.99	1.99	2.00
82.00	2.00	2.00	2.00	2.00	2.00	2.00
83.00	2.00	2.00	2.00	2.00	2.00	2.00
84.00	2.00	1.99	2.00	2.00	2.00	2.00
85.00	2.00	1.98	1.99	2.00	2.00	1.99
86.00	2.00	1.99	2.00	2.00	1.99	2.00
87.00	1.99	1.98	2.00	1.99	1.98	2.00
88.00	2.00	1.99	2.00	2.00	2.00	2.00
89.00	2.00	2.00	2.00	2.00	2.00	2.00
90.00	2.00	1.98	1.99	2.00	2.00	2.00
91.00	2.00	2.00	1.99	2.00	2.00	1.99
92.00	2.00	1.98	1.99	2.00	2.00	2.00
93.00	1.99	2.00	2.00	1.99	1.99	2.00
94.00	2.00	1.99	2.00	2.00	2.00	2.00
95.00	2.00	2.00	2.00	2.00	2.00	2.00
96.00	2.00	2.00	1.99	2.00	2.00	2.00
97.00	2.00	2.00	1.99	2.00	1.99	2.00
98.00	2.00	1.99	2.00	2.00	2.00	1.99
99.00	1.99	2.00	2.00	2.00	1.99	2.00
100.00	2.00	2.00	2.00	1.99	1.99	2.00
101.00	2.00	2.00	2.00	2.00	2.00	2.00
102.00	2.00	2.00	2.00	2.00	1.99	2.00
103.00	2.00	2.00	1.99	2.00	2.00	2.00
104.00	2.00	1.99	2.00	2.00	2.00	2.00
105.00	2.00	2.00	2.00	2.00	1.99	1.99
106.00	1.99	2.00	2.00	1.99	1.99	2.00
107.00	2.00	1.99	2.00	2.00	2.00	2.00
108.00	2.00	1.99	2.00	2.00	2.00	2.00
109.00	2.00	1.98	1.99	2.00	2.00	2.00
110.00	2.00	1.98	2.00	2.00	2.00	1.99
111.00	2.00	2.00	2.00	2.00	1.99	2.00
112.00	1.99	1.99	2.00	1.99	2.00	2.00
113.00	2.00	2.00	2.00	2.00	2.00	2.00
114.00	2.00	1.99	1.99	2.00	2.00	2.00
115.00	2.00	1.99	1.04	2.00	2.00	2.00
116.00	2.00	1.98	0.00	2.00	1.99	1.99
117.00	1.99	2.00	2.67	2.00	2.00	2.00
118.00	2.00	2.00	1.81	1.99	2.00	1.80
119.00	2.00	1.08	0.31	2.00	1.10	0.60
120.00	1.97	2.63	0.97	2.00	2.34	1.97
121.00	2.03	2.01	1.73	2.00	2.00	2.05
122.00	1.97	0.95	0.31	2.00	1.01	0.57
123.00	2.00	1.80	0.37	2.00	1.88	1.59
124.00	2.03	2.13	1.45	1.99	2.00	1.02
125.00	1.97	1.63	1.04	2.00	1.40	0.47
126.00	2.04	1.13	0.65	2.00	1.95	0.19
127.00	1.99	2.71	1.74	2.00	2.03	0.01
128.00	0.65	0.69	0.11	2.00	0.49	0.00
129.00	0.08	0.84	0.49	2.00	2.13	0.38
130.00	0.37	0.86	0.44	1.99	1.35	0.60
131.00	1.08	0.91	0.19	2.00	1.05	0.47
132.00	0.55	0.62	0.44	2.00	0.22	0.00
133.00	2.67	1.52	0.61	2.00	2.10	0.16
