Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.275s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	1.91	1.80	1.45	1.99	0.00	1.94	1.48	0.00
3.00	1.50	1.98	1.92	2.00	2.00	0.00	2.00	2.00	0.00
4.00	1.98	1.99	1.98	2.00	2.00	0.00	2.00	1.99	1.26
5.00	1.66	1.70	1.47	1.46	2.00	1.95	0.93	0.55	0.48
6.00	2.00	1.95	1.99	2.00	2.00	1.48	0.53	0.25	0.00
7.00	2.00	1.94	1.99	1.99	2.00	1.87	1.87	0.29	0.00
8.00	2.00	1.98	2.00	2.00	1.99	1.50	0.42	0.00	0.00
9.00	2.00	1.98	1.99	2.00	2.00	1.78	0.61	0.00	0.00
10.00	1.81	1.80	1.99	2.00	2.00	1.98	1.92	0.54	0.48
11.00	0.00	0.00	1.80	1.81	2.00	0.86	0.80	0.81	0.04
12.00	1.93	1.90	1.97	2.00	2.00	0.49	0.00	0.00	0.00
13.00	1.70	1.73	1.78	1.97	2.00	1.90	1.71	1.41	1.11
14.00	1.78	1.81	1.84	1.99	1.99	1.91	1.68	0.93	0.12
15.00	2.00	1.97	1.99	2.00	2.00	1.33	0.46	0.00	0.00
16.00	0.45	0.44	0.45	1.45	2.00	2.86	0.27	0.28	0.61
17.00	0.00	0.00	0.49	2.38	2.00	1.99	1.85	1.90	0.20
18.00	0.00	0.00	0.49	2.00	2.00	1.94	1.91	1.18	0.14
19.00	0.00	0.00	0.00	2.00	2.00	1.97	1.99	0.00	0.00
20.00	0.00	0.00	0.49	1.99	1.99	2.00	1.99	2.59	0.00
21.00	0.73	0.73	0.75	2.00	2.00	1.99	1.88	1.64	0.73
22.00	0.55	0.55	0.86	1.97	2.00	1.17	1.14	1.05	0.60
23.00	0.00	0.00	0.48	1.79	2.00	0.00	0.00	0.00	0.00
24.00	0.00	0.00	0.44	1.50	2.00	2.67	2.54	2.45	0.00
25.00	2.18	2.19	2.61	2.03	2.00	2.00	1.99	1.90	2.99
26.00	0.53	0.54	0.54	1.15	1.99	1.99	1.95	1.88	0.60
27.00	0.00	0.00	0.00	2.80	2.00	1.99	1.67	1.72	0.06
28.00	0.00	0.00	0.00	1.95	2.00	1.99	1.93	1.93	0.12
29.00	0.40	0.46	1.48	2.03	2.00	1.94	1.78	1.70	1.37
30.00	0.00	0.00	0.00	2.00	2.00	2.00	1.97	1.99	0.00
31.00	0.00	0.00	0.72	1.95	2.00	1.99	1.85	1.63	0.02
32.00	0.72	0.75	1.83	2.03	1.99	1.97	1.58	0.85	0.20
33.00	0.40	0.40	1.88	1.91	2.00	1.99	1.55	0.67	0.18
34.00	0.72	0.72	2.00	2.00	2.00	2.00	1.77	1.28	0.72
35.00	2.00	2.00	2.00	2.00	2.00	2.00	1.97	1.99	1.98
36.00	1.85	1.85	1.85	1.86	2.00	2.00	2.00	1.93	1.75
37.00	1.52	1.52	1.55	1.66	2.00	1.93	1.71	1.60	0.47
38.00	2.24	2.18	2.18	2.23	1.99	1.99	1.07	1.11	0.00
39.00	2.00	2.00	1.98	2.00	2.00	1.97	2.28	0.18	0.00
40.00	1.80	1.77	1.79	1.83	2.00	1.68	1.55	2.17	0.34
41.00	0.59	0.60	1.25	1.68	2.00	1.75	1.73	0.00	0.00
42.00	1.99	1.98	1.98	2.00	2.00	1.95	2.00	0.49	0.52
43.00	1.90	1.88	1.87	2.00	2.00	1.92	1.85	0.13	0.46
44.00	0.66	0.67	0.67	1.99	1.99	1.90	1.81	1.92	0.32
45.00	0.00	0.00	1.25	2.00	2.00	1.99	1.86	0.58	0.04
46.00	0.00	0.00	1.26	1.98	2.00	1.94	1.42	1.81	0.16
47.00	0.49	0.49	1.30	2.01	2.00	2.01	0.01	0.00	0.00
