Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.295s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
2.00	1.95	1.95	1.99	0.00
3.00	1.35	1.54	2.00	1.95
4.00	1.33	1.63	2.00	2.01
5.00	1.22	1.81	2.00	1.99
6.00	1.22	1.81	2.00	2.03
7.00	1.22	1.80	2.00	1.99
8.00	1.21	1.92	1.99	1.99
9.00	0.66	2.16	2.00	2.01
10.00	1.53	1.61	2.00	1.95
11.00	1.15	1.83	2.00	1.95
12.00	1.14	1.80	2.00	2.06
13.00	1.12	1.87	2.00	1.99
14.00	1.24	1.83	1.99	2.00
15.00	1.02	1.81	2.00	2.00
16.00	1.11	1.92	2.00	1.98
17.00	1.20	1.83	2.00	2.01
18.00	1.17	1.93	2.00	2.01
19.00	1.22	1.86	2.00	2.00
20.00	0.61	2.45	1.99	1.99
21.00	1.72	1.27	2.00	1.99
22.00	0.51	2.47	2.00	1.99
23.00	1.60	1.39	2.00	2.00
24.00	1.24	1.86	2.00	2.00
25.00	1.14	1.98	2.00	1.99
26.00	0.49	2.45	1.99	1.99
27.00	1.34	1.34	2.00	2.00
28.00	1.10	1.71	2.00	2.01
29.00	1.15	1.93	2.00	2.00
30.00	1.21	1.67	2.00	2.00
31.00	0.45	2.58	2.00	2.00
32.00	0.00	2.13	1.99	1.99
33.00	0.52	1.64	2.00	2.00
34.00	1.52	1.55	2.00	2.00
35.00	1.20	1.70	2.00	1.97
36.00	1.07	1.87	2.00	2.03
37.00	1.46	2.00	2.00	1.53
38.00	1.17	1.47	1.99	2.21
39.00	0.52	2.43	2.00	2.25
40.00	0.91	1.95	2.00	1.97
41.00	1.66	1.33	2.00	1.99
42.00	1.22	1.87	2.00	2.03
43.00	1.13	1.84	2.00	1.99
44.00	1.10	1.90	1.99	2.00
45.00	1.17	1.78	2.00	2.00
46.00	0.98	2.01	2.00	1.98
47.00	1.13	1.88	2.00	2.01
48.00	1.18	1.78	2.00	2.00
49.00	1.17	1.78	2.00	1.98
50.00	1.19	1.91	2.00	2.01
51.00	1.18	1.84	1.99	2.00
52.00	1.28	1.65	2.00	1.99
53.00	1.10	1.93	2.00	1.97
