Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.610s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	1.14	0.32	1.18	1.99	0.00	0.00
3.00	2.00	0.87	1.11	2.00	0.45	0.00
4.00	1.37	0.89	1.65	2.00	1.99	0.04
5.00	1.63	1.39	0.87	2.00	1.34	0.07
6.00	1.59	0.94	0.57	2.00	1.97	0.67
7.00	0.65	0.01	0.68	2.00	0.09	0.05
8.00	0.40	0.00	0.85	1.99	0.34	0.00
9.00	1.06	0.00	0.24	2.00	0.22	0.02
10.00	2.01	1.81	0.51	2.00	2.73	1.32
11.00	2.00	1.99	1.97	2.00	2.00	2.92
12.00	2.00	2.00	2.00	2.00	2.00	2.00
13.00	2.00	2.00	2.00	2.00	2.00	2.00
14.00	1.99	2.00	1.99	1.99	2.00	2.00
15.00	2.00	2.00	2.00	2.00	2.00	2.00
16.00	2.00	2.00	1.99	2.00	2.00	1.99
17.00	1.99	1.98	1.99	2.00	1.99	2.00
18.00	2.00	2.00	2.00	2.00	2.00	2.00
19.00	2.00	2.00	2.00	2.00	2.00	2.00
20.00	1.99	2.00	1.99	1.99	2.00	1.99
21.00	2.00	1.99	2.00	2.00	1.99	2.00
22.00	2.00	2.01	2.00	2.00	2.01	2.01
23.00	1.90	1.91	1.97	2.00	1.99	1.73
24.00	1.94	1.92	0.79	2.00	1.95	2.17
25.00	1.99	1.98	2.33	2.00	1.99	1.97
26.00	2.00	2.03	0.31	1.99	2.00	2.01
27.00	2.00	2.00	2.91	2.00	2.00	1.99
28.00	2.00	1.98	2.00	2.00	1.99	2.00
29.00	2.00	2.01	2.01	2.00	2.01	2.01
30.00	2.00	1.99	1.99	2.00	1.99	1.99
31.00	2.00	2.00	2.00	2.00	2.00	2.00
32.00	1.99	2.00	1.98	1.99	2.00	1.99
33.00	2.00	1.99	2.00	2.00	2.00	1.99
34.00	2.00	2.01	2.00	2.00	2.00	2.01
35.00	2.00	1.99	2.01	2.00	2.00	1.99
36.00	2.00	1.99	1.99	2.00	1.99	1.99
37.00	2.00	2.00	2.00	2.00	2.01	2.00
38.00	1.99	1.99	2.00	1.99	1.99	2.00
39.00	2.00	2.00	1.99	2.00	1.99	1.99
40.00	2.00	2.00	2.01	2.00	2.01	2.01
41.00	2.00	1.99	1.99	2.00	2.00	1.99
