Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.468s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.34	1.24	1.75	1.98	1.45	1.94
3.00	1.21	1.52	1.65	2.00	1.98	1.99
4.00	0.82	1.54	1.90	2.00	2.00	2.00
5.00	0.59	1.00	2.46	2.00	1.98	0.48
6.00	0.34	1.61	1.91	2.00	1.99	0.99
7.00	0.82	1.97	1.46	2.00	2.01	2.28
8.00	0.94	1.50	1.88	1.99	2.00	2.01
9.00	1.06	1.47	1.83	2.00	1.98	1.99
10.00	0.91	1.54	1.90	2.00	2.00	1.99
11.00	0.94	1.53	1.90	2.00	2.00	1.97
12.00	0.82	1.41	1.99	2.00	2.01	2.01
13.00	0.79	1.73	1.81	2.00	1.98	1.95
14.00	0.91	1.54	1.90	1.99	2.00	1.99
15.00	0.69	0.92	2.48	2.00	2.00	2.03
16.00	0.33	1.88	1.45	2.00	2.00	1.95
17.00	0.93	1.54	1.84	2.00	1.99	2.00
18.00	1.01	1.46	1.85	2.00	2.00	2.00
19.00	0.95	1.53	1.90	2.00	1.98	1.98
20.00	0.91	1.54	1.90	1.99	2.01	2.00
21.00	0.89	1.53	1.86	2.00	2.01	2.01
22.00	0.92	1.60	1.90	2.00	2.00	1.99
23.00	0.37	0.95	2.38	2.00	2.00	2.01
24.00	0.82	2.01	1.42	2.00	1.99	2.00
25.00	0.93	1.53	1.84	2.00	2.00	1.98
26.00	0.91	1.41	1.85	1.99	1.99	1.99
27.00	0.89	1.50	1.87	2.00	2.00	2.01
28.00	0.89	1.53	1.92	2.00	2.01	1.99
29.00	0.88	1.50	1.91	2.00	1.98	2.00
30.00	0.93	1.57	1.90	2.00	2.01	2.00
31.00	0.92	1.54	1.90	2.00	2.01	2.01
32.00	0.84	1.57	1.90	1.99	1.98	1.94
33.00	0.94	1.55	1.91	2.00	2.00	2.04
34.00	0.91	1.46	1.87	2.00	2.01	1.99
35.00	0.86	1.42	2.07	2.00	2.00	1.99
36.00	0.73	1.77	1.71	2.00	1.99	1.98
37.00	0.97	1.52	1.94	2.00	1.97	1.98
38.00	0.94	1.54	1.93	1.99	2.03	2.00
39.00	0.78	1.61	1.87	2.00	1.83	1.74
40.00	0.37	2.21	2.30	2.00	1.61	1.45
41.00	0.45	1.71	1.87	2.00	1.99	2.00
42.00	1.30	1.38	1.71	2.00	1.99	1.99
43.00	0.94	1.47	1.85	2.00	2.00	1.97
44.00	0.94	1.45	1.84	1.99	2.01	2.05
45.00	0.59	0.99	2.44	2.00	2.00	1.99
46.00	0.00	0.00	1.99	2.00	1.99	2.00
47.00	0.55	1.97	1.78	2.00	2.00	1.98
48.00	0.00	0.00	2.16	2.00	1.98	2.00
49.00	0.38	1.78	1.45	2.00	2.01	1.99
50.00	0.86	1.55	1.92	2.00	1.99	1.98
51.00	0.87	1.63	1.90	1.99	2.00	2.01
52.00	0.86	1.57	1.87	2.00	1.98	1.99
53.00	0.78	1.61	1.94	2.00	2.01	1.98
54.00	0.93	1.55	1.86	2.00	1.99	2.01
55.00	1.02	1.52	1.91	2.00	1.99	1.99
56.00	0.81	1.48	2.03	2.00	1.83	1.83
57.00	0.00	1.52	2.33	1.99	1.67	1.50
58.00	0.00	0.80	2.07	2.00	1.98	2.05
59.00	0.32	1.67	1.40	2.00	1.98	1.97
60.00	0.89	1.45	1.80	2.00	1.84	1.34
61.00	0.06	1.37	1.97	2.00	1.98	2.44
62.00	0.19	1.39	1.87	2.00	1.98	1.92
63.00	0.11	1.53	2.31	1.99	2.00	2.05
64.00	0.00	0.80	1.78	2.00	1.99	2.00
65.00	0.75	1.77	1.63	2.00	1.87	1.84
66.00	1.06	1.53	1.86	2.00	1.63	1.53
67.00	0.94	1.51	1.94	2.00	2.00	1.99
