Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.706s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	1.98	1.86	1.22
3.00	0.00	0.00	0.00	2.00	1.55	0.69
4.00	1.79	1.58	0.00	2.00	1.70	0.14
5.00	2.00	2.25	0.11	2.00	2.59	0.86
6.00	2.01	1.77	1.15	2.00	1.99	1.24
7.00	0.51	0.14	0.45	2.00	1.48	0.34
8.00	2.12	1.32	0.00	1.99	2.03	1.00
9.00	0.60	0.29	0.09	2.00	0.65	0.12
10.00	1.53	1.44	0.65	2.00	1.99	0.18
11.00	1.84	2.17	0.12	2.00	1.98	1.78
12.00	2.00	1.98	0.00	2.00	2.11	2.45
13.00	1.48	1.46	0.59	2.00	1.39	1.94
14.00	1.24	0.26	1.20	1.99	1.21	1.18
15.00	1.30	1.14	0.97	2.00	1.07	1.26
16.00	1.93	1.51	1.65	2.00	1.83	0.94
17.00	2.00	2.00	2.00	2.00	2.00	1.99
18.00	2.00	1.99	2.00	2.00	1.99	2.01
19.00	2.00	2.00	2.00	2.00	2.00	2.00
20.00	1.99	2.00	1.99	1.99	2.00	2.00
21.00	2.00	1.99	2.00	2.00	1.99	1.99
22.00	2.00	2.01	2.01	2.00	2.01	2.01
23.00	2.00	1.99	1.99	2.00	2.00	1.98
24.00	2.00	1.99	2.00	2.00	1.99	2.00
25.00	2.00	2.00	1.99	2.00	2.00	2.00
26.00	1.99	1.99	2.00	1.99	2.00	1.99
27.00	2.00	2.00	2.01	2.00	2.00	2.01
28.00	2.00	2.00	2.00	2.00	2.00	2.00
