Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.231s)
CreateVariables () DONE !!!
Creating 24 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	1.34	0.55	0.00	0.00	0.00	0.00
3.00	0.00	0.59	0.15	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.86	1.53	0.00	0.00	0.00	0.00
4.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.90	1.88	0.00	0.00	0.00	0.00
5.00	0.00	0.29	0.00	0.00	0.00	0.00	1.65	1.54	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.95	1.42	0.00	0.00	0.00	0.00
6.00	0.00	0.64	0.52	0.00	0.00	0.00	1.57	1.19	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.97	1.81	0.00	0.00	0.00	0.00
7.00	0.00	1.30	0.04	0.00	0.00	0.00	1.72	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.02	0.00	1.91	1.51	0.00	0.00	0.00	0.00
8.00	0.00	1.47	1.17	0.00	0.00	0.00	1.37	1.05	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	2.01	1.74	0.00	0.00	0.00	0.00
9.00	0.00	1.25	0.06	0.00	0.00	0.00	2.13	2.05	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	2.01	0.00	0.00	0.00	0.00
10.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	1.86	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	1.98	0.00	0.00	0.00	0.00
11.00	0.00	0.59	0.00	0.00	0.00	0.00	1.85	0.80	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00
12.00	0.00	0.54	0.54	0.00	0.00	0.00	1.27	0.97	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.44	1.60	0.00	0.00	0.00	0.00
13.00	0.00	0.06	0.25	0.00	0.00	0.00	1.06	1.99	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.87	0.95	0.00	0.00	0.00	0.00
