Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.627s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	1.90	0.00	1.99	0.00	0.00
3.00	0.00	1.94	0.00	2.00	1.79	0.58
4.00	0.00	1.45	0.85	2.00	1.28	0.91
5.00	0.20	0.33	0.25	2.00	1.12	0.12
6.00	0.80	0.64	0.00	2.00	1.99	0.05
7.00	1.55	2.41	0.85	2.00	1.67	0.88
8.00	1.46	1.57	1.75	1.99	1.74	1.55
9.00	1.95	2.05	0.22	2.00	1.83	1.74
10.00	1.98	1.88	1.55	2.00	1.83	1.81
11.00	1.64	1.90	1.61	2.00	1.79	1.47
12.00	1.99	1.99	2.00	2.00	2.00	2.00
13.00	2.00	2.00	2.00	2.00	1.99	2.00
14.00	1.99	2.00	1.98	1.99	1.99	1.99
15.00	2.00	2.00	2.00	2.00	2.01	1.99
16.00	2.00	2.00	1.99	2.00	2.00	2.03
17.00	2.01	2.00	2.00	2.00	2.00	1.99
18.00	2.00	2.00	2.00	2.00	1.99	1.97
19.00	1.98	1.99	1.99	2.00	2.00	2.01
20.00	2.01	2.00	2.00	1.99	2.00	1.99
21.00	1.99	1.97	1.95	2.00	1.93	1.91
22.00	1.79	1.41	0.74	2.00	0.86	0.62
23.00	0.82	1.06	0.84	2.00	1.98	1.07
24.00	1.99	2.05	0.04	2.00	1.99	1.41
25.00	2.00	1.94	2.72	2.00	2.00	2.45
26.00	1.98	2.00	1.97	1.99	2.00	1.99
27.00	2.00	1.99	2.01	2.00	1.99	1.99
28.00	2.00	2.01	2.00	2.00	2.01	2.01
29.00	1.83	1.81	0.39	2.00	1.78	0.57
30.00	2.05	1.95	2.14	2.00	2.01	2.43
31.00	1.99	1.99	2.00	2.00	2.00	2.00
32.00	1.99	2.00	1.98	1.99	1.99	2.00
33.00	2.00	1.99	2.00	2.00	1.99	1.99
34.00	2.00	2.00	2.00	2.00	2.01	2.01
35.00	2.00	2.00	2.00	2.00	1.99	1.99
36.00	2.00	2.00	2.00	2.00	2.00	2.00
37.00	2.00	2.00	2.00	2.00	2.00	2.00
38.00	1.99	1.99	1.99	1.99	2.00	2.00
39.00	2.00	2.01	2.00	2.00	2.00	2.00
40.00	2.00	1.99	2.00	2.00	2.00	1.99
41.00	1.98	2.01	2.00	2.00	2.00	2.01
42.00	2.00	1.99	2.00	2.00	1.99	1.99
43.00	2.00	2.00	2.00	2.00	2.00	2.00
44.00	1.99	2.00	2.00	1.99	2.00	1.99
45.00	2.00	2.00	2.00	2.00	2.00	2.00
46.00	2.00	2.00	1.99	2.00	2.00	1.99
47.00	1.99	2.00	2.01	2.00	2.00	2.01
48.00	2.00	2.00	2.00	2.00	2.00	1.99
49.00	2.00	1.99	1.99	2.00	1.99	2.00
50.00	1.99	2.00	2.00	2.00	2.00	1.99
51.00	2.00	2.00	1.99	1.99	2.00	2.00
52.00	2.00	2.00	2.00	2.00	2.00	1.99
53.00	2.00	2.00	2.00	2.00	2.00	2.00
54.00	2.00	1.99	2.00	2.00	1.99	2.00
55.00	2.00	2.01	2.00	2.00	2.01	2.00
56.00	1.98	1.99	1.98	2.00	1.99	1.99
57.00	2.00	2.00	2.00	1.99	2.00	2.00
58.00	2.00	1.99	1.99	2.00	1.99	1.99
59.00	2.00	2.00	2.00	2.00	2.00	2.00
60.00	2.00	2.01	2.01	2.00	2.01	2.01
61.00	2.00	1.99	1.99	2.00	2.00	1.99
62.00	2.00	2.00	2.00	2.00	1.99	2.00
63.00	1.99	2.00	1.99	1.99	2.00	1.99
64.00	2.00	2.00	2.01	2.00	2.00	2.01
65.00	1.99	2.00	1.99	2.00	2.00	2.00
66.00	2.00	2.00	2.00	2.00	2.00	2.00
67.00	2.00	1.99	1.99	2.00	1.99	1.99
68.00	2.00	2.00	2.00	2.00	2.00	2.00
69.00	1.99	2.00	2.00	1.99	2.00	2.00
