Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.406s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	1.91	0.00	1.94	1.99	0.00	1.92
3.00	1.60	0.94	1.63	2.00	1.47	1.98
4.00	1.04	1.46	1.68	2.00	2.00	2.00
5.00	0.42	0.68	2.40	2.00	1.99	2.01
6.00	0.53	2.08	1.35	2.00	2.00	1.98
7.00	0.86	1.63	1.92	2.00	1.34	1.34
8.00	0.06	1.34	1.97	1.99	2.12	1.13
9.00	0.00	0.00	2.48	2.00	1.99	2.01
10.00	0.16	1.48	1.44	2.00	1.42	1.38
11.00	0.01	1.20	1.91	2.00	2.07	0.00
12.00	0.65	0.79	2.48	2.00	2.01	0.00
13.00	0.95	1.13	1.77	2.00	2.00	0.80
14.00	0.00	1.45	1.68	1.99	1.99	1.83
15.00	0.55	1.80	2.07	2.00	1.90	0.20
16.00	0.79	1.72	1.80	2.00	1.99	1.80
17.00	0.44	0.82	2.44	2.00	1.99	2.00
18.00	0.00	2.64	1.68	2.00	2.00	1.99
19.00	1.10	1.51	1.83	2.00	1.50	0.22
20.00	0.81	1.54	1.92	1.99	1.99	3.13
21.00	0.45	0.74	2.47	2.00	1.99	2.00
22.00	0.05	2.50	1.59	2.00	2.00	2.00
23.00	0.02	2.08	2.30	2.00	1.99	1.99
24.00	1.18	1.78	1.97	2.00	0.32	0.27
25.00	0.00	0.51	2.06	2.00	3.17	2.77
26.00	0.18	2.43	1.44	1.99	2.00	1.99
27.00	0.88	1.55	1.95	2.00	1.99	1.99
28.00	0.89	1.58	1.81	2.00	2.01	2.00
29.00	0.91	1.54	1.92	2.00	1.99	1.98
30.00	0.89	1.46	1.88	2.00	2.00	2.01
31.00	0.87	1.45	2.04	2.00	1.99	1.98
32.00	0.00	1.21	2.14	1.99	1.98	1.91
33.00	0.00	0.49	2.11	2.00	2.01	2.04
34.00	0.29	1.61	1.42	2.00	1.90	1.91
35.00	0.82	1.59	1.90	2.00	2.00	2.00
36.00	0.94	1.55	1.87	2.00	1.99	1.94
37.00	0.87	1.66	2.04	2.00	0.46	0.47
38.00	0.54	1.60	1.80	1.99	3.03	2.92
39.00	0.86	1.55	1.98	2.00	1.98	1.93
40.00	0.47	0.80	2.39	2.00	1.47	0.18
41.00	0.60	2.10	1.35	2.00	1.79	1.26
42.00	0.78	1.20	2.38	2.00	2.00	1.47
43.00	0.00	1.33	2.06	2.00	1.98	1.99
44.00	0.00	0.66	1.61	1.99	2.00	1.97
45.00	0.78	1.84	1.73	2.00	1.99	2.01
46.00	0.99	1.51	1.91	2.00	2.01	1.98
47.00	1.01	1.53	1.88	2.00	0.51	0.53
48.00	0.01	1.39	1.95	2.00	2.93	2.74
49.00	0.37	2.06	2.11	2.00	2.00	2.07
50.00	0.85	1.74	1.77	2.00	2.00	2.01
51.00	0.87	1.42	1.81	1.99	1.86	1.79
52.00	0.07	1.37	1.98	2.00	1.99	2.01
53.00	0.84	1.52	1.92	2.00	1.98	1.97
54.00	0.98	1.50	1.90	2.00	2.03	2.04
55.00	0.94	1.47	1.81	2.00	1.99	1.99
56.00	0.69	1.47	2.11	2.00	0.48	0.48
57.00	0.88	0.92	2.19	1.99	1.87	0.49
58.00	0.44	1.86	1.41	2.00	2.01	2.72
59.00	0.62	1.66	2.17	2.00	0.48	0.46
60.00	0.81	1.57	1.92	2.00	2.97	2.85
61.00	0.00	1.05	2.33	2.00	2.00	2.05
62.00	0.00	2.16	1.64	2.00	2.00	1.94
63.00	0.99	1.60	1.78	1.99	1.99	1.99
64.00	0.87	1.59	1.93	2.00	2.00	2.04
65.00	0.93	1.50	1.92	2.00	1.99	1.97
66.00	0.48	0.86	2.46	2.00	1.83	1.84
67.00	0.00	1.12	1.97	2.00	2.01	2.01
68.00	0.00	2.67	1.67	2.00	1.83	1.14
69.00	1.10	1.47	1.59	1.99	2.00	2.44
70.00	0.80	1.46	1.72	2.00	1.78	1.71
71.00	0.82	1.47	1.83	2.00	1.57	1.57
72.00	0.77	1.34	1.88	2.00	1.94	1.88
73.00	0.98	1.59	1.84	2.00	2.07	1.95
74.00	0.86	1.37	1.71	2.00	1.77	1.73
75.00	0.89	1.55	1.93	1.99	2.00	2.00
76.00	0.98	1.53	1.81	2.00	1.91	1.07
77.00	1.13	1.37	1.97	2.00	2.00	0.80
78.00	0.88	1.50	1.86	2.00	1.99	2.63
79.00	1.02	1.46	1.92	2.00	2.00	1.98
80.00	0.86	1.51	1.90	2.00	2.00	1.99
81.00	0.41	0.69	2.46	1.99	2.00	2.04
82.00	0.01	2.57	1.61	2.00	2.00	1.97
83.00	0.00	2.27	2.31	2.00	1.99	2.03
84.00	1.66	1.14	1.44	2.00	1.99	1.99
85.00	0.91	1.46	1.86	2.00	2.00	2.00
86.00	0.75	1.55	1.92	2.00	2.00	1.99
