Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.317s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.65	0.00	1.21	1.99	0.00	0.00
3.00	2.13	1.14	1.20	2.00	0.44	0.25
4.00	1.73	1.55	0.37	2.00	1.48	0.00
5.00	1.37	0.99	0.04	2.00	0.66	0.02
6.00	1.70	2.06	0.24	2.00	1.97	0.20
7.00	1.99	2.00	1.99	2.00	1.99	1.84
8.00	1.97	1.28	0.38	1.99	1.81	0.33
9.00	1.17	2.07	0.53	2.00	1.92	0.01
10.00	2.38	1.97	0.53	2.00	1.97	0.13
11.00	2.05	1.17	0.74	2.00	1.28	0.35
12.00	1.20	2.07	1.07	2.00	1.73	1.25
13.00	2.74	2.26	0.21	2.00	2.08	0.02
14.00	1.81	0.84	1.33	1.99	0.87	0.28
15.00	2.08	1.46	0.25	2.00	0.98	0.00
16.00	1.97	1.92	2.05	2.00	2.25	0.00
17.00	1.25	1.60	0.28	2.00	0.91	0.31
18.00	2.07	0.82	0.02	2.00	0.40	0.01
19.00	2.01	2.28	0.20	2.00	2.11	0.00
20.00	1.99	1.90	0.55	1.99	1.99	0.13
21.00	2.00	1.86	1.42	2.00	2.01	0.41
22.00	1.02	1.42	1.39	2.00	1.83	0.66
23.00	1.28	1.61	0.31	2.00	1.47	0.00
24.00	1.91	1.74	0.21	2.00	2.00	0.16
25.00	1.30	1.61	1.54	2.00	0.59	0.58
26.00	0.73	1.71	1.13	1.99	2.61	0.72
27.00	1.02	1.30	0.32	2.00	0.89	0.22
