Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.304s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	1.98	0.22	0.04	0.12	0.00	0.00	0.00	0.04
3.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	2.00	0.29	0.01	0.22	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.62	0.00	0.00	0.00	2.00	0.93	0.01	0.66	0.00	0.00	0.00	0.01
5.00	0.00	0.00	1.13	0.51	0.00	0.00	1.17	2.00	0.42	0.00	0.12	0.00	0.00	0.00	0.00
6.00	0.00	0.00	1.27	0.16	0.00	0.00	2.24	2.00	0.91	0.38	0.00	0.00	0.00	0.00	0.37
7.00	0.00	0.00	1.64	0.16	0.00	0.00	0.66	2.00	1.35	0.07	0.47	0.00	0.00	0.00	0.05
8.00	0.00	0.00	1.40	0.00	0.00	0.00	0.65	1.99	0.92	0.55	1.00	0.00	0.00	0.00	0.55
9.00	0.00	0.00	0.85	0.00	0.00	0.00	0.24	2.00	0.93	0.42	0.52	0.00	0.00	0.00	0.38
10.00	0.00	0.00	0.37	0.42	0.00	0.00	0.52	2.00	0.42	0.09	2.12	0.00	0.00	0.00	0.00
11.00	0.00	0.00	2.54	0.27	0.00	0.00	1.24	2.00	0.01	0.01	2.11	0.00	0.00	0.00	0.02
