Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.278s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	1.84	0.00	0.39	0.00	0.00	0.00	0.00	0.00	1.98	1.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	1.86	0.00	1.45	0.00	0.00	0.00	0.00	0.00	2.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	1.83	0.00	0.89	0.00	0.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	1.74	0.00	0.82	0.02	0.01	0.00	0.00	0.00	2.00	1.67	0.02	0.00	0.00	0.00	0.00	0.00	0.00
6.00	0.00	1.73	0.00	0.46	0.00	0.00	0.00	0.00	0.00	2.00	1.77	0.78	0.00	0.00	0.00	0.00	0.00	0.00
7.00	0.00	1.57	0.00	1.06	0.00	0.00	0.00	0.12	0.00	2.00	1.98	1.58	0.00	0.00	0.00	0.12	0.13	0.00
8.00	0.00	2.05	0.00	0.22	0.00	0.00	0.01	0.07	0.00	1.99	1.99	1.22	0.00	0.00	0.00	0.01	0.24	0.00
9.00	0.00	1.92	0.00	1.42	0.05	0.14	0.00	0.01	0.00	2.00	1.97	1.45	0.00	0.00	0.00	0.00	0.00	0.00
10.00	0.00	1.99	0.00	1.44	0.02	0.00	0.00	0.00	0.00	2.00	2.01	1.65	0.00	0.00	0.00	0.00	0.00	0.00
11.00	0.00	2.00	0.00	1.81	0.00	0.00	0.00	0.00	0.00	2.00	1.91	1.78	0.00	0.00	0.00	0.00	0.00	0.00
12.00	0.00	1.81	0.00	1.86	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	0.00	1.86	0.00	0.53	0.00	0.00	0.00	0.00	0.00	2.00	1.83	1.35	0.00	0.00	0.00	0.00	0.00	0.00
14.00	0.00	1.85	0.00	0.54	0.00	0.00	0.00	0.00	0.00	1.99	1.94	1.12	0.00	0.00	0.00	0.00	0.00	0.00
15.00	0.00	2.00	0.00	1.48	0.00	0.00	0.00	0.41	0.00	2.00	2.00	1.74	0.00	0.00	0.00	0.28	0.40	0.00
16.00	0.00	2.01	0.00	1.46	0.15	0.15	0.00	0.00	0.00	2.00	1.77	1.75	0.00	0.00	0.00	0.00	0.00	0.00
17.00	0.00	1.84	0.00	1.44	0.02	0.00	0.00	0.20	0.00	2.00	1.97	1.75	0.00	0.00	0.00	0.19	0.18	0.00
18.00	0.00	1.99	0.00	0.19	0.00	0.00	0.00	0.00	0.00	2.00	1.83	1.58	0.00	0.00	0.00	0.00	0.00	0.00
19.00	0.00	0.68	0.00	0.27	0.38	0.87	0.00	0.00	0.00	2.00	1.92	1.19	0.00	0.00	0.00	0.00	0.00	0.00
20.00	0.00	2.72	0.00	1.05	0.16	0.16	0.00	0.00	0.00	1.99	1.54	1.84	0.00	0.00	0.00	0.00	0.00	0.00
21.00	0.00	1.80	0.00	1.41	0.00	0.00	0.00	0.01	0.00	2.00	1.42	1.78	0.00	0.00	0.00	0.00	0.01	0.00
