Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.501s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	1.99	0.26	0.00	0.00	0.00	0.80	0.00	0.00
3.00	0.00	0.00	1.97	0.00	0.00	0.00	0.00	2.00	0.78	0.00	0.00	0.00	1.14	0.00	0.00
4.00	0.00	0.00	0.34	0.00	0.00	0.00	0.13	2.00	1.17	0.00	0.00	0.00	1.25	0.00	0.00
5.00	0.00	0.06	0.72	0.00	0.00	0.00	1.26	2.00	0.53	0.16	0.00	0.00	0.40	0.04	0.00
6.00	0.00	0.00	0.29	0.00	0.00	0.00	0.57	2.00	0.38	0.00	0.00	0.00	0.73	0.04	0.04
7.00	0.00	0.00	0.46	0.00	0.00	0.00	1.12	2.00	0.42	0.54	0.00	0.00	0.99	1.02	0.00
8.00	0.00	1.39	0.77	0.00	0.00	0.00	0.88	1.99	0.27	0.38	0.00	0.00	1.00	0.32	0.00
9.00	0.00	0.00	0.59	0.00	0.00	0.00	1.00	2.00	1.50	0.00	0.00	0.00	0.35	0.58	0.19
10.00	0.00	0.01	0.74	0.00	0.00	0.00	1.07	2.00	0.06	0.05	0.00	0.00	1.38	0.64	0.00
11.00	0.00	0.51	1.19	0.00	0.00	0.00	0.98	2.00	0.41	0.38	0.00	0.00	0.64	0.09	0.00
12.00	0.00	0.55	0.79	0.00	0.00	0.00	0.11	2.00	1.25	0.00	0.00	0.00	0.98	1.12	0.00
13.00	0.00	0.78	0.78	0.00	0.00	0.00	0.84	2.00	0.40	0.32	0.00	0.00	0.47	0.35	0.57
14.00	0.00	0.00	0.87	0.00	0.00	0.00	0.00	1.99	0.53	0.25	0.00	0.00	0.32	0.11	0.01
15.00	0.00	0.21	0.85	0.00	0.00	0.00	0.08	2.00	0.40	0.58	0.00	0.00	0.64	0.06	0.00
16.00	0.00	1.75	0.73	0.00	0.00	0.00	1.67	2.00	0.55	1.10	0.00	0.00	1.18	0.75	0.00
17.00	0.00	0.49	0.21	0.00	0.00	0.00	1.38	2.00	0.60	0.14	0.00	0.00	1.61	0.33	0.00
18.00	0.00	0.00	0.16	0.00	0.00	0.00	0.91	2.00	1.08	0.88	0.00	0.00	1.50	0.59	1.05
19.00	0.00	0.44	0.59	0.00	0.00	0.00	0.32	2.00	0.16	0.09	0.00	0.00	0.45	0.29	0.22
20.00	0.00	0.13	0.00	0.00	0.00	0.00	0.05	1.99	0.47	0.01	0.00	0.00	1.19	0.52	0.73
21.00	0.00	0.93	1.05	0.00	0.00	0.00	0.01	2.00	0.40	0.00	0.00	0.00	0.35	0.00	0.00
22.00	0.00	0.73	1.28	0.00	0.00	0.00	0.61	2.00	0.91	0.18	0.00	0.00	1.32	0.92	0.07
23.00	0.00	0.41	1.28	0.00	0.00	0.00	1.28	2.00	1.44	0.75	0.00	0.00	0.24	0.73	1.21
24.00	0.00	1.24	0.53	0.00	0.00	0.00	1.24	2.00	0.01	0.74	0.00	0.00	0.31	0.47	0.24
25.00	0.00	0.13	0.26	0.00	0.47	0.00	0.04	2.00	0.99	0.19	0.00	0.00	0.52	0.00	0.02
26.00	0.00	0.20	0.40	0.00	0.40	0.00	1.27	1.99	0.07	0.12	0.00	0.00	0.33	0.14	0.14
27.00	0.00	0.40	0.00	0.00	0.31	0.00	1.12	2.00	0.74	0.24	0.00	0.00	2.60	0.59	0.67
28.00	0.00	0.31	0.84	0.00	0.51	0.00	1.81	2.00	0.58	0.11	0.00	0.00	0.94	0.00	0.00
29.00	0.00	0.18	0.68	0.00	0.00	0.00	0.24	2.00	0.64	0.19	0.00	0.00	1.47	0.94	0.61
30.00	0.00	0.87	0.54	0.00	0.19	0.00	0.65	2.00	0.87	0.19	0.00	0.00	1.33	0.81	0.38
31.00	0.01	1.18	0.54	0.00	0.01	0.00	1.65	2.00	0.00	0.00	0.00	0.00	1.17	0.06	0.00
32.00	0.00	1.58	0.49	0.00	0.80	0.00	1.40	1.99	2.11	0.22	0.00	0.00	0.39	0.82	0.13
33.00	0.00	0.25	0.00	0.00	0.05	0.00	0.31	2.00	0.25	0.00	0.00	0.00	1.14	0.59	0.58
34.00	0.00	0.41	0.95	0.00	0.33	0.00	1.37	2.00	0.98	0.48	0.00	0.00	0.80	0.00	0.00
35.00	0.00	0.47	0.95	0.00	0.73	0.00	1.44	2.00	1.11	0.85	0.00	0.00	1.60	0.45	0.55
36.00	0.00	0.04	0.94	0.00	1.72	0.00	0.20	2.00	1.21	1.04	0.00	0.00	0.41	1.32	1.37
37.00	0.00	0.79	1.04	0.00	0.67	0.00	1.41	2.00	0.93	0.31	0.00	0.00	1.61	0.33	0.25
38.00	0.00	1.06	1.44	0.00	1.01	0.00	1.02	1.99	1.22	0.24	0.00	0.00	0.41	0.62	0.26
39.00	0.00	0.00	0.00	0.00	1.14	0.00	0.32	2.00	1.00	0.91	0.00	0.00	0.93	0.25	0.22
40.00	0.00	0.60	0.61	0.00	0.66	0.00	0.91	2.00	0.60	0.51	0.00	0.00	1.52	0.58	0.14
41.00	0.00	0.02	0.09	0.00	0.19	0.00	1.38	2.00	0.38	0.11	0.00	0.00	0.62	0.06	0.11
42.00	0.00	1.79	0.97	0.00	0.60	0.00	0.81	2.00	1.47	0.44	0.00	0.00	1.59	1.24	0.00
43.00	0.00	0.99	0.16	0.00	0.00	0.00	0.28	2.00	0.48	0.07	0.00	0.00	1.41	0.19	0.02
44.00	0.00	1.17	1.17	0.00	0.00	0.00	1.55	1.99	0.77	0.46	0.00	0.00	1.32	1.18	0.54
45.00	0.00	1.37	0.46	0.00	0.00	0.00	0.95	2.00	0.32	0.13	0.00	0.00	0.47	0.47	0.01
46.00	0.00	1.83	0.77	0.00	0.00	0.00	1.48	2.00	1.27	0.11	0.00	0.00	0.82	1.33	0.00
47.00	0.00	0.91	1.26	0.00	0.04	0.00	1.02	2.00	0.91	0.64	0.00	0.00	0.00	0.00	0.00
48.00	0.00	0.31	0.81	0.00	0.01	0.00	0.87	2.00	1.12	0.13	0.00	0.00	0.88	0.45	0.01
49.00	0.00	0.00	0.54	0.00	1.18	0.00	0.57	2.00	0.35	0.22	0.00	0.00	1.14	0.31	0.00
50.00	0.00	0.74	0.49	0.00	0.28	0.00	0.54	2.00	1.45	0.48	0.00	0.00	0.74	0.19	0.18
51.00	0.00	0.85	0.12	0.00	1.10	0.00	1.54	1.99	0.99	1.48	0.00	0.00	2.26	1.42	0.00
52.00	0.00	1.02	0.38	0.00	0.51	0.00	0.69	2.00	0.44	0.00	0.00	0.00	1.38	0.44	0.00
53.00	0.00	1.25	0.86	0.00	0.02	0.00	2.03	2.00	1.28	0.08	0.00	0.00	1.46	0.18	0.33
54.00	0.00	1.04	1.15	0.00	0.39	0.00	0.79	2.00	0.89	0.16	0.00	0.00	1.39	0.61	0.32
55.00	0.00	1.59	1.44	0.00	0.49	0.00	1.55	2.00	1.06	0.93	0.00	0.00	1.98	1.54	0.31
56.00	0.00	0.45	0.45	0.00	0.20	0.00	1.24	2.00	0.16	0.16	0.00	0.00	1.25	0.00	0.00
57.00	0.02	0.31	0.00	0.00	0.37	0.00	0.58	1.99	1.20	0.57	0.00	0.00	0.68	0.57	0.16
58.00	0.00	1.70	0.15	0.00	0.29	0.00	1.55	2.00	0.81	0.04	0.00	0.00	0.00	0.51	0.00
59.00	0.00	0.31	0.21	0.00	0.98	0.00	2.25	2.00	0.44	0.68	0.00	0.00	1.59	0.39	0.00
60.00	0.00	0.00	0.39	0.00	0.75	0.00	0.37	2.00	1.14	0.38	0.00	0.00	1.33	0.51	0.25
61.00	0.00	1.08	0.80	0.00	0.54	0.00	0.38	2.00	1.30	0.31	0.00	0.00	1.94	0.87	0.85
