Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.242s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	1.92	0.00	0.00	1.94	1.99	0.00	0.00	0.64	0.65
3.00	2.00	1.59	2.00	2.00	2.00	1.50	1.97	1.97	1.99
4.00	1.98	1.97	1.99	2.00	2.00	1.98	1.99	1.57	1.59
5.00	0.05	0.47	0.57	1.44	2.00	0.82	0.07	1.72	1.72
6.00	0.09	1.18	1.98	1.97	2.00	1.37	0.00	1.53	1.53
7.00	0.00	0.92	2.00	1.99	2.00	2.06	0.49	1.84	1.83
8.00	0.00	1.72	1.92	1.97	1.99	1.88	0.01	1.27	1.30
9.00	0.00	1.28	1.74	1.99	2.00	1.73	0.53	1.79	1.75
10.00	1.26	2.16	2.14	2.00	2.00	1.99	1.25	1.99	1.99
11.00	1.99	1.98	1.99	2.00	2.00	2.00	2.00	1.98	2.00
12.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00	2.00	2.00
13.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
14.00	0.02	0.04	1.64	1.75	1.99	0.84	0.06	0.77	0.79
15.00	0.00	1.65	1.59	2.04	2.00	0.00	0.00	0.49	0.49
16.00	0.00	0.00	0.31	2.00	2.00	1.71	0.00	2.56	2.57
17.00	0.00	0.24	0.25	1.31	2.00	1.38	0.00	1.90	1.94
18.00	0.00	0.00	0.00	1.92	2.00	0.00	0.00	2.00	1.99
19.00	0.85	1.02	1.05	2.23	2.00	1.19	0.11	1.99	1.99
20.00	1.94	1.94	1.98	1.99	1.99	1.98	1.38	1.91	1.92
21.00	2.00	1.94	1.98	2.00	2.00	1.91	0.45	0.07	0.07
22.00	0.32	0.33	0.34	1.83	2.00	1.47	0.24	2.32	2.39
23.00	0.80	0.95	0.93	1.95	2.00	1.50	0.00	0.53	0.59
24.00	0.89	1.84	1.93	1.99	2.00	1.91	0.45	0.00	0.22
25.00	0.00	0.00	1.57	1.57	2.00	1.59	1.60	0.62	0.49
26.00	0.00	0.00	0.00	0.80	1.99	0.00	0.00	1.84	2.00
27.00	0.04	0.85	1.66	2.27	2.00	0.00	0.92	1.14	1.12
28.00	0.00	0.88	1.93	1.94	2.00	0.00	0.00	0.69	0.69
29.00	0.44	0.41	0.46	1.94	2.00	1.58	0.21	1.88	1.87
30.00	0.66	0.62	0.74	0.55	2.00	0.49	0.07	0.84	0.91
31.00	0.00	1.04	1.06	2.92	2.00	1.63	0.58	0.93	0.91
32.00	0.21	1.67	1.66	1.99	1.99	2.00	1.21	1.99	2.00
33.00	2.00	1.99	2.00	2.00	2.00	1.99	1.99	2.00	2.00
34.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	1.99	1.99
35.00	1.99	1.99	1.99	2.00	2.00	1.99	1.98	1.99	2.00
36.00	2.00	2.00	2.01	2.00	2.00	1.97	2.00	2.00	2.00
37.00	2.00	1.97	1.99	1.99	2.00	2.00	1.99	2.00	2.00
38.00	1.99	1.99	2.00	2.00	1.99	1.99	1.99	2.00	1.97
39.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99	1.99
40.00	0.85	1.21	1.20	1.27	2.00	0.91	1.07	1.88	1.94
41.00	0.00	0.00	0.00	0.49	2.00	0.01	0.00	1.99	1.95
42.00	0.00	0.00	0.00	1.31	2.00	0.12	0.04	1.97	1.94
43.00	0.00	0.58	0.57	2.86	2.00	0.06	0.00	0.27	0.27
44.00	0.00	0.00	0.00	1.99	1.99	0.00	0.11	2.13	2.17
45.00	0.40	0.41	0.41	2.00	2.00	0.00	0.39	2.00	2.00
46.00	1.99	1.98	1.99	2.00	2.00	0.00	1.99	1.99	1.98
47.00	2.01	1.99	2.00	2.00	2.00	0.00	1.98	1.98	2.00
48.00	1.98	1.95	2.00	2.00	2.00	0.00	2.00	1.99	2.00
49.00	2.00	1.97	1.99	2.00	2.00	0.00	2.00	2.00	2.00
50.00	1.99	1.97	2.00	1.99	2.00	0.00	2.00	1.99	2.00
51.00	2.00	1.99	2.00	2.00	1.99	0.00	2.00	1.99	2.00
52.00	1.99	1.95	2.00	2.00	2.00	0.00	1.99	2.00	2.00
53.00	1.99	1.97	1.99	2.00	2.00	0.00	2.00	1.99	1.99
54.00	2.00	2.00	1.99	2.00	2.00	0.00	2.00	2.00	2.00
55.00	2.00	1.98	2.00	2.00	2.00	1.79	0.95	0.93	0.93
56.00	0.74	0.77	0.77	0.78	2.00	0.00	0.00	0.00	0.00
57.00	0.00	0.75	0.85	2.83	1.99	0.99	0.08	0.37	0.33
58.00	0.00	0.00	0.00	1.83	2.00	0.00	0.02	0.54	0.62
59.00	0.00	1.05	2.12	1.99	2.00	0.00	1.52	0.00	0.00
60.00	0.00	1.78	1.97	2.01	2.00	0.00	0.28	0.19	0.19
61.00	0.41	1.99	1.99	2.00	2.00	0.00	2.00	2.00	2.00
62.00	0.34	0.34	0.33	0.34	2.00	0.00	0.33	1.99	2.00
63.00	0.15	0.68	1.10	2.67	1.99	0.02	0.39	1.42	1.57
64.00	0.00	0.00	0.00	0.42	2.00	0.04	0.00	2.03	2.04
