Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.280s)
CreateVariables () DONE !!!
Creating 7 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6
75.00	2.00	1.91	1.99	1.99	1.99	1.95	2.00
76.00	2.00	1.90	2.00	2.00	2.00	1.95	2.00
77.00	2.00	1.94	2.00	2.00	2.00	1.90	2.00
78.00	2.00	1.93	2.00	2.00	2.00	1.93	1.99
79.00	1.99	1.91	2.00	2.00	2.00	1.95	2.00
80.00	1.98	1.93	2.00	2.00	1.99	1.92	1.99
81.00	2.00	1.91	1.99	1.99	1.98	1.92	2.00
82.00	2.00	1.88	2.00	2.00	2.00	1.91	2.00
83.00	2.00	1.94	2.00	2.00	2.00	1.93	2.00
84.00	2.00	1.93	2.00	2.00	2.00	1.91	2.00
85.00	1.99	1.92	2.00	2.00	2.00	1.93	2.00
86.00	2.00	1.93	2.00	2.00	1.99	1.93	1.99
87.00	2.00	1.90	1.99	1.99	2.00	1.95	2.00
88.00	2.00	1.98	2.00	2.00	2.00	1.93	2.00
89.00	2.00	1.94	2.00	2.00	2.00	1.95	1.99
90.00	2.00	1.92	2.00	2.00	2.00	1.91	2.00
91.00	1.99	1.91	2.00	2.00	2.00	1.94	1.99
92.00	2.00	1.94	2.00	2.00	1.98	1.97	2.00
93.00	2.00	1.92	1.99	1.99	1.99	1.94	2.00
94.00	2.00	1.94	2.00	2.00	2.00	1.92	2.00
95.00	2.00	1.88	2.00	2.00	2.00	1.95	2.00
96.00	2.00	1.91	2.00	2.00	2.00	1.93	2.00
97.00	1.99	1.94	2.00	2.00	2.00	1.99	1.99
98.00	2.00	1.97	2.00	2.00	2.00	1.94	2.00
99.00	2.00	1.90	1.99	2.00	1.99	1.94	2.00
100.00	1.99	1.92	2.00	1.99	2.00	1.95	2.00
101.00	1.99	1.94	2.00	2.00	2.00	1.95	2.00
102.00	2.00	1.92	2.00	2.00	2.00	1.93	2.00
103.00	1.99	1.86	2.00	2.00	2.00	1.92	1.98
104.00	2.00	1.97	2.00	2.00	2.00	1.92	1.99
105.00	2.00	1.95	2.00	2.00	1.99	1.95	1.99
106.00	2.00	1.92	1.99	1.99	2.00	1.91	2.00
107.00	1.98	1.94	2.00	2.00	2.00	1.94	1.98
108.00	2.00	1.88	2.00	2.00	2.00	1.98	1.99
109.00	1.99	1.91	2.00	2.00	2.00	1.92	1.99
110.00	2.00	1.93	2.00	2.00	1.99	1.93	2.00
111.00	1.99	1.90	2.00	2.00	2.00	1.97	2.00
112.00	2.00	1.93	1.99	1.99	2.00	1.92	2.00
113.00	2.00	1.92	2.00	2.00	2.00	1.91	1.97
114.00	1.98	1.88	2.00	2.00	1.99	1.92	2.00
115.00	2.01	1.91	2.00	2.00	1.99	1.92	1.99
116.00	1.97	1.92	2.00	2.00	2.00	1.91	1.98
117.00	2.00	1.94	2.00	2.00	1.99	1.94	2.00
118.00	2.00	1.94	1.99	1.99	1.99	1.95	2.00
119.00	2.00	1.91	2.00	2.00	2.00	1.93	1.99
120.00	2.00	1.91	2.00	2.00	2.00	1.95	2.00
121.00	2.00	1.94	2.00	2.00	2.00	1.93	1.99
122.00	1.98	1.95	2.00	2.00	1.99	1.95	2.00
123.00	2.00	1.93	2.00	2.00	2.00	1.99	2.00
124.00	2.00	1.90	1.99	1.99	1.99	1.95	2.00
125.00	2.00	1.92	2.00	2.00	2.00	1.94	2.00
126.00	1.99	1.91	2.00	2.00	2.00	1.98	2.00
127.00	1.99	1.93	2.00	2.00	2.00	1.90	2.00
128.00	1.99	1.91	2.00	2.00	1.99	1.93	1.99
129.00	2.00	1.92	2.00	2.00	2.00	1.93	2.00
130.00	2.00	1.95	1.99	1.99	1.99	1.92	2.00
131.00	2.00	1.91	2.00	2.00	2.00	1.92	2.00
132.00	2.00	1.95	2.00	2.00	2.00	1.94	2.00
133.00	2.00	1.91	2.00	2.00	2.00	1.93	2.00
134.00	1.99	1.90	2.00	2.00	2.00	1.94	1.99
135.00	2.00	1.92	2.00	2.00	1.99	1.94	2.00
136.00	2.00	1.95	1.99	1.99	2.00	1.93	2.00
137.00	2.00	1.92	2.00	2.00	2.00	1.93	1.99
138.00	2.00	1.88	2.00	2.00	2.00	1.90	2.00
139.00	1.99	1.93	2.00	2.00	2.00	1.94	1.99
140.00	1.99	1.88	2.00	2.00	1.99	1.92	1.99
141.00	1.99	1.97	2.00	2.00	1.99	1.91	2.00
142.00	2.00	1.92	1.99	2.00	2.00	1.94	2.00
143.00	1.99	1.94	2.00	1.99	2.00	1.97	1.99
144.00	2.00	1.91	2.00	2.00	2.00	1.92	2.00
145.00	2.00	1.92	2.00	2.00	2.00	1.91	1.99
146.00	1.98	1.91	2.00	2.00	2.00	1.94	2.00
147.00	1.99	1.91	2.00	2.00	2.00	1.98	2.00
148.00	2.00	1.91	2.00	2.00	1.99	1.93	2.00
149.00	2.00	1.90	1.99	1.99	2.00	1.94	1.99
150.00	2.00	1.94	2.00	2.00	2.00	1.92	2.00
151.00	2.00	1.91	2.00	2.00	2.00	1.88	2.00
152.00	1.99	1.93	2.00	2.00	1.99	1.93	1.99
153.00	1.98	1.95	2.00	2.00	1.99	1.88	1.99
154.00	1.99	1.92	2.00	2.00	2.00	1.95	1.99
155.00	1.99	1.95	1.99	1.99	2.00	1.91	2.00
156.00	1.99	1.91	2.00	2.00	2.00	1.94	2.00
157.00	2.00	1.93	2.00	2.00	2.00	1.95	2.00
158.00	1.99	1.93	2.00	2.00	2.00	1.94	2.00
159.00	2.00	1.92	2.00	2.00	2.00	1.95	1.99
160.00	2.00	1.93	2.00	2.00	1.99	1.94	2.00
161.00	1.99	1.95	1.99	1.99	1.98	1.95	2.00
162.00	2.00	1.95	2.00	2.00	2.00	1.93	2.00
163.00	2.00	1.93	2.00	2.00	1.99	1.93	1.99
164.00	1.98	1.85	2.00	2.00	2.00	1.97	2.00
165.00	2.00	1.93	2.00	2.00	1.99	1.95	1.99
166.00	2.00	1.93	2.00	2.00	2.00	1.94	2.00
167.00	2.00	1.94	1.99	1.99	2.00	1.98	2.00
168.00	2.00	1.92	2.00	2.00	1.99	1.94	2.00
169.00	1.99	1.92	2.00	2.00	2.00	1.95	2.00
170.00	1.99	1.90	2.00	2.00	2.00	1.95	1.99
171.00	2.01	1.93	2.00	2.00	2.00	1.93	1.99
172.00	1.99	1.90	2.00	2.00	1.99	1.92	2.00
173.00	1.97	1.95	1.99	1.99	2.00	1.94	1.99
174.00	2.00	1.94	2.00	2.00	2.00	1.94	2.00
175.00	2.00	1.94	2.00	2.00	2.00	1.90	2.00
176.00	2.00	1.94	2.00	2.00	2.00	1.97	2.00
177.00	1.99	1.94	2.00	2.00	1.99	1.97	1.98
178.00	2.00	1.90	2.00	2.00	1.99	1.92	2.00
179.00	2.00	1.92	1.99	1.99	2.00	1.94	1.99
10.1.1.1	2.02	2326.67
10.1.1.2	1.96	1950.57
10.1.1.3	2.02	267.11
10.2.1.2	2.04	8.04
10.1.1.5	2.04	1226.90
10.1.1.6	1.95	2261.27
10.1.1.7	2.02	2409.31
