Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.436s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	1.80	0.00	1.87	1.98	0.00	0.00	0.68	0.00
3.00	0.00	1.65	1.02	1.98	2.00	0.00	1.48	0.37	0.00
4.00	0.00	1.95	0.62	1.68	2.00	0.86	1.42	2.70	0.71
5.00	0.00	0.26	0.14	1.24	2.00	0.16	1.32	1.20	1.31
6.00	0.00	1.06	0.00	0.94	2.00	1.78	0.27	0.95	1.60
7.00	0.00	1.84	0.26	2.40	2.00	1.50	0.42	2.17	1.33
8.00	0.00	1.97	2.89	1.99	1.99	1.80	0.00	1.90	1.84
9.00	0.00	0.05	0.40	1.78	2.00	0.25	0.99	0.99	0.15
10.00	0.00	1.71	0.34	1.21	2.00	1.57	0.07	1.59	1.00
11.00	0.00	0.40	0.53	0.68	2.00	0.48	0.58	2.00	0.39
12.00	0.00	1.48	0.69	0.95	2.00	1.87	0.04	1.64	1.72
13.00	0.00	1.42	0.65	1.18	2.00	1.90	0.94	0.99	1.34
14.00	0.00	1.28	1.24	1.42	1.99	1.91	1.75	1.85	1.10
15.00	0.00	1.85	0.94	1.28	2.00	0.69	0.12	0.37	0.79
16.00	0.00	2.00	0.93	1.34	2.00	1.91	0.48	2.00	2.25
17.00	0.00	2.00	0.49	1.99	2.00	1.90	0.00	2.00	2.00
18.00	0.00	1.95	0.00	1.24	2.00	1.25	1.33	0.62	0.46
19.00	0.00	1.40	0.00	2.05	2.00	1.44	1.26	2.10	1.20
20.00	0.00	1.14	0.32	1.26	1.99	1.37	0.86	0.82	0.05
21.00	0.00	1.52	0.08	1.11	2.00	1.11	1.10	0.78	1.00
22.00	0.00	0.41	0.00	0.52	2.00	0.82	0.02	1.24	1.22
23.00	0.00	0.42	0.01	1.51	2.00	2.07	0.69	1.87	1.95
24.00	0.00	0.92	0.26	0.49	2.00	0.66	0.08	1.46	0.77
25.00	0.00	1.92	0.00	3.04	2.00	2.26	0.49	2.01	2.05
26.00	0.00	1.19	0.22	0.91	1.99	1.38	0.26	1.60	1.22
27.00	0.00	0.37	0.00	0.78	2.00	1.45	0.38	1.24	0.94
28.00	0.00	1.59	0.52	1.53	2.00	0.49	0.38	1.30	1.13
29.00	0.00	0.73	0.08	0.94	2.00	0.94	0.44	0.97	1.38
30.00	0.00	2.46	1.15	1.66	2.00	2.34	0.20	1.93	0.80
31.00	0.00	2.01	0.00	2.00	2.00	2.03	3.18	1.61	0.20
32.00	0.00	1.72	0.00	1.99	1.99	2.00	1.94	0.81	1.53
33.00	0.00	1.55	0.49	1.99	2.00	2.00	0.00	2.01	1.99
34.00	0.00	2.00	0.00	2.00	2.00	2.00	0.00	2.00	2.00
35.00	0.00	2.00	0.00	1.99	2.00	1.99	2.68	1.99	2.00
36.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00	2.00
37.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00	2.00
38.00	0.00	1.99	0.00	2.00	1.99	2.00	1.99	2.00	2.00
39.00	0.00	2.00	0.00	2.00	2.00	1.99	2.00	1.99	1.99
40.00	0.00	2.00	0.00	2.00	2.00	2.01	2.00	2.01	2.00
41.00	0.00	2.00	0.00	2.00	2.00	2.00	1.99	2.00	2.01
42.00	0.00	1.90	2.01	1.05	2.00	1.14	1.05	1.04	1.13
43.00	0.00	2.11	2.65	2.12	2.00	2.63	0.00	1.74	2.25
44.00	0.00	1.98	1.15	2.00	1.99	2.00	0.00	2.00	1.99
45.00	0.00	1.99	1.84	1.99	2.00	1.99	0.00	2.00	1.99
46.00	0.00	2.00	1.99	2.01	2.00	2.00	0.00	2.00	2.00
47.00	0.00	2.00	2.01	2.00	2.00	2.01	0.00	2.00	2.00
48.00	0.00	2.00	2.00	2.00	2.00	1.99	0.00	1.98	1.65
49.00	0.00	2.00	1.99	1.99	2.00	2.01	0.00	1.99	1.99
50.00	0.00	1.99	2.00	2.00	2.00	1.99	0.00	2.00	2.00
51.00	0.00	2.00	2.00	2.00	1.99	2.00	0.00	2.00	2.00
52.00	0.00	2.00	2.00	2.00	2.00	2.00	0.00	2.00	2.00
53.00	0.00	2.00	2.00	2.00	2.00	2.00	0.00	2.00	2.00
54.00	0.00	2.10	1.17	1.71	2.00	1.65	0.16	1.51	1.20
55.00	0.00	2.39	0.40	1.61	2.00	1.60	0.52	1.24	1.41
56.00	0.00	1.11	1.44	0.69	2.00	0.67	0.00	1.22	1.39
57.00	0.00	2.19	1.05	2.07	1.99	0.61	0.00	1.75	1.28
58.00	0.00	1.99	2.06	1.99	2.00	0.00	0.13	1.99	2.07
59.00	0.00	2.01	2.00	2.01	2.00	6.18	2.00	2.30	2.14
60.00	0.00	1.99	1.99	1.99	2.00	1.99	2.00	1.99	1.99
61.00	0.00	2.01	2.00	2.01	2.00	2.00	1.99	2.00	2.00
62.00	0.00	1.99	2.00	1.99	2.00	2.00	2.01	2.00	2.00
63.00	0.00	1.99	1.99	2.00	1.99	1.99	1.99	2.00	1.99
64.00	0.00	2.01	2.01	2.00	2.00	2.01	2.01	2.00	2.01
65.00	0.00	2.00	1.98	1.99	2.00	1.99	1.98	1.99	1.98
66.00	0.00	1.99	1.99	2.01	2.00	2.00	2.00	2.00	2.00
67.00	0.00	2.00	2.00	1.99	2.00	2.00	2.00	2.00	2.00
68.00	0.00	2.00	1.99	2.00	2.00	2.00	1.99	2.00	1.95
69.00	0.00	2.00	2.00	2.00	1.99	2.00	2.00	2.00	2.01
70.00	0.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	1.99
71.00	0.00	2.00	1.95	2.00	2.00	1.99	1.97	2.00	1.97
72.00	0.00	2.00	2.01	2.00	2.00	2.01	1.99	2.00	2.01
73.00	0.00	0.92	0.92	1.35	2.00	1.74	0.74	1.26	1.17
74.00	0.00	1.97	0.72	2.24	2.00	1.78	1.50	1.48	1.42
75.00	0.00	2.03	0.00	1.99	1.99	2.10	2.01	2.14	2.06
76.00	0.00	2.00	0.00	1.99	2.00	1.99	1.99	1.99	1.99
77.00	0.00	2.00	0.00	2.01	2.00	2.01	2.01	2.01	2.00
78.00	0.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00	2.01
79.00	0.00	1.99	0.00	1.99	2.00	1.99	1.99	1.99	1.99
80.00	0.00	1.37	1.50	0.84	2.00	1.27	0.73	1.52	1.31
81.00	0.00	1.45	0.13	0.39	1.99	0.51	0.21	0.47	1.35
82.00	0.00	1.33	0.99	1.68	2.00	1.94	1.73	1.99	1.35
83.00	0.00	1.71	0.59	1.79	2.00	1.28	0.89	1.60	1.42
84.00	0.00	1.24	0.00	1.21	2.00	0.65	0.79	1.47	0.59
85.00	0.00	1.14	1.99	1.27	2.00	0.59	1.24	1.17	0.00
86.00	0.00	1.71	0.12	1.26	2.00	1.71	0.12	1.59	0.39
87.00	0.00	0.71	0.00	1.37	1.99	0.89	0.26	1.32	1.41
88.00	0.00	0.12	0.16	0.98	2.00	0.69	0.06	0.27	0.80
89.00	0.00	0.84	0.55	2.00	2.00	2.63	0.00	1.52	1.48
90.00	0.00	2.16	2.36	2.14	2.00	2.01	0.00	1.85	1.94
91.00	0.00	2.00	1.99	2.00	2.00	1.99	0.00	2.00	1.99
92.00	0.00	2.00	1.99	1.99	2.00	2.00	0.00	1.98	1.97
93.00	0.00	2.00	1.99	1.99	1.99	2.00	0.00	1.99	1.95
94.00	0.00	1.78	1.22	1.55	2.00	1.64	0.64	1.71	1.50
95.00	0.00	1.31	0.00	1.26	2.00	1.28	0.14	0.99	0.95
96.00	0.00	1.42	0.32	1.27	2.00	0.49	0.00	1.18	0.46
97.00	0.00	2.01	0.00	2.00	2.00	2.63	0.49	1.37	0.01
98.00	0.00	1.98	0.00	1.99	2.00	1.88	0.01	1.99	1.92
99.00	0.00	1.48	0.24	1.98	2.00	1.63	0.00	1.54	0.02
100.00	0.00	1.14	0.80	1.46	1.99	0.54	0.00	1.52	0.73
101.00	0.00	0.54	0.00	1.12	2.00	0.60	0.59	0.39	0.86
102.00	0.00	2.32	0.24	1.94	2.00	1.79	0.41	1.80	2.07
103.00	0.00	1.99	1.41	2.01	2.00	2.00	0.00	2.00	2.00
104.00	0.00	2.00	2.00	1.99	2.00	1.99	0.00	1.99	2.00
105.00	0.00	2.00	2.00	2.00	2.00	2.00	0.00	2.00	2.00
106.00	1.71	2.00	1.99	2.00	1.99	2.00	0.00	2.00	1.99
107.00	1.99	2.00	1.97	2.00	2.00	2.00	0.00	2.00	1.98
108.00	2.00	2.00	1.99	1.99	2.00	2.00	0.00	1.99	2.00
109.00	2.00	0.40	0.39	2.01	2.00	1.99	0.00	2.00	2.00
110.00	1.88	2.41	0.64	1.99	2.00	2.00	0.00	1.86	1.81
111.00	1.99	2.03	2.20	2.00	2.00	2.00	0.00	2.03	1.88
112.00	1.65	1.99	1.98	1.83	1.99	2.00	0.00	1.81	1.81
113.00	0.02	1.22	1.24	2.01	2.00	2.00	0.00	1.99	1.97
114.00	0.00	2.00	1.99	2.00	2.00	1.99	0.00	1.79	1.78
115.00	1.07	1.52	1.40	1.04	2.00	1.38	0.00	0.75	1.44
116.00	1.99	2.00	1.93	0.75	2.00	1.94	0.00	1.26	1.98
117.00	1.99	1.95	2.04	2.03	2.00	2.06	0.00	2.00	2.01
118.00	2.01	2.04	2.03	2.00	1.99	1.98	0.00	1.91	1.91
119.00	1.99	2.00	1.98	1.99	2.00	2.00	0.00	2.00	2.00
120.00	1.99	2.00	2.00	2.01	2.00	2.00	0.00	1.99	1.99
121.00	2.01	2.00	2.00	2.00	2.00	2.00	0.00	2.01	1.99
122.00	1.98	2.00	1.99	1.99	2.00	2.00	0.00	2.00	1.99
123.00	2.00	1.95	1.93	2.00	2.00	1.98	0.00	1.99	1.99
124.00	2.00	0.73	0.74	2.00	1.99	2.01	0.00	2.00	2.00
125.00	0.80	0.89	0.59	1.26	2.00	1.35	0.00	1.44	1.06
126.00	1.83	1.94	1.79	2.00	2.00	1.90	0.00	1.72	1.40
127.00	2.00	2.00	2.00	2.00	2.00	2.00	0.00	2.00	2.00
128.00	1.95	1.99	1.99	1.99	2.00	1.99	0.00	1.99	1.99
129.00	2.00	2.00	2.00	2.00	2.00	2.00	0.00	2.00	2.00
130.00	2.00	1.02	1.02	2.00	1.99	2.00	0.00	1.99	1.99
131.00	1.14	0.32	0.29	1.50	2.00	1.72	0.00	1.81	1.71
132.00	1.40	1.12	1.21	1.18	2.00	2.03	1.63	1.84	0.82
133.00	0.59	1.75	0.68	1.99	2.00	1.87	0.14	1.71	2.00
