Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.352s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.37	1.32	1.98	0.00	1.04	0.00	0.26
3.00	0.52	0.00	0.59	1.41	2.00	0.39	0.34	0.00	0.37
4.00	0.49	1.86	0.59	0.21	2.00	0.60	0.16	0.98	0.52
5.00	0.22	0.24	0.45	1.94	2.00	0.81	0.78	0.18	0.31
6.00	0.40	0.52	0.21	1.14	2.00	0.53	0.21	0.01	0.25
7.00	0.24	1.14	0.58	0.00	2.00	0.06	0.27	0.80	0.45
8.00	0.47	1.90	0.32	0.00	1.99	0.01	0.49	0.02	0.61
9.00	0.35	1.37	0.58	1.67	2.00	2.78	0.45	2.28	0.71
10.00	0.34	0.89	0.69	1.15	2.00	1.32	0.39	0.32	0.27
11.00	0.81	1.11	0.09	0.85	2.00	0.59	0.47	1.75	0.18
12.00	0.89	1.22	0.16	1.52	2.00	0.07	0.26	1.97	0.71
13.00	0.59	0.92	1.80	0.66	2.00	1.58	0.82	2.00	0.42
14.00	0.33	0.34	0.35	1.21	1.99	0.32	0.88	0.79	0.64
15.00	1.04	1.12	0.14	0.60	2.00	0.07	0.81	0.33	0.39
16.00	0.54	0.38	0.59	2.24	2.00	0.78	1.74	1.37	0.95
17.00	0.82	3.23	0.92	0.52	2.00	2.05	0.78	1.98	0.84
18.00	0.67	1.99	0.54	1.71	2.00	0.72	0.92	1.67	1.75
19.00	0.21	0.71	1.17	0.72	2.00	1.35	1.05	1.01	0.09
20.00	0.26	0.57	0.01	1.90	1.99	1.55	1.08	0.97	1.35
21.00	0.07	1.68	1.99	1.40	2.00	0.31	1.61	0.59	0.41
22.00	0.02	1.10	1.21	1.24	2.00	1.13	0.62	1.45	0.47
23.00	0.12	1.07	0.94	1.54	2.00	1.39	0.05	0.59	0.57
24.00	0.72	1.68	0.79	1.25	2.00	0.07	1.05	0.48	0.87
25.00	0.55	1.98	0.75	0.78	2.00	1.80	1.28	0.98	1.26
26.00	0.77	1.83	1.48	0.95	1.99	1.48	0.42	1.38	1.70
27.00	1.06	1.27	1.19	0.47	2.00	1.32	0.00	1.70	1.02
28.00	0.54	1.26	1.15	1.27	2.00	1.42	0.65	1.55	1.41
29.00	0.13	1.97	0.72	0.79	2.00	0.66	1.06	0.85	0.37
30.00	0.72	0.84	0.74	0.78	2.00	0.67	0.01	0.22	1.00
31.00	1.02	1.42	0.09	1.08	2.00	0.95	1.71	0.06	0.05
32.00	0.66	0.89	1.06	0.72	1.99	0.91	0.85	1.75	1.14
33.00	0.53	1.71	1.90	0.19	2.00	2.19	0.64	0.86	1.06
34.00	0.82	1.20	1.92	2.18	2.00	0.88	1.06	0.86	1.72
35.00	0.82	0.39	0.46	1.57	2.00	1.06	2.12	1.30	1.46
36.00	1.08	0.42	0.14	0.52	2.00	0.15	1.71	1.47	0.00
37.00	0.14	1.79	1.78	1.67	2.00	1.55	1.17	1.30	0.45
38.00	0.21	1.13	1.19	0.94	1.99	1.46	1.13	1.74	1.78
39.00	1.15	1.57	1.67	1.20	2.00	1.91	0.84	1.26	0.95
