Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.673s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	41.96	37.18	37.18	0.00	0.00	3.05	0.00	0.00	0.00	0.00	0.00	0.00	2.44	0.00	0.00	0.00	0.00
3.00	41.96	37.20	37.20	0.00	2.54	2.26	0.01	0.00	0.00	0.04	0.84	0.00	0.20	0.00	0.00	0.00	0.00
4.00	41.97	37.18	37.20	0.00	2.86	2.63	0.06	0.00	0.00	0.07	1.78	0.00	2.73	0.00	0.00	0.00	0.00
5.00	41.96	37.21	37.20	0.00	2.84	2.56	0.04	0.00	0.00	0.00	1.37	0.00	3.29	0.00	0.00	0.00	0.00
6.00	41.96	37.19	37.19	0.00	3.77	2.91	0.00	0.00	0.00	0.00	2.65	0.00	3.56	0.00	0.00	0.00	0.00
7.00	41.97	37.19	37.19	0.00	1.26	5.75	0.00	0.00	0.00	0.00	3.31	0.00	2.41	0.00	0.00	0.00	0.00
8.00	41.96	37.20	37.20	0.00	3.84	4.34	0.00	0.00	0.00	0.00	2.61	0.00	3.36	0.00	0.00	0.00	0.00
9.00	41.97	37.20	37.20	0.00	4.00	3.97	0.00	0.00	0.00	0.00	2.93	0.00	3.36	0.00	0.00	0.00	0.00
10.00	41.96	37.20	37.20	0.00	3.97	3.98	0.00	0.00	0.00	0.00	2.87	0.00	3.44	0.00	0.00	0.00	0.00
11.00	41.97	37.18	37.20	0.00	2.35	2.35	0.00	0.00	0.00	0.00	1.78	0.00	2.93	0.00	0.00	0.00	0.00
12.00	41.96	37.20	37.19	0.00	3.94	3.92	0.00	0.00	0.00	0.00	1.68	0.00	3.21	0.00	0.00	0.00	0.00
13.00	41.96	37.19	37.19	0.00	3.61	3.73	0.00	0.00	0.00	0.00	2.70	0.00	3.28	0.00	0.00	0.00	0.00
14.00	41.97	37.20	37.20	0.00	3.55	2.20	0.00	0.00	0.00	0.00	3.05	0.00	2.74	0.00	0.00	0.00	0.00
15.00	41.96	37.20	37.20	0.00	4.75	0.00	0.00	0.00	0.00	0.00	4.21	0.00	4.33	0.00	0.00	0.00	0.00
16.00	41.97	37.10	37.20	0.00	3.55	0.00	0.00	0.00	0.00	0.00	3.80	0.00	3.93	0.00	0.00	0.00	0.00
17.00	41.96	37.29	37.20	0.00	0.10	0.00	0.00	0.00	0.00	0.00	6.32	0.00	6.67	0.00	0.00	0.00	0.00
18.00	41.97	37.19	37.18	0.00	1.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.36	0.00	0.00	0.00	0.00
19.00	41.96	37.20	37.20	0.00	11.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.78	0.00	0.00	0.00	0.00
20.00	41.96	37.20	37.20	0.00	12.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	41.97	37.20	37.20	0.00	7.45	0.00	0.00	0.00	0.00	0.00	4.90	0.00	0.37	0.00	0.00	0.00	0.00
22.00	41.96	37.20	37.19	0.00	5.26	0.00	0.00	0.00	0.00	0.00	1.23	0.00	6.77	0.00	0.00	0.00	0.00
23.00	41.97	37.19	37.19	0.00	0.00	0.00	0.00	0.02	0.00	0.00	4.49	0.00	5.00	0.00	0.00	0.00	0.00
24.00	41.96	37.20	37.20	0.00	0.00	0.00	0.00	0.31	0.00	0.00	4.80	0.00	6.71	0.00	0.00	0.00	0.00
25.00	41.95	37.19	37.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.57	0.00	0.45	0.00	0.00	0.00	0.00
26.00	41.98	37.20	37.20	0.00	0.01	0.00	0.00	0.00	0.00	0.00	6.74	0.00	0.04	0.00	0.00	0.00	0.00
27.00	41.96	37.20	37.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.25	0.00	0.17	0.00	0.00	0.00	0.00
28.00	41.96	37.20	37.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.16	0.00	0.00	0.00	0.00	0.00	0.00
29.00	41.97	37.19	37.19	0.00	5.84	0.40	0.00	0.00	0.00	0.00	3.19	0.00	0.00	0.00	0.00	0.00	0.00
30.00	41.97	37.19	37.19	0.00	6.39	4.40	0.00	0.00	0.00	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.00
31.00	41.96	37.20	37.20	0.00	11.54	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00
32.00	41.96	37.20	37.20	0.00	12.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	41.97	37.20	37.20	0.00	10.69	0.00	0.00	0.00	0.00	0.00	2.59	0.00	0.00	0.00	0.00	0.00	0.00
