Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.688s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	32.42	2.52	0.00	2.18	1.80	0.00	1.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	32.42	0.01	0.00	3.48	4.34	0.00	3.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	32.42	20.44	0.00	4.43	3.69	0.00	3.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	32.42	31.48	31.51	4.59	4.45	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	32.43	31.47	30.51	4.60	3.96	0.00	4.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	32.42	31.47	30.52	3.65	4.96	0.00	4.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	32.42	31.48	30.51	4.66	4.87	0.00	4.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	32.42	31.47	30.52	3.96	3.07	0.00	3.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	32.43	31.47	30.51	10.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	32.42	31.48	30.51	3.25	0.00	0.00	0.00	0.00	0.00	3.61	0.00	0.00	0.00	0.00
12.00	32.42	31.47	30.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	32.42	31.47	30.51	4.51	0.92	0.00	0.00	0.00	0.00	6.17	0.00	0.00	0.00	0.00
14.00	32.42	31.48	30.52	6.86	0.78	0.00	0.00	0.00	0.00	4.78	0.00	0.00	0.00	0.00
15.00	32.43	31.47	30.52	4.33	4.61	0.00	0.00	0.00	0.00	4.75	0.00	0.00	0.00	0.00
16.00	32.42	31.47	30.51	8.91	2.23	0.00	0.00	0.00	0.00	2.25	0.00	0.00	0.00	0.00
17.00	32.42	31.47	30.52	8.77	1.32	0.00	0.00	0.00	0.00	3.24	0.00	0.00	0.00	0.00
18.00	32.42	31.48	30.51	7.02	0.00	0.00	0.00	0.00	0.00	6.96	0.00	0.00	0.00	0.00
19.00	32.43	31.47	30.52	7.27	0.00	0.00	0.00	0.00	0.00	6.93	0.00	0.00	0.00	0.00
20.00	32.42	31.47	30.52	7.03	0.00	0.00	0.00	0.00	0.00	6.71	0.00	0.00	0.00	0.00
21.00	32.42	31.48	30.51	7.08	0.00	0.00	0.00	0.00	0.00	6.69	0.00	0.00	0.00	0.00
22.00	32.42	31.47	30.52	7.10	0.00	0.00	0.00	0.00	0.00	6.96	0.00	0.00	0.00	0.00
23.00	32.43	31.47	30.51	4.18	0.00	0.89	0.00	0.00	0.00	5.05	0.00	0.00	0.00	0.00
24.00	32.42	31.48	30.51	5.78	0.07	0.26	0.00	0.00	0.00	5.92	0.00	0.01	0.00	0.00
25.00	32.42	31.47	30.52	4.96	0.11	1.56	0.00	0.00	0.00	5.37	0.00	0.00	0.00	0.00
26.00	32.42	31.47	30.51	6.54	0.49	1.14	0.00	0.00	0.00	4.03	0.00	0.00	0.00	0.00
27.00	32.43	31.47	30.52	7.77	2.87	1.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	32.42	31.48	30.52	9.57	0.00	2.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	32.42	31.47	30.51	9.06	0.00	3.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	32.42	31.48	30.52	5.16	0.00	5.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	32.43	31.46	30.51	10.85	0.00	1.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	32.43	31.47	30.52	9.69	0.00	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	32.42	31.47	30.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	32.42	31.47	30.51	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	32.43	31.47	30.52	0.00	7.09	0.00	0.00	0.00	0.00	5.92	0.00	0.00	0.00	0.00
36.00	32.43	31.47	30.51	0.00	7.25	0.00	0.00	0.00	0.00	7.16	0.00	0.00	0.00	0.00
37.00	32.42	31.48	30.52	0.00	6.96	0.00	0.00	0.00	0.00	7.23	0.00	0.00	0.00	0.00
38.00	32.42	31.47	30.52	0.00	7.24	0.00	0.00	0.00	0.00	6.99	0.00	0.00	0.00	0.00
39.00	32.42	31.47	30.51	0.00	7.41	0.00	0.00	0.00	0.00	6.85	0.00	0.00	0.00	0.00
