Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.670s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	40.05	38.14	0.00	0.00	3.05	0.90	1.99	0.00	1.92	0.00	0.00	0.00	0.00
3.00	40.06	38.15	3.65	0.00	2.64	0.00	0.33	0.00	4.37	0.00	0.00	0.00	0.00
4.00	40.05	38.15	4.32	0.00	2.00	0.00	4.08	0.00	3.18	0.00	0.00	0.00	0.00
5.00	40.06	38.14	0.14	0.00	4.90	0.00	3.35	1.37	2.55	0.00	0.00	0.00	0.00
6.00	40.05	38.15	0.00	0.00	3.47	0.00	3.87	3.45	3.61	0.00	0.00	0.00	0.00
7.00	40.06	38.15	0.00	0.00	4.20	0.00	3.20	3.69	3.29	0.00	0.00	0.00	0.00
8.00	40.05	38.15	0.00	0.00	1.85	0.00	4.82	2.72	2.66	0.00	0.00	0.00	0.00
9.00	40.05	38.14	0.00	0.00	5.06	0.00	0.99	6.08	0.86	0.00	0.00	0.00	0.00
10.00	40.06	38.15	0.00	0.00	4.56	0.28	0.00	4.82	3.99	0.00	0.00	0.00	0.00
11.00	40.05	38.15	0.00	0.00	5.25	0.13	0.00	5.00	0.42	0.00	0.00	0.10	0.00
12.00	40.06	38.15	0.00	0.00	5.64	0.00	0.00	5.54	2.03	0.00	0.00	0.09	0.00
13.00	40.06	38.14	0.00	0.00	1.15	0.00	0.00	5.28	5.99	0.00	0.00	0.00	0.00
14.00	40.04	38.15	0.00	0.00	0.00	0.00	0.00	6.41	7.10	0.00	0.00	0.00	0.00
15.00	40.07	38.15	0.00	0.00	0.00	0.00	0.00	6.81	6.72	0.00	0.00	0.00	0.00
16.00	40.05	38.14	0.00	0.00	1.70	0.00	0.00	6.29	5.43	0.00	0.00	0.00	0.00
17.00	40.06	38.15	0.00	0.00	5.77	0.00	0.00	5.65	1.69	0.00	0.00	0.00	0.00
18.00	40.05	38.15	0.00	0.00	5.24	0.00	0.00	5.31	3.45	0.00	0.00	0.00	0.00
19.00	40.06	38.15	0.00	0.00	5.51	0.00	0.00	5.69	2.68	0.00	0.00	0.00	0.00
20.00	40.06	38.14	0.00	0.00	5.56	0.00	0.00	5.46	3.10	0.00	0.00	0.00	0.00
21.00	40.05	38.15	0.00	0.00	5.14	0.00	0.00	4.85	4.24	0.00	0.00	0.00	0.00
22.00	40.06	38.15	0.00	0.00	4.99	0.00	0.00	5.21	3.24	0.00	0.00	0.00	0.00
23.00	40.05	38.15	0.00	1.36	4.60	0.00	0.00	3.16	2.11	1.32	0.00	0.00	0.00
24.00	40.06	38.14	0.00	5.33	5.07	0.00	0.00	3.31	0.00	0.00	0.00	0.00	0.00
25.00	40.05	38.15	0.00	4.87	4.31	0.00	0.00	3.03	2.49	0.00	0.00	0.00	0.00
26.00	40.05	38.15	0.00	4.89	4.53	0.00	0.00	3.12	2.44	0.00	0.00	0.00	0.00
27.00	40.06	38.14	0.00	3.42	3.32	0.00	0.00	3.55	3.60	0.00	0.00	0.00	0.00
28.00	40.05	38.15	0.00	0.00	2.62	0.00	1.00	2.42	7.88	0.00	0.00	0.00	0.00
29.00	40.06	38.15	0.00	0.00	0.12	0.00	6.57	0.18	6.65	0.00	0.00	0.00	0.00
30.00	40.06	38.15	0.00	0.00	0.00	0.00	6.50	0.00	7.34	0.00	0.00	0.00	0.00
31.00	40.05	38.15	0.00	0.00	0.00	0.00	7.09	0.00	7.10	0.00	0.00	0.00	0.00
32.00	40.06	38.14	0.00	4.73	0.00	0.00	4.76	0.00	4.60	0.00	0.00	0.00	0.00
33.00	40.05	38.15	0.00	5.77	0.00	0.00	4.20	0.00	4.13	0.00	0.00	0.00	0.00
34.00	40.06	38.15	0.00	2.60	0.00	0.00	2.81	0.00	2.24	0.00	0.00	0.00	0.00
35.00	40.05	38.15	0.00	0.00	0.00	0.00	12.51	0.00	0.00	0.00	0.00	0.00	0.00
36.00	40.06	38.14	0.02	0.00	1.95	0.00	7.86	0.28	0.00	0.00	0.00	0.00	0.00
37.00	40.06	38.15	2.46	0.16	1.93	0.00	4.92	2.33	0.00	0.00	0.00	0.00	0.00
38.00	40.05	38.15	2.59	0.97	1.27	0.00	5.02	2.37	0.00	0.00	0.00	0.00	0.00
39.00	40.06	38.15	3.42	0.74	1.06	0.00	5.64	1.31	0.00	0.00	0.00	0.00	0.00
