Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.711s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	33.37	0.00	24.79	0.00	5.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	33.38	0.00	24.80	0.00	3.47	0.00	2.85	3.58	0.00	0.00	0.00	0.00	0.00
4.00	33.38	0.00	24.80	0.00	5.00	0.00	2.75	2.90	0.02	0.00	0.00	0.00	0.00
5.00	33.38	34.38	24.80	1.17	4.29	0.00	2.23	3.64	0.02	0.00	0.00	0.00	0.00
6.00	33.38	33.38	24.80	2.27	4.13	0.00	3.19	3.68	0.00	0.00	0.00	0.00	0.00
7.00	33.38	33.38	24.80	3.30	3.35	0.00	3.88	3.46	0.00	0.00	0.00	0.00	0.00
8.00	33.38	33.38	24.80	2.73	4.33	0.00	3.76	3.47	0.00	0.00	0.00	0.00	0.00
9.00	33.38	33.38	24.79	2.69	4.45	0.00	3.64	3.53	0.00	0.00	0.00	0.00	0.00
10.00	33.38	33.38	24.79	2.66	4.31	0.00	3.61	3.55	0.00	0.00	0.00	0.00	0.00
11.00	33.38	33.38	24.80	3.05	4.08	0.00	3.62	3.44	0.00	0.00	0.00	0.00	0.00
12.00	33.38	33.38	24.80	1.48	5.55	0.00	1.84	4.95	0.00	0.00	0.00	0.00	0.00
13.00	33.38	33.38	24.80	2.13	5.01	0.00	2.14	3.94	0.00	0.00	0.00	0.00	0.00
14.00	33.38	33.38	24.80	2.61	4.62	0.00	2.41	3.81	0.00	0.00	0.00	0.00	0.00
15.00	33.39	33.38	24.80	2.60	4.53	0.00	2.84	3.50	0.00	0.00	0.00	0.00	0.00
16.00	33.37	33.38	24.79	2.70	4.35	0.00	2.91	3.64	0.00	0.00	0.00	0.00	0.00
17.00	33.38	33.38	24.80	2.02	4.46	0.00	1.42	3.85	0.00	0.00	0.00	0.00	0.00
18.00	33.38	33.38	24.79	0.50	0.00	0.00	3.46	1.50	0.00	0.00	0.00	0.00	0.00
19.00	33.38	33.38	24.80	3.53	0.00	0.00	3.44	3.82	0.00	0.00	0.00	0.00	0.00
20.00	33.38	33.38	24.80	5.21	0.00	0.00	5.04	1.90	0.00	0.00	0.00	0.00	0.00
21.00	33.38	33.38	24.80	7.05	0.00	0.00	6.96	0.00	0.00	0.00	0.00	0.00	0.00
22.00	33.39	33.38	24.80	6.95	0.00	0.00	7.05	0.00	0.00	0.00	0.00	0.00	0.00
23.00	33.37	33.38	24.80	0.00	0.00	0.00	0.00	4.27	0.00	0.00	0.00	0.00	0.00
24.00	33.39	33.37	24.80	0.00	0.00	0.00	0.00	12.88	0.00	0.00	0.00	0.00	0.00
25.00	33.38	33.38	24.80	0.00	1.95	0.00	0.00	10.51	0.00	0.00	0.00	0.00	0.00
26.00	33.38	33.38	24.79	0.00	0.00	0.00	7.11	6.57	0.00	0.00	0.00	0.00	0.00
27.00	33.38	33.38	24.79	0.00	0.00	0.00	8.25	5.52	0.00	0.00	0.00	0.00	0.00
28.00	33.38	33.38	24.80	0.00	0.00	0.00	12.03	1.33	0.00	0.00	0.00	0.00	0.00
29.00	33.39	33.38	24.80	0.00	4.69	0.00	7.86	0.00	0.00	0.00	0.00	0.00	0.00
30.00	33.38	33.38	24.80	0.00	5.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	33.38	33.37	24.80	0.00	2.10	0.00	8.50	0.00	0.00	0.00	0.00	0.00	0.00
32.00	33.37	33.38	24.80	0.00	5.47	0.00	4.89	0.00	0.00	0.00	0.00	0.00	0.00
33.00	33.38	33.38	24.80	0.00	5.56	0.00	4.86	0.00	0.00	0.00	0.00	0.00	0.00
34.00	33.38	33.38	24.80	0.00	5.43	0.00	4.93	0.00	0.00	0.00	0.00	0.00	0.00
35.00	33.38	33.38	24.79	0.00	3.88	0.00	2.95	5.53	0.00	0.00	0.00	0.00	0.00
36.00	33.38	33.38	24.80	0.00	3.72	0.00	1.56	7.75	0.00	0.00	0.00	0.00	0.00
37.00	33.37	33.38	24.80	0.00	4.91	0.00	4.44	4.53	0.00	0.00	0.00	0.00	0.00
38.00	33.38	33.38	24.80	0.00	5.15	0.00	4.89	3.99	0.00	0.00	0.00	0.00	0.00
39.00	33.37	33.38	24.80	0.00	5.02	0.00	5.02	4.20	0.00	0.00	0.00	0.00	0.00
