Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.678s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	38.14	35.27	0.00	0.00	0.00	0.00	4.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	38.15	35.29	0.10	0.00	0.00	5.68	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	38.15	35.29	1.19	0.00	0.00	2.71	2.11	0.00	1.40	0.00	0.00	0.00	0.00	0.00	0.00
5.00	38.14	35.29	0.64	0.00	0.00	2.33	5.50	0.00	2.67	0.00	0.00	0.00	0.00	0.00	0.00
6.00	38.15	35.29	2.23	0.00	0.00	3.92	3.20	0.00	1.59	0.00	0.00	0.00	0.00	0.00	0.00
7.00	38.15	35.29	2.88	0.00	0.00	4.33	2.92	0.00	1.73	0.00	0.00	0.00	0.00	0.00	0.00
8.00	38.15	35.29	1.50	0.00	0.00	5.06	5.08	0.00	0.86	0.00	0.00	0.00	0.00	0.00	0.00
9.00	38.14	35.29	1.15	0.00	0.00	5.35	5.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	38.15	35.29	1.49	0.00	0.00	4.65	4.31	0.87	0.27	0.00	0.00	0.00	0.00	0.00	0.00
11.00	38.15	35.29	0.13	0.00	0.00	5.55	5.69	0.56	0.02	0.00	0.00	0.00	0.00	0.00	0.00
12.00	38.15	35.29	0.00	0.00	0.00	13.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	38.14	35.29	0.00	0.00	0.00	7.26	7.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	38.15	35.29	0.00	0.00	0.00	6.47	7.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	38.15	35.29	0.00	0.00	0.00	6.79	7.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	38.15	35.29	0.00	0.00	0.00	6.81	7.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	38.14	35.29	0.00	0.00	0.00	7.00	7.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	38.15	35.29	0.16	0.00	0.00	5.30	7.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	38.15	35.29	2.83	0.00	0.00	4.88	6.45	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
20.00	38.14	35.29	3.46	0.00	0.00	4.51	6.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	38.15	35.29	2.97	0.00	0.00	4.72	6.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	38.15	35.29	5.59	0.00	0.00	0.76	6.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	38.15	35.29	2.98	0.00	0.00	0.00	3.22	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00
24.00	38.14	35.29	10.09	0.00	0.00	0.00	1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	38.15	35.29	6.51	0.00	0.00	0.00	6.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	38.15	35.29	3.18	0.00	0.00	3.13	5.66	1.29	0.00	0.00	0.01	0.00	0.00	0.00	0.00
27.00	38.15	35.29	2.94	0.00	0.00	3.02	3.96	3.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	38.14	35.29	3.32	0.00	0.00	3.08	3.56	3.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	38.15	35.29	3.93	0.00	0.00	3.70	0.28	3.37	0.52	0.00	0.00	0.00	0.00	0.00	0.00
30.00	38.15	35.29	3.66	0.00	0.00	4.00	0.16	3.48	1.28	0.00	0.00	0.00	0.00	0.00	0.00
31.00	38.15	35.29	4.19	0.00	0.00	4.67	0.00	4.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	38.14	35.29	4.41	0.00	0.00	4.59	0.00	4.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	38.15	35.29	5.27	0.00	0.00	3.86	0.00	4.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	38.15	35.29	2.33	0.00	0.00	10.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	38.15	35.29	0.00	0.00	0.00	8.76	4.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	38.14	35.29	0.00	0.00	0.00	6.84	7.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	38.15	35.29	0.00	0.00	0.00	6.22	1.57	5.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	38.15	35.29	0.00	0.00	0.00	7.17	0.00	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	38.15	35.29	0.00	0.00	0.00	7.30	0.00	6.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00
