Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.672s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	35.27	27.65	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	35.29	27.66	19.06	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	35.29	20.54	23.84	0.04	0.00	0.00	0.00	0.65	0.04	0.00	0.00	0.00	0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	35.29	0.00	23.84	0.00	1.66	0.00	0.00	2.22	0.27	0.00	0.00	0.00	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	35.29	24.71	23.84	0.00	2.26	0.00	0.00	1.55	1.51	0.00	0.00	0.00	2.35	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	35.29	27.65	23.84	0.00	2.71	0.00	0.02	1.62	1.15	0.00	0.00	0.00	3.56	1.84	0.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	35.29	27.66	23.84	0.00	1.56	0.00	0.08	1.25	0.58	0.00	0.00	0.00	2.31	1.48	0.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	35.29	27.66	23.84	0.00	1.08	0.00	0.16	0.40	4.34	0.00	0.00	0.00	4.85	1.21	1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	35.29	27.65	23.84	0.00	1.00	0.00	0.39	0.00	0.41	0.00	0.00	0.00	1.35	2.41	0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	35.29	27.66	23.84	0.00	1.03	0.00	3.41	0.00	0.16	0.00	0.00	0.00	1.24	5.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	35.29	27.65	23.84	0.00	1.99	0.00	1.87	0.05	1.57	0.00	0.00	0.00	3.97	4.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	35.29	27.66	23.84	0.00	1.64	0.00	1.65	0.19	1.87	0.00	0.00	0.00	4.22	3.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	35.29	27.66	23.84	0.00	0.94	2.13	0.92	0.18	2.40	0.00	0.00	0.00	3.75	2.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	35.29	27.65	23.84	0.00	1.70	1.23	1.51	0.41	0.51	0.00	0.00	0.00	1.10	3.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	35.29	27.66	23.84	0.00	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.10	2.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
