Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.679s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	32.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	32.42	3.09	0.00	5.07	0.31	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00
4.00	32.42	5.00	0.00	3.20	2.18	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	0.00
5.00	32.42	3.97	0.00	4.27	2.75	0.00	0.00	0.00	0.00	1.03	0.00	0.00	0.00	0.00
6.00	32.43	3.35	0.00	4.02	3.90	0.00	0.00	0.00	0.00	1.32	0.00	0.00	0.00	0.00
7.00	32.42	1.59	0.00	2.63	2.59	0.00	0.00	0.00	0.00	0.70	0.00	0.00	0.00	0.00
8.00	32.42	0.42	0.00	0.00	5.38	0.00	0.00	0.00	0.00	4.02	0.00	0.00	0.00	0.00
9.00	32.42	3.03	0.00	0.00	6.11	0.00	0.00	0.00	0.00	2.98	0.00	0.00	0.00	0.00
10.00	32.43	2.42	0.00	0.00	4.99	0.00	0.00	0.00	0.00	2.39	0.00	0.00	0.00	0.00
11.00	32.43	3.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.42	0.00	0.00	0.00	0.00
12.00	32.42	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.47	0.00	0.00	0.00	0.00
13.00	32.42	0.00	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	32.43	0.00	0.00	0.07	13.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	32.43	0.00	0.00	1.97	10.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	32.42	0.00	0.00	3.54	8.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	32.42	0.00	0.00	5.43	6.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	32.42	0.00	0.00	0.39	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	32.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	32.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	32.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	32.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	32.43	0.00	0.00	0.00	3.34	0.00	0.00	0.00	0.00	5.93	0.00	0.00	0.00	0.00
24.00	32.42	0.00	0.00	0.00	6.75	0.00	0.00	0.00	0.00	6.35	0.00	0.00	0.00	0.00
25.00	32.42	0.00	0.00	0.00	6.24	0.00	0.00	0.00	0.00	6.42	0.00	0.00	0.00	0.00
26.00	32.42	0.00	0.00	0.00	6.65	0.00	0.00	0.00	0.00	5.48	0.00	0.00	0.00	0.00
27.00	32.43	0.01	0.00	0.00	6.59	0.00	0.00	0.00	0.00	6.96	0.00	0.00	0.00	0.00
28.00	32.42	0.49	0.00	0.00	6.68	0.00	0.00	0.00	0.00	6.68	0.00	0.00	0.00	0.00
29.00	32.42	0.00	0.00	0.00	0.70	0.00	0.00	0.00	0.00	11.39	0.00	0.00	0.00	0.00
30.00	32.42	0.00	0.00	0.00	3.43	0.00	0.00	0.00	0.00	9.28	0.00	0.00	0.00	0.00
31.00	32.43	0.00	0.00	0.00	6.13	0.00	0.00	0.00	0.00	6.47	0.00	0.00	0.00	0.00
32.00	32.43	0.00	0.00	0.00	8.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	32.42	0.00	0.00	1.32	11.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	32.42	0.00	0.00	5.98	7.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	32.43	0.00	0.00	6.65	7.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	32.43	0.00	0.00	6.68	7.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	32.42	0.00	0.00	7.12	6.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	32.42	0.00	0.00	1.80	5.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	32.42	0.00	0.00	5.91	6.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
