Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.714s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	38.14	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00
3.00	38.15	0.00	0.00	0.00	7.24	0.00	4.06	0.00	0.00	0.00
4.00	38.15	0.00	0.00	0.00	4.13	0.00	8.40	0.00	0.00	0.00
5.00	38.14	34.38	0.00	0.00	8.60	0.00	4.34	0.00	0.00	0.00
6.00	38.15	33.38	0.00	0.00	7.73	0.00	5.81	0.00	0.00	0.00
7.00	38.15	33.38	0.00	0.00	8.72	0.00	5.50	0.00	0.00	0.00
8.00	38.15	33.38	0.00	0.00	8.80	0.00	5.35	0.00	0.00	0.00
9.00	38.14	33.38	0.00	0.00	8.51	0.00	5.06	0.00	0.00	0.00
10.00	38.15	33.38	0.00	4.25	6.02	0.00	4.43	0.00	0.00	0.00
11.00	38.15	33.38	0.00	5.10	5.72	0.00	3.37	0.00	0.00	0.00
12.00	38.15	33.38	0.00	2.34	5.67	0.00	1.26	0.00	0.00	0.00
13.00	38.14	33.38	0.00	7.79	1.92	0.00	3.42	0.00	0.00	0.00
14.00	38.15	33.38	0.00	7.45	0.00	0.00	6.99	0.00	0.00	0.00
15.00	38.15	33.38	0.00	1.60	0.00	0.00	6.77	0.00	0.00	0.00
16.00	38.14	33.38	0.00	4.27	0.00	0.00	9.73	0.00	0.00	0.00
17.00	38.15	33.38	0.00	4.40	0.00	0.00	4.88	0.00	0.00	0.00
18.00	38.15	33.38	0.00	11.59	0.00	0.00	0.00	0.00	0.00	0.00
19.00	38.15	33.38	0.00	13.74	0.00	0.00	0.00	0.00	0.00	0.00
20.00	38.14	33.38	0.00	13.27	0.00	0.00	0.00	0.00	0.00	0.00
21.00	38.15	33.38	0.00	13.62	0.00	0.00	0.00	0.00	0.00	0.00
22.00	38.15	33.39	0.00	12.36	1.28	0.00	0.00	0.00	0.00	0.00
23.00	38.15	33.37	3.91	4.19	2.54	0.00	0.00	0.00	0.96	0.00
24.00	38.14	33.38	4.05	4.98	3.66	0.00	0.00	0.00	0.51	0.00
25.00	38.15	33.38	4.58	4.56	3.12	0.00	1.50	0.00	0.00	0.00
26.00	38.15	33.38	4.30	4.74	2.40	0.00	2.55	0.00	0.00	0.00
27.00	38.15	33.38	3.93	5.19	2.45	0.00	2.74	0.00	0.00	0.00
28.00	38.14	33.38	5.32	1.68	4.20	0.00	2.94	0.00	0.00	0.00
29.00	38.15	33.39	6.63	0.00	4.48	0.00	3.39	0.00	0.00	0.00
30.00	38.15	33.38	6.32	0.00	4.56	0.00	3.83	0.00	0.00	0.00
31.00	38.15	33.38	5.92	1.53	4.48	0.00	2.59	0.00	0.00	0.00
32.00	38.14	33.38	5.32	3.14	4.05	0.00	1.93	0.00	0.00	0.00
33.00	38.15	33.38	5.04	3.03	3.73	0.00	2.80	0.00	0.00	0.00
34.00	38.15	33.38	4.56	3.86	3.25	0.00	3.13	0.00	0.00	0.00
35.00	38.15	33.38	4.32	3.78	3.26	0.00	3.04	0.00	0.00	0.00
36.00	38.14	33.39	1.96	5.66	1.42	0.00	5.43	0.00	0.00	0.00
37.00	38.15	33.38	4.56	5.86	0.00	0.00	4.08	0.00	0.00	0.00
38.00	38.15	33.38	8.31	3.98	0.00	0.00	1.94	0.00	0.00	0.00
39.00	38.15	33.38	6.57	6.12	0.00	0.00	1.77	0.00	0.00	0.00
