Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.700s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	37.18	36.23	0.00	0.00	0.00	0.00	0.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	37.20	36.24	0.00	0.35	0.00	0.04	1.22	0.21	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00
4.00	37.20	36.24	0.00	0.35	1.21	0.00	0.00	1.18	0.00	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00
5.00	37.20	36.24	0.00	0.00	0.76	0.00	0.00	2.39	0.00	0.00	0.00	3.56	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00
6.00	37.20	36.24	0.00	0.01	0.26	0.00	0.00	3.39	0.00	0.00	0.00	4.59	0.00	0.94	0.00	0.00	0.00	0.00	0.00	0.00
7.00	37.18	36.24	0.00	0.00	5.18	0.00	0.00	2.61	0.00	0.00	0.00	3.98	0.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00
8.00	37.20	36.24	0.00	0.00	6.15	0.00	0.00	2.47	0.00	0.00	0.00	3.63	0.00	1.23	0.00	0.00	0.00	0.00	0.00	0.00
9.00	37.20	36.24	0.00	0.00	6.84	0.00	0.00	2.60	0.00	0.00	0.00	3.32	0.00	0.51	0.00	0.00	0.00	0.00	0.00	0.00
10.00	37.20	36.24	0.00	0.00	2.88	0.00	0.00	4.40	0.00	0.00	0.00	5.39	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00
11.00	37.20	36.24	0.00	0.00	0.00	0.00	0.00	3.73	0.00	0.00	0.00	4.68	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00
