Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.681s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	37.18	0.00	0.06	0.00	0.00	0.00	0.00	0.60	0.00	4.43	0.06	0.04	0.00	0.00	0.00	0.00	0.00
3.00	37.20	0.00	0.27	1.48	0.00	0.00	0.00	0.67	0.00	2.29	0.24	0.02	0.00	0.00	0.00	0.00	0.00
4.00	37.20	0.00	0.56	2.22	0.00	0.00	0.00	0.48	0.00	2.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	37.20	1.20	1.16	1.43	0.00	2.04	0.01	0.38	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	37.20	0.96	0.91	1.65	0.00	4.83	0.00	0.25	0.00	1.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	37.18	1.14	1.35	2.25	0.00	5.97	0.00	0.17	0.00	1.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	37.20	2.27	0.52	0.00	0.00	4.10	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	37.20	5.26	0.00	0.00	0.00	7.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	37.20	4.95	0.00	0.00	0.00	6.63	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	37.20	3.48	0.01	0.24	0.00	4.67	0.00	0.32	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
